StateName,StateAbbrev,DataLevel,Charter,SchoolName,SchoolType,NCESSchoolID,StateAssignedSchoolID,DistrictName,DistrictType,NCESDistrictID,StateAssignedDistrictID,EnrollmentTotal,TimePeriodInterval,TimePeriodStart,TimePeriodEnd,LearningModel,LearningModelGrK5,LearningModelGr68,LearningModelGr912,LearningModelStateCat,LearningModelStateCatGrK5,LearningModelStateCatGr68,LearningModelStateCatGr912,EnrollmentInPerson,EnrollmentHybrid,EnrollmentVirtual,StaffCount,StaffCountInPerson
Texas,TX,School,Yes,Texans Can Academy - Austin,Other/alternative school,480001609410,057804006,Texans Can Academies,Charter agency,4800016,57804,286,Bi-annually,9/1/20,12/31/20,Virtual,,,,,,,,13,0,273,,
Texas,TX,School,Yes,Texans Can Academy - Austin,Other/alternative school,480001609410,057804006,Texans Can Academies,Charter agency,4800016,57804,374,Bi-annually,1/1/21,6/1/21,Virtual,,,,,,,,0,0,374,,
Texas,TX,School,Yes,Texans Can Academy - Carrollton-Farmers Branch,Other/alternative school,480001609532,057804003,Texans Can Academies,Charter agency,4800016,57804,319,Bi-annually,9/1/20,12/31/20,Virtual,,,,,,,,20,0,299,,
Texas,TX,School,Yes,Texans Can Academy - Carrollton-Farmers Branch,Other/alternative school,480001609532,057804003,Texans Can Academies,Charter agency,4800016,57804,329,Bi-annually,1/1/21,6/1/21,Virtual,,,,,,,,0,0,329,,
Texas,TX,School,Yes,Texans Can Academy - Houston Hobby,Other/alternative school,480001609602,057804010,Texans Can Academies,Charter agency,4800016,57804,409,Bi-annually,9/1/20,12/31/20,Virtual,,,,,,,,1,0,408,,
Texas,TX,School,Yes,Texans Can Academy - Houston Hobby,Other/alternative school,480001609602,057804010,Texans Can Academies,Charter agency,4800016,57804,393,Bi-annually,1/1/21,6/1/21,Virtual,,,,,,,,0,0,393,,
Texas,TX,School,Yes,Texans Can Academy - Pleasant Grove,Other/alternative school,480001610548,057804004,Texans Can Academies,Charter agency,4800016,57804,662,Bi-annually,9/1/20,12/31/20,Virtual,,,,,,,,42,0,620,,
Texas,TX,School,Yes,Texans Can Academy - Pleasant Grove,Other/alternative school,480001610548,057804004,Texans Can Academies,Charter agency,4800016,57804,552,Bi-annually,1/1/21,6/1/21,Virtual,,,,,,,,0,0,552,,
Texas,TX,School,Yes,Texans Can Academy - Grant East,Other/alternative school,480001612961,057804005,Texans Can Academies,Charter agency,4800016,57804,332,Bi-annually,9/1/20,12/31/20,Virtual,,,,,,,,7,0,325,,
Texas,TX,School,Yes,Texans Can Academy - Grant East,Other/alternative school,480001612961,057804005,Texans Can Academies,Charter agency,4800016,57804,282,Bi-annually,1/1/21,6/1/21,Virtual,,,,,,,,0,0,282,,
Texas,TX,School,Yes,Texans Can Academy - Garland,Other/alternative school,480001613458,057804013,Texans Can Academies,Charter agency,4800016,57804,266,Bi-annually,9/1/20,12/31/20,Virtual,,,,,,,,10,0,256,,
Texas,TX,School,Yes,Texans Can Academy - Garland,Other/alternative school,480001613458,057804013,Texans Can Academies,Charter agency,4800016,57804,270,Bi-annually,1/1/21,6/1/21,Virtual,,,,,,,,0,0,270,,
Texas,TX,School,Yes,Texans Can Academy - Houston Southwest,Other/alternative school,480001613459,057804012,Texans Can Academies,Charter agency,4800016,57804,296,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,62,0,234,,
Texas,TX,School,Yes,Texans Can Academy - Houston Southwest,Other/alternative school,480001613459,057804012,Texans Can Academies,Charter agency,4800016,57804,286,Bi-annually,1/1/21,6/1/21,Virtual,,,,,,,,0,0,286,,
Texas,TX,School,Yes,Ser-Ninos Charter El,Regular school,480001807302,101802101,Ser-Ninos Charter School,Charter agency,4800018,101802,535,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,145,0,390,,
Texas,TX,School,Yes,Ser-Ninos Charter El,Regular school,480001807302,101802101,Ser-Ninos Charter School,Charter agency,4800018,101802,537,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,167,0,370,,
Texas,TX,School,Yes,Ser-Ninos Charter Middle,Regular school,480001811526,101802041,Ser-Ninos Charter School,Charter agency,4800018,101802,269,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,49,0,220,,
Texas,TX,School,Yes,Ser-Ninos Charter Middle,Regular school,480001811526,101802041,Ser-Ninos Charter School,Charter agency,4800018,101802,266,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,62,0,204,,
Texas,TX,School,Yes,Ser-Ninos Charter El Ii,Regular school,480001812493,101802102,Ser-Ninos Charter School,Charter agency,4800018,101802,292,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,83,0,209,,
Texas,TX,School,Yes,Ser-Ninos Charter El Ii,Regular school,480001812493,101802102,Ser-Ninos Charter School,Charter agency,4800018,101802,291,Bi-annually,1/1/21,6/1/21,Virtual,,,,,,,,0,0,291,,
Texas,TX,School,Yes,Aristoi Classical Academy,Regular school,480001907303,101803041,Aristoi Classical Academy,Charter agency,4800019,101803,436,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,362,0,74,,
Texas,TX,School,Yes,Aristoi Classical Academy,Regular school,480001907303,101803041,Aristoi Classical Academy,Charter agency,4800019,101803,440,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,332,0,108,,
Texas,TX,School,Yes,Aristoi Classical Upper School,Regular school,480001913071,101803001,Aristoi Classical Academy,Charter agency,4800019,101803,557,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,395,0,162,,
Texas,TX,School,Yes,Aristoi Classical Upper School,Regular school,480001913071,101803001,Aristoi Classical Academy,Charter agency,4800019,101803,550,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,399,0,151,,
Texas,TX,School,Yes,Aristoi Classical Academy,Regular school,480001914072,101803002,Aristoi Classical Academy,Charter agency,4800019,101803,80,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,63,0,17,,
Texas,TX,School,Yes,Aristoi Classical Academy,Regular school,480001914072,101803002,Aristoi Classical Academy,Charter agency,4800019,101803,83,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,71,0,12,,
Texas,TX,School,Yes,George I Sanchez Charter,Other/alternative school,480002007304,101804001,George I Sanchez Charter,Charter agency,4800020,101804,656,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,563,0,93,,
Texas,TX,School,Yes,George I Sanchez Charter,Other/alternative school,480002007304,101804001,George I Sanchez Charter,Charter agency,4800020,101804,654,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,411,0,243,,
Texas,TX,School,Yes,George I Sanchez North,Other/alternative school,480002013387,101804004,George I Sanchez Charter,Charter agency,4800020,101804,331,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,232,0,99,,
Texas,TX,School,Yes,George I Sanchez North,Other/alternative school,480002013387,101804004,George I Sanchez Charter,Charter agency,4800020,101804,337,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,146,0,191,,
Texas,TX,School,Yes,Houston T-Stem And Early College High School,Regular school,480002207905,101806001,Raul Yzaguirre Schools for Success,Charter agency,4800022,101806,279,Bi-annually,9/1/20,12/31/20,Virtual,,,,,,,,0,0,279,,
Texas,TX,School,Yes,Houston T-Stem And Early College High School,Regular school,480002207905,101806001,Raul Yzaguirre Schools for Success,Charter agency,4800022,101806,277,Bi-annually,1/1/21,6/1/21,Virtual,,,,,,,,0,0,277,,
Texas,TX,School,Yes,Brownsville Raul Yzaguirre Stem Scholars Prep,Regular school,480002209256,101806101,Raul Yzaguirre Schools for Success,Charter agency,4800022,101806,397,Bi-annually,9/1/20,12/31/20,Virtual,,,,,,,,0,0,397,,
Texas,TX,School,Yes,Brownsville Raul Yzaguirre Stem Scholars Prep,Regular school,480002209256,101806101,Raul Yzaguirre Schools for Success,Charter agency,4800022,101806,355,Bi-annually,1/1/21,6/1/21,Virtual,,,,,,,,0,0,355,,
Texas,TX,School,Yes,Elite Stem Pri Academy,Regular school,480002212583,101806102,Raul Yzaguirre Schools for Success,Charter agency,4800022,101806,350,Bi-annually,9/1/20,12/31/20,Virtual,,,,,,,,0,0,350,,
Texas,TX,School,Yes,Elite Stem Pri Academy,Regular school,480002212583,101806102,Raul Yzaguirre Schools for Success,Charter agency,4800022,101806,322,Bi-annually,1/1/21,6/1/21,Virtual,,,,,,,,0,0,322,,
Texas,TX,School,Yes,Houston Stem And Early College Middle,Regular school,480002212626,101806042,Raul Yzaguirre Schools for Success,Charter agency,4800022,101806,306,Bi-annually,9/1/20,12/31/20,Virtual,,,,,,,,0,0,306,,
Texas,TX,School,Yes,Houston Stem And Early College Middle,Regular school,480002212626,101806042,Raul Yzaguirre Schools for Success,Charter agency,4800022,101806,300,Bi-annually,1/1/21,6/1/21,Virtual,,,,,,,,0,0,300,,
Texas,TX,School,Yes,Waco Charter School,Other/alternative school,480002407392,161801101,Waco Charter School,Charter agency,4800024,161801,223,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,193,0,30,,
Texas,TX,School,Yes,Waco Charter School,Other/alternative school,480002407392,161801101,Waco Charter School,Charter agency,4800024,161801,214,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,211,0,3,,
Texas,TX,School,Yes,Dr M L Garza-Gonzalez Charter School,Other/alternative school,480002507411,178801001,Dr M L Garza-Gonzalez Charter School,Charter agency,4800025,178801,221,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,106,0,115,,
Texas,TX,School,Yes,Dr M L Garza-Gonzalez Charter School,Other/alternative school,480002507411,178801001,Dr M L Garza-Gonzalez Charter School,Charter agency,4800025,178801,200,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,110,0,90,,
Texas,TX,School,Yes,Pegasus Charter High School,Other/alternative school,480002907561,057802001,Pegasus School of Liberal Arts and Sciences,Charter agency,4800029,57802,506,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,85,0,421,,
Texas,TX,School,Yes,Pegasus Charter High School,Other/alternative school,480002907561,057802001,Pegasus School of Liberal Arts and Sciences,Charter agency,4800029,57802,507,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,73,0,434,,
Texas,TX,School,Yes,Uplift Education-North Hills Prep Middle,Regular school,480003007562,057803041,Uplift Education,Charter agency,4800030,57803,494,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,54,0,440,,
Texas,TX,School,Yes,Uplift Education-North Hills Prep Middle,Regular school,480003007562,057803041,Uplift Education,Charter agency,4800030,57803,487,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,66,0,421,,
Texas,TX,School,Yes,Uplift Peak Preparatory Pri,Regular school,480003011186,057803110,Uplift Education,Charter agency,4800030,57803,723,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,372,0,351,,
Texas,TX,School,Yes,Uplift Peak Preparatory Pri,Regular school,480003011186,057803110,Uplift Education,Charter agency,4800030,57803,708,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,399,0,309,,
Texas,TX,School,Yes,Uplift Peak Preparatory Middle,Regular school,480003011187,057803048,Uplift Education,Charter agency,4800030,57803,460,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,195,0,265,,
Texas,TX,School,Yes,Uplift Peak Preparatory Middle,Regular school,480003011187,057803048,Uplift Education,Charter agency,4800030,57803,457,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,217,0,240,,
Texas,TX,School,Yes,Uplift Educatiion-North Hills Prep Pri,Regular school,480003011476,057803101,Uplift Education,Charter agency,4800030,57803,577,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,102,0,475,,
Texas,TX,School,Yes,Uplift Educatiion-North Hills Prep Pri,Regular school,480003011476,057803101,Uplift Education,Charter agency,4800030,57803,572,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,115,0,457,,
Texas,TX,School,Yes,Uplift Williams Preparatory High School,Regular school,480003012012,057803004,Uplift Education,Charter agency,4800030,57803,590,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,187,0,403,,
Texas,TX,School,Yes,Uplift Williams Preparatory High School,Regular school,480003012012,057803004,Uplift Education,Charter agency,4800030,57803,585,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,202,0,383,,
Texas,TX,School,Yes,Uplift Williams Preparatory Pri,Regular school,480003012026,057803112,Uplift Education,Charter agency,4800030,57803,617,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,277,0,340,,
Texas,TX,School,Yes,Uplift Williams Preparatory Pri,Regular school,480003012026,057803112,Uplift Education,Charter agency,4800030,57803,611,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,310,0,301,,
Texas,TX,School,Yes,Uplift Williams Preparatory Middle,Regular school,480003012035,057803045,Uplift Education,Charter agency,4800030,57803,547,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,194,0,353,,
Texas,TX,School,Yes,Uplift Williams Preparatory Middle,Regular school,480003012035,057803045,Uplift Education,Charter agency,4800030,57803,536,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,237,0,299,,
Texas,TX,School,Yes,Uplift Peak Preparatory High School,Regular school,480003012139,057803010,Uplift Education,Charter agency,4800030,57803,495,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,201,0,294,,
Texas,TX,School,Yes,Uplift Peak Preparatory High School,Regular school,480003012139,057803010,Uplift Education,Charter agency,4800030,57803,490,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,215,0,275,,
Texas,TX,School,Yes,Uplift Summit International High School,Regular school,480003012175,057803009,Uplift Education,Charter agency,4800030,57803,491,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,122,0,369,,
Texas,TX,School,Yes,Uplift Summit International High School,Regular school,480003012175,057803009,Uplift Education,Charter agency,4800030,57803,480,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,170,0,310,,
Texas,TX,School,Yes,Uplift Hampton Preparatory Pri,Regular school,480003012185,057803111,Uplift Education,Charter agency,4800030,57803,595,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,251,0,344,,
Texas,TX,School,Yes,Uplift Hampton Preparatory Pri,Regular school,480003012185,057803111,Uplift Education,Charter agency,4800030,57803,581,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,276,0,305,,
Texas,TX,School,Yes,Uplift Hampton Preparatory Middle,Regular school,480003012188,057803044,Uplift Education,Charter agency,4800030,57803,485,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,185,0,300,,
Texas,TX,School,Yes,Uplift Hampton Preparatory Middle,Regular school,480003012188,057803044,Uplift Education,Charter agency,4800030,57803,480,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,203,0,277,,
Texas,TX,School,Yes,Uplift Hampton Preparatory High School,Regular school,480003012200,057803007,Uplift Education,Charter agency,4800030,57803,356,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,129,0,227,,
Texas,TX,School,Yes,Uplift Hampton Preparatory High School,Regular school,480003012200,057803007,Uplift Education,Charter agency,4800030,57803,348,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,122,0,226,,
Texas,TX,School,Yes,Uplift Education-North Hills Prep High School,Regular school,480003012221,057803002,Uplift Education,Charter agency,4800030,57803,506,Bi-annually,9/1/20,12/31/20,Virtual,,,,,,,,30,0,476,,
Texas,TX,School,Yes,Uplift Education-North Hills Prep High School,Regular school,480003012221,057803002,Uplift Education,Charter agency,4800030,57803,499,Bi-annually,1/1/21,6/1/21,Virtual,,,,,,,,24,0,475,,
Texas,TX,School,Yes,Uplift Summit International Pri,Regular school,480003012231,057803109,Uplift Education,Charter agency,4800030,57803,643,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,305,0,338,,
Texas,TX,School,Yes,Uplift Summit International Pri,Regular school,480003012231,057803109,Uplift Education,Charter agency,4800030,57803,636,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,306,0,330,,
Texas,TX,School,Yes,Uplift Summit International Middle,Regular school,480003012239,057803047,Uplift Education,Charter agency,4800030,57803,528,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,242,0,286,,
Texas,TX,School,Yes,Uplift Summit International Middle,Regular school,480003012239,057803047,Uplift Education,Charter agency,4800030,57803,523,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,256,0,267,,
Texas,TX,School,Yes,Uplift Heights Preparatory Middle,Regular school,480003012270,057803046,Uplift Education,Charter agency,4800030,57803,550,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,217,0,333,,
Texas,TX,School,Yes,Uplift Heights Preparatory Middle,Regular school,480003012270,057803046,Uplift Education,Charter agency,4800030,57803,542,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,232,0,310,,
Texas,TX,School,Yes,Uplift Luna Preparatory Pri,Regular school,480003012457,057803107,Uplift Education,Charter agency,4800030,57803,473,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,234,0,239,,
Texas,TX,School,Yes,Uplift Luna Preparatory Pri,Regular school,480003012457,057803107,Uplift Education,Charter agency,4800030,57803,459,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,243,0,216,,
Texas,TX,School,Yes,Uplift Mighty School,Regular school,480003012645,057803008,Uplift Education,Charter agency,4800030,57803,576,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,312,0,264,,
Texas,TX,School,Yes,Uplift Mighty School,Regular school,480003012645,057803008,Uplift Education,Charter agency,4800030,57803,571,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,333,0,238,,
Texas,TX,School,Yes,Uplift Meridian School,Regular school,480003012646,057803108,Uplift Education,Charter agency,4800030,57803,590,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,294,0,296,,
Texas,TX,School,Yes,Uplift Meridian School,Regular school,480003012646,057803108,Uplift Education,Charter agency,4800030,57803,573,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,312,0,261,,
Texas,TX,School,Yes,Uplift Heights Preparatory Pri,Regular school,480003012647,057803104,Uplift Education,Charter agency,4800030,57803,1034,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,479,0,555,,
Texas,TX,School,Yes,Uplift Heights Preparatory Pri,Regular school,480003012647,057803104,Uplift Education,Charter agency,4800030,57803,1018,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,509,0,509,,
Texas,TX,School,Yes,Uplift Education - Infinity Preparatory Pri,Regular school,480003012686,057803102,Uplift Education,Charter agency,4800030,57803,543,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,271,0,272,,
Texas,TX,School,Yes,Uplift Education - Infinity Preparatory Pri,Regular school,480003012686,057803102,Uplift Education,Charter agency,4800030,57803,543,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,290,0,253,,
Texas,TX,School,Yes,Uplift Education - Infinity Preparatory Middle Sch,Regular school,480003012689,057803043,Uplift Education,Charter agency,4800030,57803,354,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,169,0,185,,
Texas,TX,School,Yes,Uplift Education - Infinity Preparatory Middle Sch,Regular school,480003012689,057803043,Uplift Education,Charter agency,4800030,57803,351,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,183,0,168,,
Texas,TX,School,Yes,Uplift Pinnacle Preparatory Pri,Regular school,480003012700,057803105,Uplift Education,Charter agency,4800030,57803,514,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,254,0,260,,
Texas,TX,School,Yes,Uplift Pinnacle Preparatory Pri,Regular school,480003012700,057803105,Uplift Education,Charter agency,4800030,57803,500,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,244,0,256,,
Texas,TX,School,Yes,Uplift Triumph Preparatory School,Regular school,480003012998,057803106,Uplift Education,Charter agency,4800030,57803,522,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,284,0,238,,
Texas,TX,School,Yes,Uplift Triumph Preparatory School,Regular school,480003012998,057803106,Uplift Education,Charter agency,4800030,57803,515,Bi-annually,1/1/21,6/1/21,In-person,,,,,,,,303,0,212,,
Texas,TX,School,Yes,Uplift Heights Preparatory High School,Regular school,480003013058,057803006,Uplift Education,Charter agency,4800030,57803,543,Bi-annually,9/1/20,12/31/20,In-person,,,,,,,,178,0,365,,
