,cdc_code,hybridper,virtualper,inpersonper,charter,lowincome,totalenrolled,dropout,white,black,hispanic,year,remote
2053,19645681996131,0.0,0.0,1.0,0,0.53,1105,0.0,0.7918552036199095,0.0009049773755656,0.0760180995475113,2016,0.0
2054,19645681996131,0.0,0.0,1.0,0,0.6396761133603239,247,2.0,0.7935222672064778,0.0,0.0890688259109311,2017,0.0
2055,19645681996131,0.0,0.0,1.0,0,0.6872727272727273,275,0.0,0.76,0.0,0.0981818181818181,2018,0.0
2056,19645681996131,0.0,0.0,1.0,0,0.6260869565217392,230,0.0,0.8347826086956521,0.0,0.0478260869565217,2019,0.0
2057,19645681996131,0.0,1.0,0.0,0,0.6777777777777778,270,0.0,0.837037037037037,0.0,0.0592592592592592,2021,1.0
2058,19645761933597,0.0,0.0,1.0,0,0.2,2597,0.0007701193685021,0.4736234116288024,0.0169426261070465,0.3781286099345398,2015,0.0
2059,19645761933597,0.0,0.0,1.0,0,0.21,2570,0.0003891050583657,0.4342412451361868,0.0124513618677042,0.4163424124513619,2016,0.0
2060,19645761933597,0.0,0.0,1.0,0,0.3234811165845648,609,0.2,0.4679802955665024,0.0,0.3711001642036124,2017,0.0
2061,19645761933597,0.0,0.0,1.0,0,0.3347889374090247,687,0.1,0.4570596797671033,0.0174672489082969,0.3944687045123726,2018,0.0
2062,19645761933597,0.0,0.0,1.0,0,0.3213644524236984,557,0.5,0.414721723518851,0.0,0.4254937163375224,2019,0.0
2063,19645761933597,0.2727272727272727,0.7272727272727273,0.0,0,0.3518197573656845,577,0.3,0.3864818024263431,0.0,0.4402079722703639,2021,0.8636363636363636
2064,19645841996305,0.0,0.0,1.0,1,0.35,726,0.0220385674931129,0.5550964187327824,0.0537190082644628,0.3181818181818182,2015,0.0
2065,19645841996305,0.0,0.0,1.0,1,0.34,854,0.0222482435597189,0.4988290398126463,0.0421545667447306,0.3325526932084309,2016,0.0
2066,19645841996305,0.0,0.0,1.0,1,0.6083650190114068,263,12.5,0.5513307984790875,0.0,0.2889733840304182,2017,0.0
2067,19645841996305,0.0,0.0,1.0,1,0.5714285714285714,280,10.0,0.5321428571428571,0.0571428571428571,0.3214285714285714,2018,0.0
2068,19645841996305,0.0,0.0,1.0,1,0.5662650602409639,166,23.5,0.4518072289156626,0.0,0.3614457831325301,2019,0.0
2069,19645841996305,0.2727272727272727,0.7272727272727273,0.0,1,0.6503496503496503,143,27.3,0.4195804195804196,0.0,0.4265734265734265,2021,0.8636363636363636
2070,19645920100354,0.0,0.0,1.0,1,0.77,565,0.0017699115044247,0.0389380530973451,0.0902654867256637,0.7433628318584071,2015,0.0
2071,19645920100354,0.0,0.0,1.0,1,0.79,568,0.0,0.0457746478873239,0.1126760563380281,0.6954225352112676,2016,0.0
2072,19645920100354,0.0,0.0,1.0,1,0.8503937007874016,127,0.0,0.0,0.0866141732283464,0.7559055118110236,2017,0.0
2073,19645920100354,0.0,0.0,1.0,1,0.8854961832061069,131,0.0,0.0,0.1068702290076335,0.7175572519083969,2018,0.0
2074,19645920100354,0.0,0.0,1.0,1,0.918918918918919,111,0.0,0.0,0.1441441441441441,0.6486486486486487,2019,0.0
2075,19645920100354,0.2727272727272727,0.7272727272727273,0.0,1,0.923728813559322,118,0.8,0.0,0.1949152542372881,0.6271186440677966,2021,0.8636363636363636
2076,19646341934231,0.0,0.0,1.0,0,0.63,1207,0.0298260149130074,0.0024855012427506,0.4076222038111019,0.5741507870753936,2015,0.0
2077,19646341934231,0.0,0.0,1.0,0,0.51,876,0.0285388127853881,0.0045662100456621,0.3424657534246575,0.632420091324201,2016,0.0
2078,19646341934231,0.0,0.0,1.0,0,0.96028880866426,277,13.7,0.0,0.2888086642599278,0.6714801444043321,2017,0.0
2079,19646341934231,0.0,0.0,1.0,0,0.925925925925926,270,10.4,0.0,0.3925925925925926,0.5814814814814815,2018,0.0
2080,19646341934231,0.0,0.0,1.0,0,0.9696969696969696,231,6.9,0.0,0.4025974025974026,0.5714285714285714,2019,0.0
2081,19646341934231,0.2727272727272727,0.7272727272727273,0.0,0,0.9735449735449736,189,9.0,0.0,0.3174603174603174,0.6613756613756614,2021,0.8636363636363636
2082,19646341936046,0.0,0.0,1.0,0,0.83,965,0.0373056994818652,0.0031088082901554,0.2860103626943005,0.6901554404145078,2015,0.0
2083,19646341936046,0.0,0.0,1.0,0,0.72,818,0.030562347188264,0.0073349633251833,0.2701711491442543,0.6980440097799511,2016,0.0
2084,19646341936046,0.0,0.0,1.0,0,0.9547511312217196,221,14.9,0.0,0.2850678733031674,0.6606334841628959,2017,0.0
2085,19646341936046,0.0,0.0,1.0,0,0.9527896995708156,233,12.0,0.0,0.3218884120171674,0.648068669527897,2018,0.0
2086,19646341936046,0.0,0.0,1.0,0,0.9658119658119658,234,12.0,0.0,0.2735042735042735,0.6923076923076923,2019,0.0
2087,19646341936046,0.2727272727272727,0.7272727272727273,0.0,0,0.9642857142857144,140,10.7,0.0,0.3,0.6857142857142857,2021,0.8636363636363636
2088,19646341996529,0.0,0.0,1.0,0,0.54,227,0.0,0.0,0.6123348017621145,0.3524229074889868,2015,0.0
2089,19646341996529,0.0,0.0,1.0,0,0.4,302,0.0,0.0,0.5331125827814569,0.4370860927152318,2016,0.0
2090,19646341996529,0.0,0.0,1.0,0,0.9629629629629628,54,0.0,0.0,0.5555555555555556,0.4444444444444444,2017,0.0
2091,19646341996529,0.0,0.0,1.0,0,0.8505747126436781,87,1.1,0.0,0.6436781609195402,0.3103448275862069,2018,0.0
2092,19646341996529,0.0,0.0,1.0,0,0.9494949494949496,99,3.0,0.0,0.494949494949495,0.494949494949495,2019,0.0
2093,19646341996529,0.2727272727272727,0.7272727272727273,0.0,0,0.9176470588235294,85,2.4,0.0,0.6470588235294118,0.3176470588235294,2021,0.8636363636363636
2094,19646341996586,0.0,0.0,1.0,1,0.9,633,0.0031595576619273,0.0015797788309636,0.1279620853080568,0.8578199052132701,2015,0.0
2095,19646341996586,0.0,0.0,1.0,1,0.91,646,0.001547987616099,0.0,0.1068111455108359,0.8839009287925697,2016,0.0
2096,19646341996586,0.0,0.0,1.0,1,0.9666666666666668,150,4.0,0.0,0.1266666666666666,0.86,2017,0.0
2097,19646341996586,0.0,0.0,1.0,1,1.0,142,2.8,0.0,0.1197183098591549,0.8802816901408451,2018,0.0
2098,19646341996586,0.0,0.0,1.0,1,1.0,142,6.3,0.0,0.0,0.9154929577464788,2019,0.0
2099,19646341996586,0.2727272727272727,0.7272727272727273,0.0,1,1.0,155,0.0,0.0,0.1096774193548387,0.8774193548387097,2021,0.8636363636363636
2100,19646591934611,0.0,0.0,1.0,0,0.01,1401,0.0014275517487508,0.5574589578872234,0.006423982869379,0.105638829407566,2015,0.0
2101,19646591934611,0.0,0.0,1.0,0,0.01,1389,0.0007199424046076,0.515478761699064,0.0093592512598992,0.1137508999280057,2016,0.0
2102,19646591934611,0.0,0.0,1.0,0,0.103244837758112,339,0.6,0.5545722713864307,0.0,0.0973451327433628,2017,0.0
2103,19646591934611,0.0,0.0,1.0,0,0.0863509749303621,359,0.6,0.5459610027855153,0.0,0.0947075208913649,2018,0.0
2104,19646591934611,0.0,0.0,1.0,0,0.0997067448680351,341,0.0,0.4897360703812317,0.0,0.1436950146627566,2019,0.0
2105,19646591934611,0.0,0.7272727272727273,0.2727272727272727,0,0.115987460815047,319,0.0,0.4952978056426332,0.0,0.1379310344827586,2021,0.7272727272727273
2106,19646831930080,0.0,0.0,1.0,0,0.08,2168,0.0055350553505535,0.7836715867158671,0.011070110701107,0.1010147601476014,2015,0.0
2107,19646831930080,0.0,0.0,1.0,0,0.07,2087,0.0114997604216578,0.761379971250599,0.0196454240536655,0.1058936272160996,2016,0.0
2108,19646831930080,0.0,0.0,1.0,0,0.1184210526315789,532,3.9,0.768796992481203,0.0,0.0864661654135338,2017,0.0
2109,19646831930080,0.0,0.0,1.0,0,0.1791590493601462,547,3.5,0.7861060329067642,0.0,0.093235831809872,2018,0.0
2110,19646831930080,0.0,0.0,1.0,0,0.2197309417040358,446,3.6,0.742152466367713,0.0,0.1300448430493273,2019,0.0
2111,19646831930080,0.2727272727272727,0.7272727272727273,0.0,0,0.1983805668016194,494,2.0,0.7226720647773279,0.0,0.1356275303643724,2021,0.8636363636363636
2112,19646831931781,0.0,0.0,1.0,0,0.07,1824,0.0115131578947368,0.7867324561403509,0.0416666666666666,0.0756578947368421,2015,0.0
2113,19646831931781,0.0,0.0,1.0,0,0.09,1999,0.0130065032516258,0.776888444222111,0.0430215107553776,0.0910455227613806,2016,0.0
2114,19646831931781,0.0,0.0,1.0,0,0.1593886462882096,458,6.1,0.7860262008733624,0.0327510917030567,0.0764192139737991,2017,0.0
2115,19646831931781,0.0,0.0,1.0,0,0.1922290388548057,489,6.3,0.7689161554192229,0.0490797546012269,0.0797546012269938,2018,0.0
2116,19646831931781,0.0,0.0,1.0,0,0.2076190476190476,525,4.8,0.7657142857142857,0.059047619047619,0.0952380952380952,2019,0.0
2117,19646831931781,0.2727272727272727,0.7272727272727273,0.0,0,0.1956521739130435,460,1.7,0.7673913043478261,0.0413043478260869,0.0782608695652174,2021,0.8636363636363636
2118,19646911996438,0.0,0.0,1.0,1,0.78,524,0.0076335877862595,0.0477099236641221,0.116412213740458,0.7251908396946565,2015,0.0
2119,19646911996438,0.0,0.0,1.0,1,0.81,512,0.001953125,0.0390625,0.083984375,0.796875,2016,0.0
2120,19646911996438,0.0,0.0,1.0,1,0.9210526315789472,114,6.1,0.0,0.1140350877192982,0.7807017543859649,2017,0.0
2121,19646911996438,0.0,0.0,1.0,1,0.8898305084745762,118,2.5,0.0,0.1016949152542373,0.7542372881355932,2018,0.0
2122,19646911996438,0.0,0.0,1.0,1,0.9576271186440678,118,0.8,0.0,0.0,0.847457627118644,2019,0.0
2123,19646911996438,0.2727272727272727,0.7272727272727273,0.0,1,0.9230769230769232,117,3.4,0.0,0.0,0.8888888888888888,2021,0.8636363636363636
2124,19647090100602,0.0,0.0,1.0,1,0.89,558,0.003584229390681,0.0017921146953405,0.003584229390681,0.9874551971326164,2015,0.0
2125,19647090100602,0.0,0.0,1.0,1,0.95,573,0.0087260034904013,0.0,0.0034904013961605,0.7137870855148342,2016,0.0
2126,19647090100602,0.0,0.0,1.0,1,0.9776119402985076,134,4.5,0.0,0.0,0.9850746268656716,2017,0.0
2127,19647090100602,0.0,0.0,1.0,1,0.9645390070921984,141,0.7,0.0,0.0,0.9858156028368794,2018,0.0
2128,19647090100602,0.0,0.0,1.0,1,0.9928571428571428,140,0.0,0.0,0.0,0.9785714285714284,2019,0.0
2129,19647090100602,0.2727272727272727,0.7272727272727273,0.0,1,0.9583333333333334,144,3.5,0.0,0.0,1.0,2021,0.8636363636363636
2130,19647091996313,0.0,0.0,1.0,1,0.92,625,0.0032,0.0016,0.0128,0.9744,2015,0.0
2131,19647091996313,0.0,0.0,1.0,1,0.94,649,0.0077041602465331,0.0030816640986132,0.012326656394453,0.9784283513097072,2016,0.0
2132,19647091996313,0.0,0.0,1.0,1,0.9861111111111112,144,3.5,0.0,0.0,0.9791666666666666,2017,0.0
2133,19647091996313,0.0,0.0,1.0,1,1.0,131,1.5,0.0,0.0,0.8625954198473282,2018,0.0
2134,19647091996313,0.0,0.0,1.0,1,0.9869281045751634,153,1.3,0.0,0.0,0.9869281045751634,2019,0.0
2135,19647091996313,0.2727272727272727,0.7272727272727273,0.0,1,0.986013986013986,143,3.5,0.0,0.0,0.993006993006993,2021,0.8636363636363636
2136,19647250127381,0.0,0.0,1.0,0,0.4,396,0.0025252525252525,0.3207070707070707,0.1287878787878787,0.3813131313131313,2015,0.0
2137,19647250127381,0.0,0.0,1.0,0,0.4,732,0.0,0.290983606557377,0.1092896174863388,0.4084699453551912,2016,0.0
2138,19647250127381,0.0,0.0,1.0,0,0.52,175,4.0,0.2914285714285714,0.0857142857142857,0.4285714285714285,2017,0.0
2139,19647250127381,0.0,0.0,1.0,0,0.4970414201183432,169,4.7,0.3254437869822485,0.1420118343195266,0.3550295857988165,2018,0.0
2140,19647250127381,0.0,0.0,1.0,0,0.5602409638554217,166,3.0,0.253012048192771,0.0843373493975903,0.4397590361445783,2019,0.0
2141,19647250127381,0.2727272727272727,0.7272727272727273,0.0,0,0.5625,160,5.0,0.225,0.10625,0.46875,2021,0.8636363636363636
2142,19647251930411,0.0,0.0,1.0,0,0.68,196,0.0153061224489795,0.3163265306122449,0.0,0.6785714285714286,2015,0.0
2143,19647251930411,0.0,0.0,1.0,0,0.69,186,0.021505376344086,0.2903225806451613,0.0,0.6935483870967742,2016,0.0
2144,19647251930411,0.0,0.0,1.0,0,0.7090909090909091,55,3.6,0.3636363636363636,0.0,0.6363636363636364,2017,0.0
2145,19647251930411,0.0,0.0,1.0,0,0.7804878048780488,41,9.8,0.2926829268292683,0.0,0.7073170731707317,2018,0.0
2146,19647251930411,0.0,0.0,1.0,0,0.7674418604651163,43,9.3,0.2558139534883721,0.0,0.7441860465116279,2019,0.0
2147,19647251930411,0.3636363636363636,0.6363636363636364,0.0,0,0.85,40,7.5,0.0,0.0,0.75,2021,0.8181818181818181
2148,19647251934470,0.0,0.0,1.0,0,0.79,3367,0.0377190377190377,0.0154440154440154,0.2102762102762102,0.6831006831006831,2015,0.0
2149,19647251934470,0.0,0.0,1.0,0,0.79,3003,0.0189810189810189,0.0159840159840159,0.1728271728271728,0.7222777222777222,2016,0.0
2150,19647251934470,0.0,0.0,1.0,0,0.9096774193548388,775,8.3,0.0154838709677419,0.2038709677419354,0.6864516129032258,2017,0.0
2151,19647251934470,0.0,0.0,1.0,0,0.9479940564635958,673,10.5,0.0,0.1901931649331352,0.687964338781575,2018,0.0
2152,19647251934470,0.0,0.0,1.0,0,0.9504950495049505,606,10.1,0.0,0.1336633663366336,0.7838283828382838,2019,0.0
2153,19647251934470,0.2727272727272727,0.7272727272727273,0.0,0,0.9421296296296297,432,12.3,0.0,0.1597222222222222,0.7407407407407407,2021,0.8636363636363636
2154,19647251934678,0.0,0.0,1.0,0,0.5,3553,0.0070363073459048,0.202364199268224,0.1773149451168027,0.4435688150858429,2015,0.0
2155,19647251934678,0.0,0.0,1.0,0,0.51,3280,0.0070121951219512,0.1667682926829268,0.1914634146341463,0.4375,2016,0.0
2156,19647251934678,0.0,0.0,1.0,0,0.6347087378640777,824,5.7,0.1856796116504854,0.1808252427184466,0.433252427184466,2017,0.0
2157,19647251934678,0.0,0.0,1.0,0,0.6752577319587629,776,5.3,0.1765463917525773,0.2087628865979381,0.3969072164948453,2018,0.0
2158,19647251934678,0.0,0.0,1.0,0,0.7042440318302388,754,3.2,0.1830238726790451,0.1538461538461538,0.4442970822281167,2019,0.0
2159,19647251934678,0.2727272727272727,0.7272727272727273,0.0,0,0.7463126843657817,678,6.8,0.1047197640117994,0.2005899705014749,0.5117994100294986,2021,0.8636363636363636
2160,19647251935758,0.0,0.0,1.0,0,0.47,3753,0.0029309885424993,0.2653876898481215,0.0921929123367972,0.5467625899280576,2015,0.0
2161,19647251935758,0.0,0.0,1.0,0,0.44,3570,0.0019607843137254,0.3042016806722689,0.0929971988795518,0.4859943977591036,2016,0.0
2162,19647251935758,0.0,0.0,1.0,0,0.6046783625730994,855,5.8,0.2432748538011696,0.0853801169590643,0.5871345029239766,2017,0.0
2163,19647251935758,0.0,0.0,1.0,0,0.5362149532710281,856,5.7,0.322429906542056,0.0899532710280373,0.4626168224299065,2018,0.0
2164,19647251935758,0.0,0.0,1.0,0,0.4957575757575757,825,3.5,0.3309090909090909,0.0739393939393939,0.4569696969696969,2019,0.0
2165,19647251935758,0.2727272727272727,0.7272727272727273,0.0,0,0.4853273137697517,886,4.1,0.3498871331828442,0.0891647855530474,0.4413092550790067,2021,0.8636363636363636
2166,19647251936947,0.0,0.0,1.0,0,0.57,4464,0.0109767025089605,0.1160394265232974,0.2320788530465949,0.3660394265232975,2015,0.0
2167,19647251936947,0.0,0.0,1.0,0,0.58,4220,0.0075829383886255,0.109952606635071,0.1890995260663507,0.4277251184834123,2016,0.0
2168,19647251936947,0.0,0.0,1.0,0,0.7,1060,8.3,0.1122641509433962,0.2150943396226415,0.3905660377358491,2017,0.0
2169,19647251936947,0.0,0.0,1.0,0,0.7373831775700934,1070,6.1,0.1308411214953271,0.1953271028037383,0.4018691588785046,2018,0.0
2170,19647251936947,0.0,0.0,1.0,0,0.7315369261477046,1002,4.7,0.0978043912175648,0.1586826347305389,0.4461077844311377,2019,0.0
2171,19647251936947,0.2727272727272727,0.7272727272727273,0.0,0,0.790721649484536,970,8.7,0.0690721649484536,0.1886597938144329,0.468041237113402,2021,0.8636363636363636
2172,19647251937176,0.0,0.0,1.0,0,0.74,288,0.21875,0.0173611111111111,0.125,0.7951388888888888,2015,0.0
2173,19647251937176,0.0,0.0,1.0,0,0.77,177,0.2655367231638418,0.0282485875706214,0.1242937853107344,0.751412429378531,2016,0.0
2174,19647251937176,0.0,0.0,1.0,0,0.9734513274336284,113,32.7,0.0,0.1858407079646017,0.6991150442477876,2017,0.0
2175,19647251937176,0.0,0.0,1.0,0,0.9929078014184396,141,24.8,0.0,0.1631205673758865,0.7304964539007093,2018,0.0
2176,19647251937176,0.0,0.0,1.0,0,0.950354609929078,141,34.0,0.0,0.2056737588652482,0.7092198581560284,2019,0.0
2177,19647251937176,0.2727272727272727,0.7272727272727273,0.0,0,0.9603960396039604,101,17.8,0.0,0.1188118811881188,0.7623762376237624,2021,0.8636363636363636
2178,19647251939875,0.0,0.0,1.0,0,0.56,3944,0.008367139959432,0.2276876267748478,0.1176470588235294,0.529158215010142,2015,0.0
2179,19647251939875,0.0,0.0,1.0,0,0.57,3739,0.0048141214228403,0.1925648569136132,0.1120620486761166,0.5672639743246858,2016,0.0
2180,19647251939875,0.0,0.0,1.0,0,0.7224080267558528,897,7.0,0.2107023411371237,0.1103678929765886,0.5484949832775919,2017,0.0
2181,19647251939875,0.0,0.0,1.0,0,0.7113636363636363,880,7.3,0.2056818181818182,0.1125,0.5590909090909091,2018,0.0
2182,19647251939875,0.0,0.0,1.0,0,0.7180406212664278,837,5.9,0.1923536439665472,0.0979689366786141,0.5459976105137395,2019,0.0
2183,19647251939875,0.2727272727272727,0.7272727272727273,0.0,0,0.6747787610619469,904,9.4,0.2289823008849557,0.1073008849557522,0.5221238938053098,2021,0.8636363636363636
2184,19647251995539,0.0,0.0,1.0,0,0.44,676,0.0,0.1050295857988165,0.1375739644970414,0.4201183431952662,2015,0.0
2185,19647251995539,0.0,0.0,1.0,0,0.43,683,0.0,0.0775988286969253,0.1244509516837481,0.4055636896046852,2016,0.0
2186,19647251995539,0.0,0.0,1.0,0,0.5574712643678161,174,0.0,0.0919540229885057,0.1724137931034483,0.3620689655172414,2017,0.0
2187,19647251995539,0.0,0.0,1.0,0,0.7090909090909091,165,1.2,0.0,0.1212121212121212,0.4121212121212121,2018,0.0
2188,19647251995539,0.0,0.0,1.0,0,0.5757575757575758,165,1.8,0.0787878787878787,0.1272727272727272,0.4545454545454545,2019,0.0
2189,19647251995539,0.2727272727272727,0.7272727272727273,0.0,0,0.5786163522012578,159,0.0,0.0,0.0817610062893081,0.4339622641509434,2021,0.8636363636363636
2190,19647251995570,0.0,0.0,1.0,0,0.57,991,0.2694248234106963,0.0676084762865792,0.1523713420787083,0.6841574167507568,2015,0.0
2191,19647251995570,0.0,0.0,1.0,0,0.66,804,0.1977611940298507,0.0932835820895522,0.1305970149253731,0.6828358208955224,2016,0.0
2192,19647251995570,0.0,0.0,1.0,0,0.8822269807280514,467,26.1,0.0963597430406852,0.1284796573875803,0.6616702355460385,2017,0.0
2193,19647251995570,0.0,0.0,1.0,0,0.8901960784313725,510,22.7,0.1,0.1254901960784313,0.6941176470588235,2018,0.0
2194,19647251995570,0.0,0.0,1.0,0,0.883629191321499,507,24.7,0.0729783037475345,0.1538461538461538,0.6942800788954635,2019,0.0
2195,19647251995570,0.2727272727272727,0.7272727272727273,0.0,0,0.8922056384742952,603,27.4,0.0961857379767827,0.1674958540630182,0.6799336650082919,2021,0.8636363636363636
2196,19647251995935,0.0,0.0,1.0,0,0.8,2768,0.0205924855491329,0.0144508670520231,0.1535404624277456,0.6708815028901735,2015,0.0
2197,19647251995935,0.0,0.0,1.0,0,0.81,2542,0.00786782061369,0.01573564122738,0.1266719118804091,0.7073170731707317,2016,0.0
2198,19647251995935,0.0,0.0,1.0,0,0.9006514657980456,614,8.3,0.017915309446254,0.1400651465798045,0.6547231270358306,2017,0.0
2199,19647251995935,0.0,0.0,1.0,0,0.9386281588447654,554,14.6,0.0,0.1263537906137184,0.7021660649819494,2018,0.0
2200,19647251995935,0.0,0.0,1.0,0,0.9154676258992804,556,8.8,0.0,0.1169064748201438,0.710431654676259,2019,0.0
2201,19647251995935,0.2727272727272727,0.7272727272727273,0.0,0,0.948051948051948,462,9.7,0.0,0.0757575757575757,0.7445887445887446,2021,0.8636363636363636
2202,19647251996503,0.0,0.0,1.0,0,0.57,490,0.0,0.1551020408163265,0.310204081632653,0.4326530612244898,2015,0.0
2203,19647251996503,0.0,0.0,1.0,0,0.58,426,0.0070422535211267,0.1525821596244131,0.2746478873239437,0.4507042253521127,2016,0.0
2204,19647251996503,0.0,0.0,1.0,0,0.6826923076923077,104,4.8,0.1826923076923076,0.3557692307692308,0.3942307692307692,2017,0.0
2205,19647251996503,0.0,0.0,1.0,0,0.7654320987654321,81,4.9,0.0,0.345679012345679,0.3950617283950617,2018,0.0
2206,19647251996503,0.0,0.0,1.0,0,0.7227722772277227,101,2.0,0.1287128712871287,0.198019801980198,0.5346534653465347,2019,0.0
2207,19647251996503,0.2727272727272727,0.7272727272727273,0.0,0,0.7228915662650602,83,3.6,0.144578313253012,0.2650602409638554,0.5060240963855421,2021,0.8636363636363636
2208,19647330100677,0.0,0.0,1.0,1,0.51,375,0.0,0.4746666666666667,0.016,0.3786666666666666,2015,0.0
2209,19647330100677,0.0,0.0,1.0,1,0.44,398,0.0050251256281407,0.4070351758793969,0.007537688442211,0.3542713567839196,2016,0.0
2210,19647330100677,0.0,0.0,1.0,1,0.632183908045977,87,3.4,0.4367816091954023,0.0,0.3908045977011494,2017,0.0
2211,19647330100677,0.0,0.0,1.0,1,0.525,80,3.8,0.425,0.0,0.3625,2018,0.0
2212,19647330100677,0.0,0.0,1.0,1,0.6907216494845361,97,3.1,0.3917525773195876,0.0,0.4020618556701031,2019,0.0
2213,19647330100677,0.2727272727272727,0.7272727272727273,0.0,1,0.6363636363636364,88,4.5,0.5113636363636364,0.0,0.3636363636363636,2021,0.8636363636363636
2214,19647330100750,0.0,0.0,1.0,1,0.95,472,0.010593220338983,0.0,0.0550847457627118,0.9322033898305084,2015,0.0
2215,19647330100750,0.0,0.0,1.0,1,0.97,502,0.0059760956175298,0.0,0.0617529880478087,0.9342629482071712,2016,0.0
2216,19647330100750,0.0,0.0,1.0,1,0.989010989010989,91,7.7,0.0,0.0,0.934065934065934,2017,0.0
2217,19647330100750,0.0,0.0,1.0,1,0.9902912621359224,103,8.7,0.0,0.0,0.9611650485436892,2018,0.0
2218,19647330100750,0.0,0.0,1.0,1,0.9906542056074766,107,5.6,0.0,0.0,0.9065420560747663,2019,0.0
2219,19647330100750,0.2727272727272727,0.7272727272727273,0.0,1,1.0,107,6.5,0.0,0.0,0.9626168224299064,2021,0.8636363636363636
2220,19647330100800,0.0,0.0,1.0,1,0.93,470,0.002127659574468,0.0,0.0127659574468085,0.9553191489361702,2015,0.0
2221,19647330100800,0.0,0.0,1.0,1,0.91,477,0.0062893081761006,0.0041928721174004,0.0125786163522012,0.9559748427672956,2016,0.0
2222,19647330100800,0.0,0.0,1.0,1,0.9741379310344828,116,1.7,0.0,0.0,0.9827586206896552,2017,0.0
2223,19647330100800,0.0,0.0,1.0,1,0.9741379310344828,116,3.4,0.0,0.0,0.9310344827586208,2018,0.0
2224,19647330100800,0.0,0.0,1.0,1,1.0,113,4.4,0.0,0.0,0.9292035398230089,2019,0.0
2225,19647330100800,0.2727272727272727,0.7272727272727273,0.0,1,1.0,125,6.4,0.0,0.0,0.88,2021,0.8636363636363636
2226,19647330101196,0.0,0.0,1.0,1,0.58,690,0.017391304347826,0.0043478260869565,0.9159420289855073,0.0260869565217391,2015,0.0
2227,19647330101196,0.0,0.0,1.0,1,0.68,669,0.0209267563527653,0.0,0.9357249626307922,0.046337817638266,2016,0.0
2228,19647330101196,0.0,0.0,1.0,1,0.9310344827586208,174,12.1,0.0,0.913793103448276,0.0,2017,0.0
2229,19647330101196,0.0,0.0,1.0,1,0.910828025477707,157,11.5,0.0,0.9808917197452228,0.0,2018,0.0
2230,19647330101196,0.0,0.0,1.0,1,0.9606299212598424,127,16.5,0.0,0.9448818897637796,0.0,2019,0.0
2231,19647330101196,0.2727272727272727,0.7272727272727273,0.0,1,0.9724770642201837,109,5.5,0.0,0.9174311926605504,0.0,2021,0.8636363636363636
2232,19647330101329,0.0,0.0,1.0,0,0.8,161,0.1801242236024844,0.062111801242236,0.2236024844720497,0.6583850931677019,2015,0.0
2233,19647330101329,0.0,0.0,1.0,0,0.91,127,0.1417322834645669,0.0157480314960629,0.2677165354330709,0.6850393700787402,2016,0.0
2234,19647330101329,0.0,0.0,1.0,0,1.0,44,38.6,0.0,0.3181818181818182,0.5454545454545454,2017,0.0
2235,19647330101329,0.0,0.0,1.0,0,0.9523809523809524,42,47.6,0.0,0.0,0.7857142857142857,2018,0.0
2236,19647330101329,0.0,0.0,1.0,0,1.0,41,31.7,0.0,0.0,0.6341463414634146,2019,0.0
2237,19647330101329,0.2727272727272727,0.7272727272727273,0.0,0,0.9814814814814816,54,40.7,0.0,0.0,0.7037037037037037,2021,0.8636363636363636
2238,19647330101659,0.0,0.0,1.0,1,0.86,182,0.0,0.0,0.9010989010989012,0.0659340659340659,2015,0.0
2239,19647330101659,0.0,0.0,1.0,1,0.92,162,0.037037037037037,0.0061728395061728,0.8024691358024691,0.1790123456790123,2016,0.0
2240,19647330101659,0.0,0.0,1.0,1,1.0,44,4.5,0.0,0.8863636363636364,0.0,2017,0.0
2241,19647330101659,0.0,0.0,1.0,1,0.9833333333333332,60,16.7,0.0,0.6666666666666666,0.2666666666666666,2018,0.0
2242,19647330101659,0.0,0.0,1.0,1,1.0,39,5.1,0.0,0.7692307692307693,0.0,2019,0.0
2243,19647330101659,0.2727272727272727,0.7272727272727273,0.0,1,0.9523809523809524,21,4.8,0.0,0.6666666666666666,0.0,2021,0.8636363636363636
2244,19647330101675,0.0,0.0,1.0,1,0.95,617,0.006482982171799,0.0016207455429497,0.0,0.9983792544570502,2015,0.0
2245,19647330101675,0.0,0.0,1.0,1,0.93,620,0.0080645161290322,0.0032258064516129,0.0016129032258064,0.9919354838709676,2016,0.0
2246,19647330101675,0.0,0.0,1.0,1,0.9857142857142858,140,6.4,0.0,0.0,0.9857142857142858,2017,0.0
2247,19647330101675,0.0,0.0,1.0,1,0.9928571428571428,140,6.4,0.0,0.0,0.9928571428571428,2018,0.0
2248,19647330101675,0.0,0.0,1.0,1,0.9926470588235294,136,2.9,0.0,0.0,0.9705882352941176,2019,0.0
2249,19647330101675,0.2727272727272727,0.7272727272727273,0.0,1,0.993006993006993,143,4.2,0.0,0.0,1.0,2021,0.8636363636363636
2250,19647330101683,0.0,0.0,1.0,1,0.64,164,0.0,0.2195121951219512,0.0792682926829268,0.6036585365853658,2015,0.0
2251,19647330101683,0.0,0.0,1.0,1,0.65,176,0.0,0.2670454545454545,0.034090909090909,0.625,2016,0.0
2252,19647330101683,0.0,0.0,1.0,1,0.7333333333333333,30,0.0,0.0,0.0,0.6666666666666666,2017,0.0
2253,19647330101683,0.0,0.0,1.0,1,0.7631578947368421,38,0.0,0.0,0.0,0.6578947368421053,2018,0.0
