,schoolcode,district,county,year,charter,mathpass,schoolmode,virtualper,hybridper,totalenroll,lowincome,white,black,hispanic,asian
246,231101040007,4,07,2018,0.0,71,0.0,0.0,0.0,72,66.6667,95.8333,0.0,2.7778,0.0
247,231301040002,4,02,2018,0.0,85,0.0,0.0,0.0,88,47.7273,95.4545,2.2727,2.2727,0.0
248,240101040002,4,02,2018,0.0,86,0.0,0.0,0.0,79,35.443,91.1392,0.0,3.7975,2.5316
249,240201040002,4,02,2018,0.0,93,0.0,0.0,0.0,41,43.9024,92.6829,2.439,2.439,2.439
250,240401040001,4,01,2018,0.0,93,0.0,0.0,0.0,61,36.0656,88.5246,3.2787,4.918,0.0
251,240801060002,6,02,2018,0.0,92,0.0,0.0,0.0,144,31.25,95.8333,0.6944,2.0833,0.6944
252,240901040001,4,01,2018,0.0,51,0.0,0.0,0.0,45,68.8889,68.8889,2.2222,24.4444,4.4444
253,241001060003,6,03,2018,0.0,94,0.0,0.0,0.0,137,48.9051,97.0803,0.7299,1.4599,0.7299
254,241101040003,4,03,2018,0.0,85,0.0,0.0,0.0,65,47.6923,95.3846,1.5385,1.5385,0.0
255,241701040004,4,04,2018,0.0,96,0.0,0.0,0.0,47,51.0638,95.7447,0.0,2.1277,0.0
256,250109040001,4,01,2018,0.0,86,0.0,0.0,0.0,21,47.619,95.2381,0.0,4.7619,0.0
257,250201060002,6,02,2018,0.0,93,0.0,0.0,0.0,125,20.0,92.8,0.0,3.2,4.0
258,250301040001,4,01,2018,0.0,78,0.0,0.0,0.0,45,55.5556,80.0,6.6667,8.8889,0.0
259,250401040004,4,04,2018,0.0,87,0.0,0.0,0.0,60,53.3333,90.0,3.3333,0.0,3.3333
260,250701040001,4,01,2018,0.0,92,0.0,0.0,0.0,61,32.7869,93.4426,0.0,1.6393,3.2787
261,250901060004,6,04,2018,0.0,76,0.0,0.0,0.0,148,54.0541,90.5405,1.3514,2.027,0.6757
262,251101040003,4,03,2018,0.0,89,0.0,0.0,0.0,38,60.5263,100.0,0.0,0.0,0.0
263,251400010009,1,09,2018,0.0,65,0.0,0.0,0.0,188,54.7872,89.3617,2.1277,2.1277,2.1277
264,251501040001,4,01,2018,0.0,81,0.0,0.0,0.0,31,64.5161,93.5484,0.0,0.0,0.0
265,251601060005,6,05,2018,0.0,89,0.0,0.0,0.0,122,41.8033,90.1639,1.6393,4.918,2.459
266,260101060004,6,04,2018,0.0,93,0.0,0.0,0.0,232,21.5517,65.0862,13.3621,6.8966,8.6207
267,260401060001,6,01,2018,0.0,71,0.0,0.0,0.0,327,57.1865,53.8226,21.7125,14.9847,5.1988
268,260501060008,6,08,2018,0.0,76,0.0,0.0,0.0,180,70.0,58.8889,24.4444,9.4444,3.3333
269,260501060010,6,10,2018,0.0,67,0.0,0.0,0.0,247,68.8259,54.251,18.2186,19.8381,1.6194
270,260501060013,6,13,2018,0.0,66,0.0,0.0,0.0,233,63.9485,60.0858,16.309,17.1674,4.2918
271,260501060019,6,19,2018,0.0,63,0.0,0.0,0.0,258,66.6667,54.6512,24.8062,13.9535,3.4884
273,260801060006,6,06,2018,0.0,75,0.0,0.0,0.0,232,66.3793,36.6379,28.0172,27.1552,2.1552
274,260803060005,6,05,2018,0.0,87,0.0,0.0,0.0,233,40.3433,65.6652,13.7339,11.588,3.0043
275,260901060004,6,04,2018,0.0,98,0.0,0.0,0.0,133,12.782,90.9774,1.5038,2.2556,3.0075
276,261001060001,6,01,2018,0.0,80,0.0,0.0,0.0,242,42.562,76.8595,5.3719,8.6777,2.4793
277,261101060004,6,04,2018,0.0,86,0.0,0.0,0.0,285,35.7895,84.5614,3.1579,7.0175,1.4035
278,261201060006,6,06,2018,0.0,96,0.0,0.0,0.0,253,26.8775,79.8419,6.7194,7.5099,2.3715
279,261301060007,6,07,2018,0.0,100,0.0,0.0,0.0,270,18.8889,88.1481,4.0741,3.7037,3.7037
280,261301060009,6,09,2018,0.0,76,0.0,0.0,0.0,83,61.4458,69.8795,18.0723,3.6145,2.4096
281,261313030002,3,02,2018,0.0,91,0.0,0.0,0.0,69,56.5217,82.6087,7.2464,8.6957,0.0
282,261401060006,6,06,2018,0.0,95,0.0,0.0,0.0,170,8.8235,72.3529,6.4706,7.0588,8.8235
283,261401060010,6,10,2018,0.0,92,0.0,0.0,0.0,150,4.6667,78.0,8.0,8.6667,2.6667
284,261501060004,6,04,2018,0.0,77,0.0,0.0,0.0,271,36.9004,79.7048,9.9631,5.1661,2.952
285,261600010058,1,58,2018,0.0,51,0.0,0.0,0.0,163,80.9816,11.0429,62.5767,20.8589,5.5215
286,261600010061,1,61,2018,0.0,44,0.0,0.0,0.0,261,86.59,7.2797,50.5747,36.7816,4.2146
287,261600010066,1,66,2018,0.0,32,0.0,0.0,0.0,268,95.1493,4.4776,32.4627,62.6866,0.0
288,261600010067,1,67,2018,0.0,35,0.0,0.0,0.0,290,91.0345,10.0,67.931,13.7931,8.2759
289,261600010069,1,69,2018,0.0,44,0.0,0.0,0.0,9,88.8889,11.1111,33.3333,44.4444,11.1111
290,261600010073,1,73,2018,0.0,31,0.0,0.0,0.0,235,92.766,8.9362,55.7447,34.4681,0.8511
291,261600010074,1,74,2018,0.0,65,0.0,0.0,0.0,266,73.6842,19.1729,52.2556,22.9323,5.2632
292,261600010095,1,95,2018,0.0,27,0.0,0.0,0.0,652,92.4847,5.3681,62.8834,26.9939,4.6012
293,261600010102,1,02,2018,0.0,28,0.0,0.0,0.0,117,94.0171,7.6923,66.6667,22.2222,3.4188
294,261600010103,1,03,2018,0.0,23,0.0,0.0,0.0,228,90.3509,10.5263,66.6667,22.3684,0.4386
295,261600860906,86,06,2018,0.0,78,0.0,0.0,0.0,82,63.4146,2.439,82.9268,14.6341,0.0
298,261600861069,86,69,2018,0.0,58,0.0,0.0,0.0,106,87.7358,4.717,72.6415,21.6981,0.0
299,261701060013,6,13,2018,0.0,61,0.0,0.0,0.0,90,66.6667,44.4444,24.4444,11.1111,17.7778
300,261801060003,6,03,2018,0.0,83,0.0,0.0,0.0,271,49.8155,84.5018,3.69,7.7491,1.107
301,261901060009,6,09,2018,0.0,86,0.0,0.0,0.0,235,34.0426,74.8936,6.383,12.766,2.5532
302,261901060015,6,15,2018,0.0,90,0.0,0.0,0.0,224,26.3393,85.7143,3.125,5.8036,2.2321
303,262001040003,4,03,2018,0.0,73,0.0,0.0,0.0,70,48.5714,67.1429,22.8571,5.7143,0.0
304,270100010010,1,10,2018,0.0,46,0.0,0.0,0.0,377,74.5358,39.2573,7.1618,52.5199,0.0
305,270301040002,4,02,2018,0.0,65,0.0,0.0,0.0,51,86.2745,92.1569,3.9216,1.9608,1.9608
306,270601040002,4,02,2018,0.0,93,0.0,0.0,0.0,76,42.1053,86.8421,0.0,9.2105,1.3158
307,270701040003,4,03,2018,0.0,83,0.0,0.0,0.0,54,48.1481,88.8889,0.0,7.4074,0.0
308,271201040004,4,04,2018,0.0,77,0.0,0.0,0.0,43,67.4419,90.6977,2.3256,4.6512,2.3256
309,280100010007,1,07,2018,0.0,64,0.0,0.0,0.0,279,69.5341,20.7885,11.1111,66.3082,1.4337
310,280201030007,3,07,2018,0.0,28,0.0,0.0,0.0,727,81.5681,0.5502,22.2834,76.8913,0.2751
311,280202030010,3,10,2018,0.0,45,0.0,0.0,0.0,779,75.7381,0.5135,41.5918,56.4827,0.2567
312,280203030010,3,10,2018,0.0,89,0.0,0.0,0.0,164,30.4878,51.2195,2.439,23.1707,23.1707
313,280203030011,3,11,2018,0.0,82,0.0,0.0,0.0,297,37.037,52.5253,10.7744,24.2424,12.4579
314,280205030015,3,15,2018,0.0,89,0.0,0.0,0.0,223,32.287,63.2287,2.6906,23.3184,9.417
315,280205030016,3,16,2018,0.0,92,0.0,0.0,0.0,244,23.3607,72.541,0.8197,19.6721,6.1475
316,280206030006,3,06,2018,0.0,88,0.0,0.0,0.0,132,10.6061,83.3333,1.5152,13.6364,0.7576
317,280208030005,3,05,2018,0.0,40,0.0,0.0,0.0,409,68.2152,0.0,36.6748,63.3252,0.0
318,280209030007,3,07,2018,0.0,56,0.0,0.0,0.0,634,71.4511,4.2587,25.0789,68.9274,0.7886
319,280210030013,3,13,2018,0.0,77,0.0,0.0,0.0,357,37.2549,14.2857,53.5014,26.6106,3.3613
320,280211030010,3,10,2018,0.0,59,0.0,0.0,0.0,111,47.7477,54.955,5.4054,33.3333,0.9009
321,280211030011,3,11,2018,0.0,30,0.0,0.0,0.0,10,80.0,60.0,10.0,30.0,0.0
322,280212030005,3,05,2018,0.0,75,0.0,0.0,0.0,115,65.2174,6.087,60.0,31.3043,1.7391
323,280214030007,3,07,2018,0.0,70,0.0,0.0,0.0,101,55.4455,59.4059,9.901,24.7525,5.9406
324,280215030007,3,07,2018,0.0,63,0.0,0.0,0.0,324,81.7901,9.8765,23.4568,63.8889,2.4691
325,280218030007,3,07,2018,0.0,98,0.0,0.0,0.0,176,5.6818,86.3636,0.5682,9.6591,3.4091
326,280219030002,3,02,2018,0.0,77,0.0,0.0,0.0,120,45.0,60.0,0.8333,32.5,5.0
327,280220030007,3,07,2018,0.0,89,0.0,0.0,0.0,159,32.0755,52.2013,10.0629,28.3019,7.5472
328,280221030001,3,01,2018,0.0,63,0.0,0.0,0.0,27,70.3704,25.9259,44.4444,25.9259,3.7037
329,280223030005,3,05,2018,0.0,97,0.0,0.0,0.0,185,5.9459,90.8108,0.0,7.5676,1.0811
330,280226030006,3,06,2018,0.0,89,0.0,0.0,0.0,149,24.8322,71.1409,0.6711,21.4765,6.7114
331,280227030005,3,05,2018,0.0,69,0.0,0.0,0.0,185,59.4595,18.9189,22.7027,52.4324,4.3243
332,280251070002,7,02,2018,0.0,90,0.0,0.0,0.0,249,32.5301,26.1044,20.0803,30.9237,22.49
333,280251070003,7,03,2018,0.0,96,0.0,0.0,0.0,249,30.5221,16.4659,27.7108,26.9076,27.7108
334,280251070004,7,04,2018,0.0,87,0.0,0.0,0.0,75,49.3333,13.3333,49.3333,24.0,13.3333
335,280252070002,7,02,2018,0.0,74,0.0,0.0,0.0,353,53.5411,1.1331,74.5042,16.1473,7.932
336,280252070003,7,03,2018,0.0,83,0.0,0.0,0.0,293,25.256,47.099,14.6758,16.041,21.5017
337,280252070004,7,04,2018,0.0,94,0.0,0.0,0.0,305,22.9508,70.8197,1.9672,18.3607,8.8525
338,280252070005,7,05,2018,0.0,92,0.0,0.0,0.0,305,25.5738,37.7049,1.9672,15.7377,42.2951
339,280252070006,7,06,2018,0.0,86,0.0,0.0,0.0,333,57.6577,8.1081,31.8318,36.3363,23.1231
340,280253070005,7,05,2018,0.0,85,0.0,0.0,0.0,196,18.3673,71.9388,3.5714,15.8163,7.6531
341,280253070006,7,06,2018,0.0,92,0.0,0.0,0.0,252,19.8413,74.6032,2.381,15.873,5.1587
342,280253070007,7,07,2018,0.0,94,0.0,0.0,0.0,154,9.7403,86.3636,2.5974,8.4416,1.9481
343,280300010008,1,08,2018,0.0,71,0.0,0.0,0.0,240,58.3333,43.3333,15.4167,37.0833,3.3333
344,280401030007,3,07,2018,0.0,58,0.0,0.0,0.0,412,86.4078,1.699,24.5146,72.8155,0.7282
345,280402030003,3,03,2018,0.0,97,0.0,0.0,0.0,174,9.7701,66.092,2.2989,7.4713,22.9885
346,280403030008,3,08,2018,0.0,76,0.0,0.0,0.0,29,44.8276,41.3793,13.7931,31.0345,10.3448
347,280404030009,3,09,2018,0.0,91,0.0,0.0,0.0,322,29.5031,57.4534,2.795,29.1925,9.6273
348,280406030002,3,02,2018,0.0,99,0.0,0.0,0.0,136,8.0882,69.1176,5.1471,7.3529,17.6471
349,280407030014,3,14,2018,0.0,98,0.0,0.0,0.0,207,25.1208,30.9179,3.8647,13.5266,50.2415
350,280407030015,3,15,2018,0.0,95,0.0,0.0,0.0,215,21.3953,74.4186,0.9302,10.2326,13.4884
351,280409030008,3,08,2018,0.0,92,0.0,0.0,0.0,150,22.0,32.6667,2.0,8.6667,56.6667
352,280410030006,3,06,2018,0.0,86,0.0,0.0,0.0,301,39.2027,53.4884,2.6578,32.8904,9.9668
353,280411030003,3,03,2018,0.0,94,0.0,0.0,0.0,107,18.6916,60.7477,0.9346,31.7757,3.7383
354,280501060004,6,04,2018,0.0,97,0.0,0.0,0.0,32,28.125,75.0,0.0,15.625,3.125
355,280502060014,6,14,2018,0.0,87,0.0,0.0,0.0,47,27.6596,36.1702,4.2553,4.2553,55.3191
356,280503060003,6,03,2018,0.0,92,0.0,0.0,0.0,118,35.5932,64.4068,2.5424,29.661,3.3898
357,280504060010,6,10,2018,0.0,94,0.0,0.0,0.0,212,12.7358,75.0,0.4717,6.6038,17.9245
358,280506060002,6,02,2018,0.0,90,0.0,0.0,0.0,175,28.0,69.1429,2.8571,20.0,4.5714
359,280515030005,3,05,2018,0.0,99,0.0,0.0,0.0,154,18.8312,44.8052,2.5974,8.4416,44.1558
360,280517030010,3,10,2018,0.0,44,0.0,0.0,0.0,181,67.9558,16.5746,3.8674,50.2762,27.6243
361,280518030009,3,09,2018,0.0,86,0.0,0.0,0.0,44,34.0909,77.2727,2.2727,13.6364,2.2727
362,280521030006,3,06,2018,0.0,92,0.0,0.0,0.0,183,32.7869,62.8415,0.0,18.5792,16.3934
363,280522030009,3,09,2018,0.0,66,0.0,0.0,0.0,374,48.6631,47.861,11.4973,34.2246,5.615
364,280523030011,3,11,2018,0.0,72,0.0,0.0,0.0,39,23.0769,89.7436,0.0,10.2564,0.0
365,310100011292,1,92,2018,0.0,53,0.0,0.0,0.0,47,91.4894,4.2553,31.9149,48.9362,12.766
366,310100011448,1,48,2018,0.0,65,0.0,0.0,0.0,159,91.8239,1.8868,19.4969,44.0252,33.3333
367,310100011450,1,50,2018,0.0,100,0.0,0.0,0.0,13,23.0769,46.1538,15.3846,7.6923,30.7692
368,310100011515,1,15,2018,0.0,66,0.0,0.0,0.0,155,76.129,2.5806,12.2581,38.7097,46.4516
369,310100011539,1,39,2018,0.0,90,0.0,0.0,0.0,213,30.5164,39.4366,11.7371,18.7793,23.9437
370,310100011650,1,50,2018,0.0,36,0.0,0.0,0.0,45,91.1111,0.0,46.6667,48.8889,4.4444
371,310100011696,1,96,2018,0.0,82,0.0,0.0,0.0,55,40.0,34.5455,14.5455,25.4545,25.4545
372,310200010047,1,47,2018,0.0,47,0.0,0.0,0.0,60,91.6667,0.0,26.6667,73.3333,0.0
373,310200010260,1,60,2018,0.0,88,0.0,0.0,0.0,175,13.7143,65.7143,4.5714,9.7143,11.4286
374,310200010412,1,12,2018,0.0,97,0.0,0.0,0.0,72,37.5,56.9444,2.7778,16.6667,23.6111
375,310200010414,1,14,2018,0.0,80,0.0,0.0,0.0,88,55.6818,25.0,20.4545,27.2727,21.5909
376,310200010416,1,16,2018,0.0,100,0.0,0.0,0.0,129,24.031,66.6667,5.4264,13.1783,10.8527
377,310200010418,1,18,2018,0.0,96,0.0,0.0,0.0,109,46.789,37.6147,1.8349,12.844,38.5321
378,310200011135,1,35,2018,0.0,40,0.0,0.0,0.0,91,87.9121,5.4945,38.4615,52.7473,3.2967
379,310200011139,1,39,2018,0.0,47,0.0,0.0,0.0,171,87.7193,2.924,25.731,67.2515,1.7544
380,310200011280,1,80,2018,0.0,60,0.0,0.0,0.0,137,89.781,5.1095,34.3066,51.0949,5.1095
381,310200011282,1,82,2018,0.0,41,0.0,0.0,0.0,166,75.9036,9.0361,32.5301,48.1928,5.4217
382,310200011288,1,88,2018,0.0,42,0.0,0.0,0.0,99,87.8788,2.0202,42.4242,46.4646,3.0303
383,310200011296,1,96,2018,0.0,58,0.0,0.0,0.0,130,93.8462,1.5385,29.2308,58.4615,4.6154
384,310200011298,1,98,2018,0.0,59,0.0,0.0,0.0,180,81.1111,4.4444,37.2222,47.7778,6.1111
385,310200011300,1,00,2018,0.0,44,0.0,0.0,0.0,88,84.0909,0.0,18.1818,70.4545,10.2273
386,310200011305,1,05,2018,0.0,50,0.0,0.0,0.0,104,88.4615,1.9231,34.6154,58.6538,3.8462
387,310200011308,1,08,2018,0.0,51,0.0,0.0,0.0,139,73.3813,3.5971,23.741,58.2734,8.6331
388,310200011316,1,16,2018,0.0,20,0.0,0.0,0.0,100,86.0,3.0,60.0,27.0,7.0
389,310200011374,1,74,2018,0.0,51,0.0,0.0,0.0,133,84.2105,3.7594,39.0977,49.6241,2.2556
390,310200011376,1,76,2018,0.0,95,0.0,0.0,0.0,74,36.4865,45.9459,16.2162,21.6216,6.7568
391,310200011392,1,92,2018,0.0,51,0.0,0.0,0.0,169,92.3077,3.5503,21.8935,68.6391,2.9586
392,310200011393,1,93,2018,0.0,38,0.0,0.0,0.0,210,73.8095,3.3333,36.1905,58.5714,0.9524
393,310200011394,1,94,2018,0.0,86,0.0,0.0,0.0,91,98.9011,15.3846,7.6923,27.4725,43.956
394,310200011399,1,99,2018,0.0,36,0.0,0.0,0.0,111,77.4775,6.3063,26.1261,46.8468,18.9189
395,310200011400,1,00,2018,0.0,52,0.0,0.0,0.0,407,85.5037,3.9312,19.656,63.8821,11.0565
396,310200011407,1,07,2018,0.0,100,0.0,0.0,0.0,13,15.3846,69.2308,0.0,7.6923,23.0769
397,310200011408,1,08,2018,0.0,76,0.0,0.0,0.0,116,43.1034,31.8966,20.6897,29.3103,4.3103
398,310200011411,1,11,2018,0.0,81,0.0,0.0,0.0,16,50.0,25.0,12.5,25.0,31.25
399,310200011420,1,20,2018,0.0,71,0.0,0.0,0.0,488,78.0738,5.5328,16.1885,59.2213,16.3934
400,310200011422,1,22,2018,0.0,42,0.0,0.0,0.0,224,70.9821,20.9821,24.5536,39.2857,9.8214
401,310200011425,1,25,2018,0.0,50,0.0,0.0,0.0,183,84.6995,3.8251,27.8689,56.8306,9.2896
402,310200011427,1,27,2018,0.0,33,0.0,0.0,0.0,148,94.5946,2.7027,2.7027,94.5946,0.0
403,310200011432,1,32,2018,0.0,61,0.0,0.0,0.0,79,87.3418,5.0633,35.443,45.5696,10.1266
404,310200011437,1,37,2018,0.0,32,0.0,0.0,0.0,180,86.1111,1.1111,29.4444,60.5556,6.1111
405,310200011438,1,38,2018,0.0,48,0.0,0.0,0.0,203,87.1921,8.3744,24.1379,51.2315,15.7635
406,310200011439,1,39,2018,0.0,94,0.0,0.0,0.0,94,77.6596,8.5106,14.8936,60.6383,10.6383
407,310200011475,1,75,2018,0.0,100,0.0,0.0,0.0,104,35.5769,17.3077,2.8846,3.8462,61.5385
408,310200011489,1,89,2018,0.0,65,0.0,0.0,0.0,277,84.8375,5.4152,24.9097,49.4585,18.4116
409,310200011500,1,00,2018,0.0,61,0.0,0.0,0.0,120,90.0,4.1667,35.0,59.1667,1.6667
410,310200011507,1,07,2018,0.0,64,0.0,0.0,0.0,145,56.5517,6.8966,33.1034,52.4138,4.1379
411,310200011519,1,19,2018,0.0,66,0.0,0.0,0.0,107,57.9439,13.0841,25.2336,50.4673,1.8692
412,310200011520,1,20,2018,0.0,23,0.0,0.0,0.0,92,77.1739,4.3478,58.6957,34.7826,2.1739
413,310200011529,1,29,2018,0.0,53,0.0,0.0,0.0,226,81.8584,4.8673,23.4513,67.2566,3.5398
414,310200011531,1,31,2018,0.0,52,0.0,0.0,0.0,71,66.1972,9.8592,25.3521,52.1127,0.0
415,310200011533,1,33,2018,0.0,49,0.0,0.0,0.0,174,86.2069,2.8736,22.4138,60.3448,9.7701
416,310200011542,1,42,2018,0.0,74,0.0,0.0,0.0,200,84.0,0.5,0.0,99.0,0.5
417,310200011543,1,43,2018,0.0,40,0.0,0.0,0.0,217,83.4101,0.0,35.023,56.2212,5.9908
418,310200011544,1,44,2018,0.0,10,0.0,0.0,0.0,62,91.9355,8.0645,33.871,54.8387,1.6129
419,310200011545,1,45,2018,0.0,100,0.0,0.0,0.0,92,93.4783,2.1739,1.087,0.0,95.6522
420,310200011546,1,46,2018,0.0,63,0.0,0.0,0.0,120,73.3333,10.0,28.3333,53.3333,4.1667
421,310200011550,1,50,2018,0.0,46,0.0,0.0,0.0,191,83.7696,13.089,26.7016,51.3089,8.377
422,310200011551,1,51,2018,0.0,65,0.0,0.0,0.0,175,56.5714,25.1429,22.8571,40.0,5.1429
423,310200011575,1,75,2018,0.0,77,0.0,0.0,0.0,201,92.0398,5.4726,35.3234,32.3383,26.3682
424,310200011580,1,80,2018,0.0,54,0.0,0.0,0.0,173,81.5029,2.3121,31.7919,54.9133,6.9364
425,310200011586,1,86,2018,0.0,50,0.0,0.0,0.0,14,85.7143,14.2857,21.4286,64.2857,0.0
426,310200011600,1,00,2018,0.0,62,0.0,0.0,0.0,458,85.5895,4.5852,31.0044,60.0437,3.7118
427,310200011615,1,15,2018,0.0,77,0.0,0.0,0.0,112,85.7143,1.7857,25.8929,63.3929,6.25
428,310200011630,1,30,2018,0.0,76,0.0,0.0,0.0,324,62.3457,17.5926,17.9012,52.4691,6.7901
429,310200011655,1,55,2018,0.0,34,0.0,0.0,0.0,251,84.0637,3.5857,29.4821,57.7689,6.7729
430,310200860819,86,19,2018,0.0,86,0.0,0.0,0.0,35,88.5714,8.5714,34.2857,57.1429,0.0
431,310200860992,86,92,2018,0.0,39,0.0,0.0,0.0,152,79.6053,1.9737,53.9474,35.5263,1.9737
432,310300011299,1,99,2018,0.0,29,0.0,0.0,0.0,160,85.625,2.5,37.5,53.75,2.5
433,310300011307,1,07,2018,0.0,52,0.0,0.0,0.0,140,87.8571,0.7143,30.0,67.1429,0.7143
434,310300011402,1,02,2018,0.0,33,0.0,0.0,0.0,162,85.1852,4.9383,29.0123,62.963,1.2346
435,310300011403,1,03,2018,0.0,51,0.0,0.0,0.0,148,83.1081,6.0811,29.0541,60.8108,4.0541
436,310300011404,1,04,2018,0.0,42,0.0,0.0,0.0,50,86.0,0.0,32.0,68.0,0.0
437,310300011415,1,15,2018,0.0,36,0.0,0.0,0.0,84,78.5714,2.381,55.9524,36.9048,1.1905
438,310300011417,1,17,2018,0.0,70,0.0,0.0,0.0,126,52.381,23.8095,12.6984,47.619,6.3492
439,310300011485,1,85,2018,0.0,99,0.0,0.0,0.0,417,27.8177,50.3597,9.5923,16.307,17.506
440,310300011492,1,92,2018,0.0,49,0.0,0.0,0.0,147,90.4762,2.7211,35.3741,57.8231,2.0408
441,310300011494,1,94,2018,0.0,29,0.0,0.0,0.0,224,82.5893,4.0179,37.5,50.0,5.3571
442,310300011505,1,05,2018,0.0,37,0.0,0.0,0.0,76,97.3684,3.9474,28.9474,65.7895,1.3158
443,310300011541,1,41,2018,0.0,96,0.0,0.0,0.0,46,52.1739,19.5652,15.2174,32.6087,26.087
444,310300011859,1,59,2018,0.0,88,0.0,0.0,0.0,77,27.2727,45.4545,11.6883,19.4805,9.0909
445,310300011860,1,60,2018,0.0,34,0.0,0.0,0.0,157,79.6178,1.2739,67.5159,28.0255,1.9108
446,310300860871,86,71,2018,0.0,29,0.0,0.0,0.0,136,86.0294,0.0,52.9412,44.1176,2.2059
447,310300860897,86,97,2018,0.0,98,0.0,0.0,0.0,180,78.3333,2.7778,70.0,21.6667,1.1111
448,310400010372,1,72,2018,0.0,34,0.0,0.0,0.0,202,93.5644,0.9901,10.396,88.6139,0.0
449,310400011435,1,35,2018,0.0,86,0.0,0.0,0.0,424,84.6698,3.066,20.283,56.1321,16.5094
450,310400011495,1,95,2018,0.0,93,0.0,0.0,0.0,107,84.1121,1.8692,31.7757,59.8131,2.8037
451,310400011555,1,55,2018,0.0,80,0.0,0.0,0.0,92,82.6087,4.3478,33.6957,45.6522,15.2174
452,310400011610,1,10,2018,0.0,78,0.0,0.0,0.0,130,81.5385,2.3077,25.3846,66.1538,3.8462
453,310400011680,1,80,2018,0.0,53,0.0,0.0,0.0,192,93.75,2.6042,26.0417,64.5833,4.1667
455,310400860849,86,49,2018,0.0,85,0.0,0.0,0.0,46,91.3043,0.0,65.2174,34.7826,0.0
456,310400860968,86,68,2018,0.0,42,0.0,0.0,0.0,171,87.1345,0.5848,43.8596,53.2164,1.7544
457,310500011148,1,48,2018,0.0,19,0.0,0.0,0.0,138,73.913,0.7246,71.7391,24.6377,0.0
458,310500011157,1,57,2018,0.0,21,0.0,0.0,0.0,91,76.9231,2.1978,48.3516,46.1538,2.1978
459,310500011285,1,85,2018,0.0,37,0.0,0.0,0.0,27,92.5926,3.7037,40.7407,44.4444,3.7037
460,310500011304,1,04,2018,0.0,30,0.0,0.0,0.0,151,93.3775,5.298,34.4371,54.3046,3.9735
461,310500011362,1,62,2018,0.0,93,0.0,0.0,0.0,116,56.0345,18.1034,22.4138,41.3793,12.069
462,310500011369,1,69,2018,0.0,27,0.0,0.0,0.0,175,88.0,1.1429,57.7143,36.0,0.5714
463,310500011499,1,99,2018,0.0,54,0.0,0.0,0.0,335,77.0149,0.8955,68.0597,25.0746,2.6866
464,310500011670,1,70,2018,0.0,50,0.0,0.0,0.0,129,69.7674,1.5504,65.1163,27.1318,3.1008
465,310500011692,1,92,2018,0.0,100,0.0,0.0,0.0,106,36.7925,33.9623,9.434,16.9811,29.2453
466,310500860848,86,48,2018,0.0,83,0.0,0.0,0.0,46,89.1304,0.0,82.6087,17.3913,0.0
467,310500860864,86,64,2018,0.0,87,0.0,0.0,0.0,95,89.4737,1.0526,84.2105,10.5263,1.0526
468,310500860883,86,83,2018,0.0,92,0.0,0.0,0.0,95,88.4211,2.1053,26.3158,71.5789,0.0
469,310500860886,86,86,2018,0.0,97,0.0,0.0,0.0,75,81.3333,0.0,86.6667,12.0,1.3333
473,310600010324,1,24,2018,0.0,97,0.0,0.0,0.0,58,86.2069,3.4483,8.6207,86.2069,1.7241
474,310600011211,1,11,2018,0.0,57,0.0,0.0,0.0,93,98.9247,2.1505,10.7527,84.9462,0.0
475,310600011293,1,93,2018,0.0,91,0.0,0.0,0.0,93,73.1183,2.1505,5.3763,90.3226,1.0753
476,310600011346,1,46,2018,0.0,79,0.0,0.0,0.0,167,93.4132,0.5988,6.5868,90.4192,1.7964
477,310600011348,1,48,2018,0.0,54,0.0,0.0,0.0,162,75.9259,0.6173,7.4074,89.5062,0.6173
478,310600011423,1,23,2018,0.0,42,0.0,0.0,0.0,64,96.875,0.0,9.375,90.625,0.0
479,310600011462,1,62,2018,0.0,46,0.0,0.0,0.0,234,97.4359,0.4274,7.6923,91.0256,0.0
480,310600011463,1,63,2018,0.0,29,0.0,0.0,0.0,275,97.4545,1.4545,10.1818,88.0,0.3636
481,310600011467,1,67,2018,0.0,27,0.0,0.0,0.0,233,90.9871,1.7167,8.1545,88.8412,1.2876
482,310600011468,1,68,2018,0.0,43,0.0,0.0,0.0,188,95.2128,1.0638,15.9574,79.2553,2.1277
483,310600011540,1,40,2018,0.0,80,0.0,0.0,0.0,329,89.9696,2.4316,27.3556,60.4863,5.4711
484,310600011552,1,52,2018,0.0,46,0.0,0.0,0.0,337,96.7359,0.0,0.0,100.0,0.0
485,310600860887,86,87,2018,0.0,72,0.0,0.0,0.0,152,94.7368,0.0,3.2895,96.7105,0.0
486,310600860966,86,66,2018,0.0,55,0.0,0.0,0.0,167,96.4072,0.0,5.988,92.8144,0.5988
487,320700010223,1,23,2018,0.0,90,0.0,0.0,0.0,79,92.4051,0.0,25.3165,74.6835,0.0
488,320700011221,1,21,2018,0.0,73,0.0,0.0,0.0,122,99.1803,2.459,23.7705,70.4918,2.459
489,320700011259,1,59,2018,0.0,30,0.0,0.0,0.0,251,87.251,0.7968,38.247,58.5657,0.7968
490,320700011334,1,34,2018,0.0,92,0.0,0.0,0.0,13,100.0,15.3846,38.4615,23.0769,23.0769
491,320700011379,1,79,2018,0.0,39,0.0,0.0,0.0,51,76.4706,0.0,33.3333,62.7451,1.9608
492,320700011381,1,81,2018,0.0,41,0.0,0.0,0.0,29,96.5517,0.0,44.8276,51.7241,3.4483
