,schoolcode,district,year,charter,dropout,schoolmode,virtualper,hybridper,totalenroll,lowincome,white,black,hispanic,asian
943,166905001,166905,2019,0.0,0,0.0,0.0,0.0,237,41.7722,72.9958,0.8439,23.2068,0.0
944,166907001,166907,2019,0.0,0,0.0,0.0,0.0,48,72.9167,39.5833,0.0,56.25,0.0
945,167901001,167901,2019,0.0,0,0.0,0.0,0.0,187,37.9679,74.8663,0.5348,23.5294,1.0695
946,167904001,167904,2019,0.0,0,0.0,0.0,0.0,33,48.4848,75.7576,0.0,24.2424,0.0
947,168901001,168901,2019,0.0,0,0.0,0.0,0.0,255,55.2941,37.6471,10.5882,47.8431,0.7843
948,168902001,168902,2019,0.0,0,0.0,0.0,0.0,47,63.8298,25.5319,12.766,61.7021,0.0
949,168903001,168903,2019,0.0,0,0.0,0.0,0.0,81,19.7531,59.2593,0.0,35.8025,0.0
950,169906001,169906,2019,0.0,0,0.0,0.0,0.0,47,65.9574,91.4894,2.1277,4.2553,0.0
951,169909001,169909,2019,0.0,0,0.0,0.0,0.0,58,55.1724,89.6552,0.0,6.8966,0.0
952,169910001,169910,2019,0.0,0,0.0,0.0,0.0,58,46.5517,84.4828,0.0,15.5172,0.0
953,169911001,169911,2019,0.0,0,0.0,0.0,0.0,95,52.6316,83.1579,0.0,14.7368,0.0
954,170908002,170908,2019,0.0,0,0.0,0.0,0.0,169,71.5976,30.7692,8.284,56.213,0.0
955,171901001,171901,2019,0.0,0,0.0,0.0,0.0,1142,55.6042,20.3152,2.2767,73.2925,2.2767
956,172902001,172902,2019,0.0,0,0.0,0.0,0.0,330,81.8182,35.1515,42.1212,16.6667,1.2121
957,173901001,173901,2019,0.0,0,0.0,0.0,0.0,50,58.0,72.0,0.0,26.0,0.0
958,174901001,174901,2019,0.0,0,0.0,0.0,0.0,102,58.8235,72.549,3.9216,22.549,0.0
959,175902001,175902,2019,0.0,0,0.0,0.0,0.0,312,53.2051,59.9359,5.1282,30.1282,0.0
960,175904001,175904,2019,0.0,0,0.0,0.0,0.0,164,64.6341,70.7317,9.7561,15.8537,0.6098
961,175907001,175907,2019,0.0,0,0.0,0.0,0.0,203,73.8916,48.7685,26.1084,22.6601,0.4926
962,176903001,176903,2019,0.0,0,0.0,0.0,0.0,203,53.6946,92.6108,0.9852,3.4483,0.0
963,177901001,177901,2019,0.0,0,0.0,0.0,0.0,150,43.3333,40.0,0.0,56.6667,0.0
964,177903001,177903,2019,0.0,0,0.0,0.0,0.0,59,30.5085,72.8814,0.0,25.4237,0.0
965,177905001,177905,2019,0.0,0,0.0,0.0,0.0,69,30.4348,85.5072,0.0,13.0435,1.4493
966,178904008,178904,2019,0.0,0,0.0,0.0,0.0,414,67.1498,13.0435,2.657,80.1932,2.8986
967,178904014,178904,2019,0.0,0,0.0,0.0,0.0,284,62.6761,12.6761,2.4648,83.0986,1.4085
968,178904054,178904,2019,0.0,0,0.0,0.0,0.0,326,77.3006,8.2822,6.4417,83.4356,0.6135
969,178904143,178904,2019,0.0,0,0.0,0.0,0.0,74,40.5405,16.2162,4.0541,77.027,1.3514
970,178912002,178912,2019,0.0,0,0.0,0.0,0.0,77,75.3247,18.1818,1.2987,76.6234,0.0
971,179901002,179901,2019,0.0,0,0.0,0.0,0.0,55,78.1818,25.4545,0.0,74.5455,0.0
972,180903001,180903,2019,0.0,0,0.0,0.0,0.0,47,63.8298,44.6809,0.0,53.1915,0.0
973,180904101,180904,2019,0.0,0,0.0,0.0,0.0,27,7.4074,88.8889,0.0,11.1111,0.0
974,182901001,182901,2019,0.0,0,0.0,0.0,0.0,57,43.8596,85.9649,0.0,12.2807,0.0
975,182904001,182904,2019,0.0,0,0.0,0.0,0.0,142,38.7324,83.8028,0.0,14.7887,0.0
976,183801003,183801,2019,0.0,0,0.0,0.0,0.0,44,43.1818,95.4545,2.2727,2.2727,0.0
977,184907009,184907,2019,0.0,0,0.0,0.0,0.0,486,13.5802,80.6584,1.4403,14.8148,0.6173
978,184909001,184909,2019,0.0,0,0.0,0.0,0.0,449,6.6815,87.5278,1.1136,8.4633,0.2227
979,185901001,185901,2019,0.0,0,0.0,0.0,0.0,137,83.9416,3.6496,0.0,94.8905,0.0
980,185904001,185904,2019,0.0,0,0.0,0.0,0.0,51,72.549,43.1373,0.0,54.902,0.0
981,186901001,186901,2019,0.0,0,0.0,0.0,0.0,72,38.8889,30.5556,0.0,69.4444,0.0
982,186903001,186903,2019,0.0,0,0.0,0.0,0.0,107,37.3832,33.6449,0.0,61.6822,1.8692
983,187901001,187901,2019,0.0,0,0.0,0.0,0.0,149,38.255,68.4564,0.0,6.0403,0.6711
984,187906001,187906,2019,0.0,0,0.0,0.0,0.0,48,100.0,50.0,16.6667,20.8333,0.0
985,187910001,187910,2019,0.0,0,0.0,0.0,0.0,316,77.8481,84.4937,2.2152,10.1266,0.6329
986,188901003,188901,2019,0.0,0,0.0,0.0,0.0,14,14.2857,92.8571,0.0,7.1429,0.0
987,188904001,188904,2019,0.0,0,0.0,0.0,0.0,479,15.6576,80.3758,0.6263,14.6138,0.2088
988,194903001,194903,2019,0.0,0,0.0,0.0,0.0,225,46.2222,76.4444,4.4444,12.0,0.4444
989,194905001,194905,2019,0.0,0,0.0,0.0,0.0,174,50.5747,83.3333,8.046,4.5977,0.0
990,195902001,195902,2019,0.0,0,0.0,0.0,0.0,58,84.4828,10.3448,0.0,89.6552,0.0
991,196902001,196902,2019,0.0,0,0.0,0.0,0.0,140,100.0,40.7143,2.1429,55.0,0.7143
992,197902001,197902,2019,0.0,0,0.0,0.0,0.0,67,32.8358,80.597,0.0,17.9104,0.0
993,198906001,198906,2019,0.0,0,0.0,0.0,0.0,150,67.3333,32.0,10.0,55.3333,1.3333
994,200902001,200902,2019,0.0,0,0.0,0.0,0.0,134,29.1045,62.6866,0.7463,36.5672,0.0
995,200902002,200902,2019,0.0,0,0.0,0.0,0.0,3,33.3333,0.0,0.0,100.0,0.0
996,200906101,200906,2019,0.0,0,0.0,0.0,0.0,21,80.9524,52.381,0.0,42.8571,4.7619
997,201903001,201903,2019,0.0,0,0.0,0.0,0.0,51,74.5098,23.5294,49.0196,23.5294,0.0
998,201904001,201904,2019,0.0,0,0.0,0.0,0.0,62,66.129,59.6774,4.8387,30.6452,0.0
999,201908001,201908,2019,0.0,0,0.0,0.0,0.0,156,60.2564,81.4103,10.2564,6.4103,0.0
1000,201910002,201910,2019,0.0,0,0.0,0.0,0.0,496,54.6371,45.1613,26.2097,26.4113,0.2016
1001,202905002,202905,2019,0.0,0,0.0,0.0,0.0,175,66.2857,86.8571,5.7143,4.5714,0.0
1002,205903001,205903,2019,0.0,0,0.0,0.0,0.0,643,67.6516,40.591,1.3997,53.4992,1.3997
1003,206901001,206901,2019,0.0,0,0.0,0.0,0.0,214,57.9439,47.6636,0.9346,50.4673,0.4673
1004,206902001,206902,2019,0.0,0,0.0,0.0,0.0,61,65.5738,70.4918,3.2787,22.9508,0.0
1005,206903001,206903,2019,0.0,0,0.0,0.0,0.0,43,60.4651,62.7907,6.9767,27.907,0.0
1006,207901001,207901,2019,0.0,0,0.0,0.0,0.0,157,51.5924,23.5669,0.0,71.9745,1.2739
1007,208901001,208901,2019,0.0,0,0.0,0.0,0.0,72,38.8889,68.0556,1.3889,27.7778,0.0
1008,209902001,209902,2019,0.0,0,0.0,0.0,0.0,43,83.7209,90.6977,0.0,6.9767,0.0
1009,210903002,210903,2019,0.0,0,0.0,0.0,0.0,230,55.2174,59.5652,24.3478,13.4783,0.0
1010,210904002,210904,2019,0.0,0,0.0,0.0,0.0,178,89.3258,36.5169,24.1573,33.7079,0.0
1011,211902001,211902,2019,0.0,0,0.0,0.0,0.0,159,61.0063,32.0755,0.6289,66.0377,0.0
1012,212804001,212804,2019,0.0,0,0.0,0.0,0.0,81,11.1111,75.3086,2.4691,12.3457,3.7037
1013,212804102,212804,2019,0.0,0,0.0,0.0,0.0,80,17.5,82.5,2.5,10.0,1.25
1014,212804103,212804,2019,0.0,0,0.0,0.0,0.0,60,28.3333,80.0,8.3333,3.3333,3.3333
1015,212904002,212904,2019,0.0,0,0.0,0.0,0.0,347,51.2968,73.487,9.7983,11.8156,1.1527
1016,212905006,212905,2019,0.0,0,0.0,0.0,0.0,387,81.137,11.1111,12.9199,73.385,1.292
1017,213901001,213901,2019,0.0,0,0.0,0.0,0.0,554,34.1155,65.343,0.361,29.4224,1.9856
1018,214903003,214903,2019,0.0,0,0.0,0.0,0.0,84,85.7143,0.0,0.0,100.0,0.0
1019,216901001,216901,2019,0.0,0,0.0,0.0,0.0,96,31.25,57.2917,1.0417,38.5417,0.0
1020,216901002,216901,2019,0.0,0,0.0,0.0,0.0,2,50.0,0.0,0.0,100.0,0.0
1021,216901195,216901,2019,0.0,0,0.0,0.0,0.0,1,100.0,0.0,0.0,100.0,0.0
1022,217901001,217901,2019,0.0,0,0.0,0.0,0.0,76,31.5789,67.1053,2.6316,28.9474,1.3158
1023,219901001,219901,2019,0.0,0,0.0,0.0,0.0,78,28.2051,80.7692,3.8462,14.1026,0.0
1024,219905001,219905,2019,0.0,0,0.0,0.0,0.0,60,58.3333,36.6667,3.3333,58.3333,0.0
1025,220801001,220801,2019,0.0,0,0.0,0.0,0.0,76,5.2632,68.4211,15.7895,9.2105,2.6316
1026,220810001,220810,2019,0.0,0,0.0,0.0,0.0,320,1.875,58.125,5.625,14.0625,17.1875
1027,220819001,220819,2019,0.0,0,0.0,0.0,0.0,144,13.1944,63.1944,11.1111,20.1389,0.0
1028,220901007,220901,2019,0.0,0,0.0,0.0,0.0,476,81.3025,13.6555,45.7983,36.5546,1.4706
1029,220905081,220905,2019,0.0,0,0.0,0.0,0.0,182,76.9231,6.044,26.3736,63.1868,2.7473
1030,220905082,220905,2019,0.0,0,0.0,0.0,0.0,402,75.1244,11.4428,14.9254,65.6716,5.9701
1031,220905085,220905,2019,0.0,0,0.0,0.0,0.0,374,86.631,6.9519,11.7647,79.4118,0.5348
1032,220905251,220905,2019,0.0,0,0.0,0.0,0.0,4,0.0,0.0,0.0,100.0,0.0
1033,220908009,220908,2019,0.0,0,0.0,0.0,0.0,172,52.907,16.2791,34.3023,36.0465,9.3023
1034,220916043,220916,2019,0.0,0,0.0,0.0,0.0,411,61.5572,34.5499,18.2482,37.9562,5.8394
1035,220917004,220917,2019,0.0,0,0.0,0.0,0.0,46,84.7826,10.8696,2.1739,86.9565,0.0
1036,221801011,221801,2019,0.0,0,0.0,0.0,0.0,108,25.0,80.5556,0.0,16.6667,1.8519
1037,221801020,221801,2019,0.0,0,0.0,0.0,0.0,123,10.5691,80.4878,1.626,12.1951,2.439
1038,221801043,221801,2019,0.0,0,0.0,0.0,0.0,321,15.5763,66.0436,3.1153,16.8224,8.7227
1039,221801046,221801,2019,0.0,0,0.0,0.0,0.0,34,50.0,52.9412,2.9412,41.1765,0.0
1040,221801058,221801,2019,0.0,0,0.0,0.0,0.0,162,9.2593,69.1358,0.0,22.2222,2.4691
1041,221901007,221901,2019,0.0,0,0.0,0.0,0.0,13,92.3077,15.3846,30.7692,46.1538,0.0
1042,221901010,221901,2019,0.0,0,0.0,0.0,0.0,344,45.0581,52.0349,4.9419,35.7558,3.4884
1043,221905001,221905,2019,0.0,0,0.0,0.0,0.0,39,61.5385,94.8718,0.0,0.0,0.0
1044,221911001,221911,2019,0.0,0,0.0,0.0,0.0,354,20.0565,85.5932,0.0,11.5819,0.2825
1045,222901001,222901,2019,0.0,0,0.0,0.0,0.0,29,48.2759,27.5862,6.8966,65.5172,0.0
1046,223902001,223902,2019,0.0,0,0.0,0.0,0.0,73,68.4932,34.2466,0.0,65.7534,0.0
1047,223904001,223904,2019,0.0,0,0.0,0.0,0.0,68,48.5294,52.9412,0.0,45.5882,0.0
1048,224901001,224901,2019,0.0,0,0.0,0.0,0.0,49,61.2245,65.3061,4.0816,30.6122,0.0
1049,224902001,224902,2019,0.0,0,0.0,0.0,0.0,49,65.3061,81.6327,0.0,18.3673,0.0
1050,226801002,226801,2019,0.0,0,0.0,0.0,0.0,53,39.6226,32.0755,9.434,56.6038,0.0
1051,226801003,226801,2019,0.0,0,0.0,0.0,0.0,39,61.5385,23.0769,41.0256,30.7692,0.0
1052,226901001,226901,2019,0.0,0,0.0,0.0,0.0,176,25.0,76.1364,0.0,18.75,0.0
1053,226903038,226903,2019,0.0,0,0.0,0.0,0.0,161,68.9441,22.3602,6.8323,68.323,0.6211
1054,226905001,226905,2019,0.0,0,0.0,0.0,0.0,89,50.5618,70.7865,1.1236,22.4719,1.1236
1055,226905195,226905,2019,0.0,0,0.0,0.0,0.0,6,66.6667,66.6667,0.0,33.3333,0.0
1056,226905202,226905,2019,0.0,0,0.0,0.0,0.0,5,100.0,60.0,40.0,0.0,0.0
1057,226906001,226906,2019,0.0,0,0.0,0.0,0.0,362,13.8122,76.7956,0.0,21.547,0.5525
1058,226906002,226906,2019,0.0,0,0.0,0.0,0.0,9,66.6667,55.5556,0.0,44.4444,0.0
1059,226908001,226908,2019,0.0,0,0.0,0.0,0.0,92,43.4783,52.1739,0.0,43.4783,1.087
1060,227806030,227806,2019,0.0,0,0.0,0.0,0.0,20,25.0,50.0,10.0,35.0,0.0
1061,227816004,227816,2019,0.0,0,0.0,0.0,0.0,146,41.7808,29.4521,17.1233,30.137,22.6027
1062,227817001,227817,2019,0.0,0,0.0,0.0,0.0,106,66.9811,18.8679,12.2642,61.3208,5.6604
1063,227901012,227901,2019,0.0,0,0.0,0.0,0.0,464,66.1638,20.4741,15.3017,59.6983,1.2931
1064,227901027,227901,2019,0.0,0,0.0,0.0,0.0,2,100.0,0.0,0.0,100.0,0.0
1065,227901028,227901,2019,0.0,0,0.0,0.0,0.0,438,57.3059,18.2648,6.621,68.2648,3.1963
1066,227901032,227901,2019,0.0,0,0.0,0.0,0.0,3,0.0,66.6667,0.0,33.3333,0.0
1067,228904001,228904,2019,0.0,0,0.0,0.0,0.0,33,60.6061,90.9091,0.0,9.0909,0.0
1068,228905001,228905,2019,0.0,0,0.0,0.0,0.0,55,61.8182,85.4545,3.6364,7.2727,0.0
1069,229906001,229906,2019,0.0,0,0.0,0.0,0.0,57,43.8596,85.9649,3.5088,7.0175,0.0
1070,230901001,230901,2019,0.0,0,0.0,0.0,0.0,228,63.1579,68.8596,13.1579,10.5263,0.8772
1071,230904001,230904,2019,0.0,0,0.0,0.0,0.0,111,50.4505,75.6757,9.009,12.6126,0.0
1072,230905001,230905,2019,0.0,0,0.0,0.0,0.0,344,40.9884,83.4302,0.0,14.5349,0.2907
1073,231902001,231902,2019,0.0,0,0.0,0.0,0.0,87,44.8276,47.1264,0.0,50.5747,0.0
1074,232904001,232904,2019,0.0,0,0.0,0.0,0.0,75,40.0,78.6667,1.3333,17.3333,1.3333
1075,233901005,233901,2019,0.0,0,0.0,0.0,0.0,436,67.8899,3.6697,0.6881,94.9541,0.4587
1076,233903001,233903,2019,0.0,0,0.0,0.0,0.0,42,38.0952,38.0952,2.381,52.381,2.381
1077,234905001,234905,2019,0.0,0,0.0,0.0,0.0,141,39.7163,75.8865,2.8369,20.5674,0.0
1078,234909001,234909,2019,0.0,0,0.0,0.0,0.0,116,58.6207,82.7586,1.7241,8.6207,1.7241
1079,240801002,240801,2019,0.0,0,0.0,0.0,0.0,203,93.5961,0.0,0.0,100.0,0.0
1080,240901007,240901,2019,0.0,0,0.0,0.0,0.0,169,97.0414,0.5917,0.0,99.4083,0.0
1081,240901008,240901,2019,0.0,0,0.0,0.0,0.0,428,87.3832,0.4673,0.0,99.0654,0.4673
1082,241902001,241902,2019,0.0,0,0.0,0.0,0.0,324,28.3951,67.284,4.6296,26.5432,0.3086
1083,242905001,242905,2019,0.0,0,0.0,0.0,0.0,21,57.1429,66.6667,0.0,28.5714,4.7619
1084,242906001,242906,2019,0.0,0,0.0,0.0,0.0,43,20.9302,81.3953,0.0,13.9535,0.0
1085,243905009,243905,2019,0.0,0,0.0,0.0,0.0,40,60.0,27.5,20.0,50.0,0.0
1086,244901001,244901,2019,0.0,0,0.0,0.0,0.0,29,65.5172,51.7241,0.0,44.8276,0.0
1087,244905001,244905,2019,0.0,0,0.0,0.0,0.0,63,36.5079,76.1905,1.5873,20.6349,0.0
1088,245901001,245901,2019,0.0,0,0.0,0.0,0.0,117,78.6325,0.8547,0.0,97.4359,0.0
1089,245904002,245904,2019,0.0,0,0.0,0.0,0.0,97,81.4433,13.4021,0.0,85.567,0.0
1090,246904199,246904,2019,0.0,0,0.0,0.0,0.0,8,37.5,62.5,0.0,37.5,0.0
1091,246909015,246909,2019,0.0,0,0.0,0.0,0.0,297,42.0875,32.6599,9.7643,42.4242,11.1111
1092,246912001,246912,2019,0.0,0,0.0,0.0,0.0,225,29.7778,69.3333,1.7778,25.7778,0.4444
1093,247901002,247901,2019,0.0,0,0.0,0.0,0.0,58,72.4138,20.6897,3.4483,74.1379,0.0
1094,247903002,247903,2019,0.0,0,0.0,0.0,0.0,14,14.2857,71.4286,0.0,28.5714,0.0
1095,247906002,247906,2019,0.0,0,0.0,0.0,0.0,4,100.0,25.0,0.0,75.0,0.0
1096,248902001,248902,2019,0.0,0,0.0,0.0,0.0,124,37.0968,54.8387,3.2258,38.7097,0.0
1097,249901001,249901,2019,0.0,0,0.0,0.0,0.0,228,33.7719,82.8947,0.8772,14.4737,0.0
1098,249902001,249902,2019,0.0,0,0.0,0.0,0.0,437,33.6384,80.5492,0.4577,15.5606,0.4577
1099,249908001,249908,2019,0.0,0,0.0,0.0,0.0,71,45.0704,69.0141,1.4085,26.7606,0.0
1100,250904001,250904,2019,0.0,0,0.0,0.0,0.0,338,59.1716,78.6982,3.2544,13.6095,0.2959
1101,250906002,250906,2019,0.0,0,0.0,0.0,0.0,12,83.3333,91.6667,0.0,0.0,0.0
1102,251902001,251902,2019,0.0,0,0.0,0.0,0.0,133,57.1429,35.3383,0.0,64.6617,0.0
1103,252902002,252902,2019,0.0,0,0.0,0.0,0.0,80,61.25,87.5,1.25,8.75,0.0
1104,1902001,1902,2021,0.0,0,0.0,0.0,0.0,175,36.5714,83.4286,1.7143,8.0,0.5714
1105,1903001,1903,2021,0.0,0,0.0,0.0,0.0,371,46.9003,77.3585,5.3908,12.1294,0.2695
1106,1904001,1904,2021,0.0,0,0.0,0.0,0.0,239,44.7699,77.8243,11.2971,7.113,0.4184
1107,1906002,1906,2021,0.0,0,0.0,0.0,0.0,99,42.4242,79.798,3.0303,10.101,0.0
1108,1907001,1907,2021,0.0,0,0.0,0.0,0.0,1086,78.7293,30.7551,23.0203,41.5285,0.2762
1109,1908002,1908,2021,0.0,0,0.0,0.0,0.0,469,56.9296,49.8934,18.7633,26.0128,0.2132
1110,1909001,1909,2021,0.0,0,0.0,0.0,0.0,124,33.0645,83.0645,0.8065,7.2581,0.8065
1111,2901001,2901,2021,0.0,0,0.0,0.0,0.0,1210,38.5124,27.7686,1.157,68.1818,0.0826
1112,2901002,2901,2021,0.0,300,0.0,0.0,0.0,81,65.4321,22.2222,1.2346,74.0741,0.0
1113,3801001,3801,2021,0.0,0,0.0,0.0,0.0,272,36.7647,58.0882,15.8088,24.2647,0.3676
1114,3902001,3902,2021,0.0,0,0.0,0.0,0.0,843,48.28,62.0403,7.5919,27.1649,0.3559
1115,3902004,3902,2021,0.0,400,0.0,0.0,0.0,21,57.1429,80.9524,4.7619,4.7619,0.0
1116,3903001,3903,2021,0.0,100,0.0,0.0,0.0,2285,79.0372,26.3895,24.7702,44.7702,1.663
1117,3903004,3903,2021,0.0,2900,0.0,0.0,0.0,96,83.3333,3.125,33.3333,33.3333,0.0
1118,3903201,3903,2021,0.0,200,0.0,0.0,0.0,40,-7.5,35.0,45.0,7.5,0.0
1119,3904001,3904,2021,0.0,0,0.0,0.0,0.0,509,48.723,86.8369,2.3576,6.6798,0.1965
1120,3904005,3904,2021,0.0,200,0.0,0.0,0.0,36,61.1111,88.8889,2.7778,2.7778,0.0
1121,3905001,3905,2021,0.0,0,0.0,0.0,0.0,531,98.8701,32.2034,13.936,51.6008,0.1883
1122,3905004,3905,2021,0.0,2500,0.0,0.0,0.0,8,0.0,37.5,0.0,12.5,0.0
1123,3906001,3906,2021,0.0,200,0.0,0.0,0.0,93,49.4624,90.3226,0.0,3.2258,0.0
1124,3907001,3907,2021,0.0,0,0.0,0.0,0.0,414,53.6232,71.9807,4.3478,20.5314,0.0
1125,3907004,3907,2021,0.0,1600,0.0,0.0,0.0,6,-16.6667,50.0,0.0,0.0,0.0
1126,4901001,4901,2021,0.0,100,0.0,0.0,0.0,976,60.5533,52.459,1.7418,40.8811,2.2541
1127,5901001,5901,2021,0.0,0,0.0,0.0,0.0,168,40.4762,78.5714,0.5952,14.881,0.0
1128,5902001,5902,2021,0.0,0,0.0,0.0,0.0,333,16.2162,87.3874,0.3003,8.7087,0.0
1129,5904001,5904,2021,0.0,0,0.0,0.0,0.0,123,33.3333,72.3577,0.0,25.2033,0.0
1130,6902001,6902,2021,0.0,0,0.0,0.0,0.0,93,36.5591,75.2688,1.0753,17.2043,0.0
1131,7901001,7901,2021,0.0,0,0.0,0.0,0.0,130,69.2308,9.2308,0.0,90.7692,0.0
1132,7902001,7902,2021,0.0,0,0.0,0.0,0.0,469,46.9083,38.5928,0.2132,58.209,0.2132
1133,7902004,7902,2021,0.0,-100,0.0,0.0,0.0,-1,100.0,0.0,0.0,100.0,0.0
1134,7902006,7902,2021,0.0,0,0.0,0.0,0.0,19,57.8947,42.1053,0.0,57.8947,0.0
1135,7904001,7904,2021,0.0,200,0.0,0.0,0.0,509,64.0472,13.556,0.1965,84.6758,0.1965
1136,7904002,7904,2021,0.0,0,0.0,0.0,0.0,14,-21.4286,7.1429,0.0,21.4286,0.0
1137,7905001,7905,2021,0.0,100,0.0,0.0,0.0,1025,59.0244,29.6585,0.0976,68.0,0.7805
1138,7905004,7905,2021,0.0,-100,0.0,0.0,0.0,-1,100.0,100.0,0.0,100.0,0.0
1139,7905005,7905,2021,0.0,1200,0.0,0.0,0.0,33,66.6667,36.3636,0.0,63.6364,0.0
1140,7906001,7906,2021,0.0,400,0.0,0.0,0.0,485,56.701,13.6082,0.2062,84.9485,0.2062
1141,7906003,7906,2021,0.0,-100,0.0,0.0,0.0,-1,100.0,0.0,0.0,100.0,0.0
1142,8901001,8901,2021,0.0,0,0.0,0.0,0.0,725,39.4483,60.8276,6.3448,29.1034,0.1379
1143,8902001,8902,2021,0.0,0,0.0,0.0,0.0,858,49.0676,39.627,8.8578,48.0186,0.3497
1144,8903001,8903,2021,0.0,0,0.0,0.0,0.0,271,53.5055,42.4354,5.9041,49.0775,0.369
1145,9901001,9901,2021,0.0,0,0.0,0.0,0.0,379,81.2665,15.0396,0.2639,82.8496,0.2639
1146,10901001,10901,2021,0.0,0,0.0,0.0,0.0,90,65.5556,70.0,1.1111,26.6667,0.0
1147,10902001,10902,2021,0.0,400,0.0,0.0,0.0,731,43.2285,61.6963,0.1368,35.0205,0.1368
1148,11901001,11901,2021,0.0,0,0.0,0.0,0.0,1587,60.8696,33.9635,5.7971,56.4587,0.4411
1149,11901002,11901,2021,0.0,0,100.0,100.0,0.0,1842,72.6927,15.6352,2.0087,79.8588,0.0543
1150,11901005,11901,2021,0.0,0,0.0,0.0,0.0,242,62.8099,28.9256,0.4132,64.4628,4.1322
1151,11901022,11901,2021,0.0,300,0.0,0.0,0.0,204,84.3137,17.6471,4.902,73.5294,0.0
1152,11902001,11902,2021,0.0,100,0.0,0.0,0.0,1447,72.2875,17.0007,10.6427,70.1451,0.2073
1153,11902004,11902,2021,0.0,1000,0.0,0.0,0.0,28,78.5714,17.8571,25.0,57.1429,0.0
1154,11904002,11904,2021,0.0,100,0.0,0.0,0.0,610,53.2787,58.6885,8.1967,28.8525,0.1639
1155,11905001,11905,2021,0.0,0,0.0,0.0,0.0,71,53.5211,4.2254,1.4085,63.3803,0.0
1156,12901001,12901,2021,0.0,100,0.0,0.0,0.0,185,48.1081,74.0541,0.5405,21.6216,0.5405
1157,13901001,13901,2021,0.0,300,0.0,0.0,0.0,989,85.2376,15.0657,2.5278,80.7887,0.5056
1158,13901004,13901,2021,0.0,0,0.0,0.0,0.0,88,93.1818,3.4091,1.1364,79.5455,0.0
1159,13903001,13903,2021,0.0,0,0.0,0.0,0.0,114,69.2982,31.5789,0.8772,66.6667,0.0
1160,13905001,13905,2021,0.0,200,0.0,0.0,0.0,270,48.8889,26.6667,0.3704,70.3704,0.3704
1161,14801001,14801,2021,1.0,3200,0.0,0.0,0.0,197,73.0964,11.1675,47.2081,31.9797,0.0
1162,14801002,14801,2021,1.0,2400,0.0,0.0,0.0,535,57.1963,19.4393,2.6168,76.6355,0.0
1163,14801004,14801,2021,1.0,2900,0.0,0.0,0.0,238,88.2353,16.3866,6.7227,76.0504,0.0
1164,14801005,14801,2021,1.0,4000,0.0,0.0,0.0,238,84.4538,0.4202,25.2101,71.4286,0.4202
1165,14801006,14801,2021,1.0,3400,0.0,0.0,0.0,231,85.7143,19.9134,36.3636,40.6926,0.0
1166,14801007,14801,2021,1.0,3000,0.0,0.0,0.0,340,72.3529,16.7647,3.8235,77.6471,0.2941
1167,14801008,14801,2021,1.0,2700,0.0,0.0,0.0,268,73.1343,47.3881,8.9552,39.9254,0.0
1168,14801009,14801,2021,1.0,3700,0.0,0.0,0.0,231,96.9697,1.2987,4.329,91.342,0.0
1169,14801010,14801,2021,1.0,2700,0.0,0.0,0.0,227,70.0441,19.3833,4.8458,74.8899,0.0
1170,14803003,14803,2021,1.0,200,0.0,0.0,0.0,71,40.8451,33.8028,26.7606,28.169,0.0
1171,14803004,14803,2021,1.0,0,0.0,0.0,0.0,40,22.5,60.0,2.5,22.5,2.5
1172,14803101,14803,2021,1.0,0,0.0,0.0,0.0,64,45.3125,43.75,12.5,35.9375,1.5625
1173,14804005,14804,2021,1.0,0,0.0,0.0,0.0,102,14.7059,65.6863,0.9804,27.451,0.9804
1174,14804006,14804,2021,1.0,0,0.0,0.0,0.0,426,5.1643,60.3286,5.3991,23.9437,0.7042
1175,14804008,14804,2021,1.0,0,0.0,0.0,0.0,27,44.4444,85.1852,0.0,3.7037,0.0
1176,14901001,14901,2021,0.0,100,0.0,0.0,0.0,516,28.6822,65.5039,6.7829,22.6744,0.1938
1177,14902001,14902,2021,0.0,0,0.0,0.0,0.0,100,85.0,25.0,19.0,52.0,0.0
1178,14903001,14903,2021,0.0,0,0.0,0.0,0.0,3019,38.8539,50.8447,7.9497,34.0841,1.6231
1179,14903006,14903,2021,0.0,-100,0.0,0.0,0.0,-1,100.0,0.0,100.0,100.0,0.0
1180,14903010,14903,2021,0.0,0,0.0,0.0,0.0,1013,31.2932,55.9724,8.3909,27.8381,2.4679
1181,14905001,14905,2021,0.0,0,0.0,0.0,0.0,219,43.8356,64.8402,1.3699,31.5068,0.0
1182,14906001,14906,2021,0.0,300,0.0,0.0,0.0,2481,53.8493,17.2914,36.6385,35.9936,1.6526
1183,14906002,14906,2021,0.0,100,0.0,0.0,0.0,2965,56.7622,14.8061,41.484,31.0287,2.6307
1184,14906004,14906,2021,0.0,0,0.0,0.0,0.0,203,91.6256,7.8818,64.532,19.7044,0.4926
1185,14906006,14906,2021,0.0,1000,0.0,0.0,0.0,697,80.4878,15.495,41.033,32.2812,1.0043
1186,14906007,14906,2021,0.0,100,0.0,0.0,0.0,2927,43.4575,26.1018,29.5866,29.4158,3.519
1187,14906008,14906,2021,0.0,200,0.0,0.0,0.0,2516,68.8792,11.5262,47.4563,29.4913,1.5898
1188,14906013,14906,2021,0.0,0,0.0,0.0,0.0,1103,54.2158,20.6709,29.2838,34.8141,4.8051
1189,14906022,14906,2021,0.0,0,0.0,0.0,0.0,42,64.2857,23.8095,40.4762,30.9524,0.0
