,schoolcode,totalenroll,whiteenroll,blackenroll,hispanicenroll,lowincomeenroll,attendance,mobility,dropout,graduation,classsize,retention,year,School Mode Score,Charter,DistrictName,SchoolName,SchoolType,EnrollmentTotal
1232,480722650260001,445.0,94.2,0.0,3.4,36.2,93.4,15.0,1.8,84.1,16.0,77.8,2018,0.4090909090909091,No,Farmington Central CUSD 265,Farmington Central High Sch,Regular school,361
1233,480723090260003,215.0,98.6,0.0,0.0,10.7,95.0,4.3,0.9,91.9,16.4,88.5,2021,0.1818181818181818,No,Brimfield CUSD 309,Brimfield High School,Regular school,214
1234,480723090260003,232.0,95.3,0.4,0.9,15.1,94.6,8.9,2.1,96.7,19.4,86.8,2019,0.1818181818181818,No,Brimfield CUSD 309,Brimfield High School,Regular school,214
1235,480723090260003,241.0,95.9,0.0,0.0,19.5,93.6,2.1,0.0,93.2,18.0,92.5,2018,0.1818181818181818,No,Brimfield CUSD 309,Brimfield High School,Regular school,214
1236,480723100160001,901.0,76.6,10.4,5.7,40.1,88.0,17.4,6.1,78.9,18.4,90.4,2021,0.4545454545454545,No,Limestone CHSD 310,Limestone Community High School,Regular school,897
1237,480723100160001,943.0,77.5,10.6,3.9,41.1,91.7,16.4,5.3,80.5,18.8,91.9,2019,0.4545454545454545,No,Limestone CHSD 310,Limestone Community High School,Regular school,897
1238,480723100160001,1009.0,78.0,9.9,4.5,43.8,92.1,13.4,2.2,82.7,18.0,92.5,2018,0.4545454545454545,No,Limestone CHSD 310,Limestone Community High School,Regular school,897
1239,480723210260007,610.0,88.0,0.0,4.8,33.8,93.4,9.1,3.7,88.0,19.1,88.3,2021,0.0,No,Il Valley Central USD 321,Il Valley Central High School,Regular school,608
1240,480723210260007,598.0,90.1,0.7,3.7,30.6,95.1,10.3,2.9,85.9,22.0,85.8,2019,0.0,No,Il Valley Central USD 321,Il Valley Central High School,Regular school,608
1241,480723210260007,622.0,93.6,0.0,1.9,33.8,94.8,8.1,2.7,88.4,18.0,87.5,2018,0.0,No,Il Valley Central USD 321,Il Valley Central High School,Regular school,608
1242,480723220260004,178.0,94.4,0.0,0.0,13.5,96.7,10.3,5.1,87.3,15.0,94.4,2021,0.0909090909090909,No,Elmwood CUSD 322,Elmwood High School,Regular school,177
1243,480723220260004,214.0,92.1,1.4,3.3,17.3,95.3,8.5,0.5,98.3,16.7,87.7,2019,0.0909090909090909,No,Elmwood CUSD 322,Elmwood High School,Regular school,177
1244,480723220260004,233.0,93.6,0.0,0.0,15.9,95.7,5.5,0.4,94.0,16.0,84.5,2018,0.0909090909090909,No,Elmwood CUSD 322,Elmwood High School,Regular school,177
1245,480723230260004,1335.0,67.4,5.9,3.9,12.5,88.7,6.6,2.7,90.2,23.0,91.8,2021,0.0,No,Dunlap CUSD 323,Dunlap High School,Regular school,1332
1246,480723230260004,1273.0,70.4,6.1,3.9,12.8,94.6,7.6,1.3,94.1,23.2,92.3,2019,0.0,No,Dunlap CUSD 323,Dunlap High School,Regular school,1332
1247,480723230260004,1304.0,72.7,6.1,3.8,10.4,93.6,5.8,0.5,96.5,23.0,90.2,2018,0.0,No,Dunlap CUSD 323,Dunlap High School,Regular school,1332
1248,480723250260005,221.0,64.3,13.1,7.2,58.8,95.0,11.6,3.0,89.8,15.6,75.5,2021,0.2272727272727272,No,Peoria Heights CUSD 325,Peoria Heights High School,Regular school,222
1249,480723250260005,208.0,74.5,9.6,7.2,56.3,92.7,14.3,7.3,79.6,15.0,80.4,2019,0.2272727272727272,No,Peoria Heights CUSD 325,Peoria Heights High School,Regular school,222
1250,480723250260005,206.0,72.8,7.8,6.3,66.0,93.3,8.9,2.9,77.6,20.0,79.3,2018,0.2272727272727272,No,Peoria Heights CUSD 325,Peoria Heights High School,Regular school,222
1251,480723270260008,258.0,93.4,0.0,0.0,27.1,84.5,14.3,3.9,79.3,16.6,85.7,2021,0.1818181818181818,No,Illini Bluffs CUSD 327,Illini Bluffs High School,Regular school,258
1252,480723270260008,252.0,92.9,0.8,3.2,29.4,93.1,9.1,2.6,80.6,17.9,86.5,2019,0.1818181818181818,No,Illini Bluffs CUSD 327,Illini Bluffs High School,Regular school,258
1253,480723270260008,253.0,92.5,0.0,0.0,25.3,94.6,6.6,1.2,83.3,11.0,87.7,2018,0.1818181818181818,No,Illini Bluffs CUSD 327,Illini Bluffs High School,Regular school,258
1254,490810300170001,1737.0,50.4,18.8,24.6,58.2,97.9,6.6,3.1,93.9,10.3,93.0,2021,0.0,No,United Twp HSD 30,United Twp High School,Regular school,1637
1255,490810300170001,1677.0,54.0,14.3,24.7,59.8,92.4,9.6,4.9,92.7,18.1,90.3,2019,0.0,No,United Twp HSD 30,United Twp High School,Regular school,1637
1256,490810300170001,1665.0,53.9,13.2,25.4,62.3,91.7,6.9,0.8,95.0,13.0,90.0,2018,0.0,No,United Twp HSD 30,United Twp High School,Regular school,1637
1257,490810400220001,2087.0,54.6,9.3,27.8,42.8,82.2,9.3,2.9,90.3,25.4,91.8,2021,0.4545454545454546,No,Moline-Coal Valley CUSD 40,Moline Sr High School,Regular school,2073
1258,490810400220001,2082.0,55.3,8.5,27.8,47.3,92.6,11.1,2.6,90.6,25.7,83.7,2019,0.4545454545454546,No,Moline-Coal Valley CUSD 40,Moline Sr High School,Regular school,2073
1259,490810400220001,2082.0,56.3,8.5,27.0,45.8,93.0,6.9,0.8,95.8,23.0,86.8,2018,0.4545454545454546,No,Moline-Coal Valley CUSD 40,Moline Sr High School,Regular school,2073
1260,490810410250001,1666.0,42.7,30.8,14.0,45.6,76.6,13.8,4.8,79.5,24.1,95.0,2021,0.5909090909090908,No,Rock Island SD 41,Rock Island High School,Regular school,1659
1261,490810410250001,1594.0,45.9,30.9,13.4,58.5,85.8,20.7,7.5,76.7,23.4,92.0,2019,0.5909090909090908,No,Rock Island SD 41,Rock Island High School,Regular school,1659
1262,490810410250001,1597.0,46.5,31.3,12.3,58.7,91.3,16.8,2.2,83.7,22.0,91.6,2018,0.5909090909090908,No,Rock Island SD 41,Rock Island High School,Regular school,1659
1263,490811000260001,325.0,92.0,0.0,5.8,22.2,92.7,7.0,3.0,98.7,14.1,84.5,2021,0.5000000000000001,No,Riverdale CUSD 100,Riverdale Sr High School,Regular school,326
1264,490811000260001,334.0,94.0,0.3,5.1,2.7,96.8,5.1,1.2,98.8,19.7,93.2,2019,0.5000000000000001,No,Riverdale CUSD 100,Riverdale Sr High School,Regular school,326
1265,490811000260001,329.0,93.0,0.0,0.0,20.7,95.2,6.8,0.0,93.7,17.0,90.1,2018,0.5000000000000001,No,Riverdale CUSD 100,Riverdale Sr High School,Regular school,326
1266,490812000260001,423.0,89.6,0.0,6.4,23.6,90.6,4.3,1.0,94.6,16.8,79.5,2021,0.2727272727272727,No,Sherrard CUSD 200,Sherrard High School,Regular school,419
1267,490812000260001,438.0,90.6,1.6,4.6,20.1,93.9,7.4,3.7,97.3,17.8,83.9,2019,0.2727272727272727,No,Sherrard CUSD 200,Sherrard High School,Regular school,419
1268,490812000260001,462.0,88.7,0.0,5.2,19.5,95.3,5.4,0.4,99.1,15.0,81.7,2018,0.2727272727272727,No,Sherrard CUSD 200,Sherrard High School,Regular school,419
1269,490813000260001,354.0,94.4,0.0,0.0,17.2,92.8,6.0,2.2,87.5,18.5,93.0,2021,0.1,No,Rockridge CUSD 300,Rockridge High School,Regular school,346
1270,490813000260001,360.0,96.1,0.3,2.2,20.6,95.6,5.8,2.3,97.5,18.7,98.6,2019,0.1,No,Rockridge CUSD 300,Rockridge High School,Regular school,346
1271,490813000260001,350.0,94.0,0.0,2.9,22.9,94.6,4.5,0.6,93.7,15.0,94.0,2018,0.1,No,Rockridge CUSD 300,Rockridge High School,Regular school,346
1272,500820190260001,1121.0,71.3,9.4,8.5,16.6,93.7,9.6,2.4,91.6,23.1,92.6,2021,0.3636363636363636,No,Mascoutah CUD 19,Mascoutah High School,Regular school,1112
1273,500820190260001,1086.0,72.1,12.7,7.6,21.5,94.6,10.3,5.6,95.9,23.2,93.9,2019,0.3636363636363636,No,Mascoutah CUD 19,Mascoutah High School,Regular school,1112
1274,500820190260001,1078.0,70.2,13.5,5.8,19.1,95.3,5.9,0.6,95.8,16.0,92.7,2018,0.3636363636363636,No,Mascoutah CUD 19,Mascoutah High School,Regular school,1112
1275,500820600260003,142.0,95.8,0.0,0.0,47.9,95.0,1.9,2.1,83.0,13.6,93.8,2021,0.3181818181818182,No,New Athens CUSD 60,New Athens High School,Regular school,142
1276,500820600260003,148.0,95.3,2.7,0.7,31.8,94.6,9.8,1.8,80.6,16.9,96.0,2019,0.3181818181818182,No,New Athens CUSD 60,New Athens High School,Regular school,142
1277,500820600260003,163.0,97.5,0.0,0.0,32.5,94.3,5.4,1.2,72.5,18.0,96.0,2018,0.3181818181818182,No,New Athens CUSD 60,New Athens High School,Regular school,142
1278,500820770160001,650.0,94.6,0.0,2.3,12.9,96.7,4.6,1.9,89.7,20.2,87.8,2021,0.4545454545454545,No,Freeburg CHSD 77,Freeburg Community High Sch,Regular school,648
1279,500820770160001,654.0,95.0,0.5,1.7,14.1,95.1,5.4,1.9,93.0,24.3,94.5,2019,0.4545454545454545,No,Freeburg CHSD 77,Freeburg Community High Sch,Regular school,648
1280,500820770160001,633.0,94.5,0.0,0.0,13.6,95.3,4.5,0.5,93.9,21.0,95.4,2018,0.4545454545454545,No,Freeburg CHSD 77,Freeburg Community High Sch,Regular school,648
1281,500821880220001,33.0,0.0,97.0,0.0,100.0,69.2,21.9,3.1,0.0,0.0,100.0,2021,0.8181818181818182,No,Brooklyn UD 188,Lovejoy Technology Academy,Regular school,33
1282,500821880220001,38.0,0.0,94.7,0.0,100.0,86.1,19.4,10.4,66.7,7.9,100.0,2019,0.8181818181818182,No,Brooklyn UD 188,Lovejoy Technology Academy,Regular school,33
1283,500821880220001,21.0,0.0,100.0,0.0,100.0,87.5,20.7,0.0,0.0,7.0,100.0,2018,0.8181818181818182,No,Brooklyn UD 188,Lovejoy Technology Academy,Regular school,33
1284,50082189022001C,113.0,0.0,99.1,0.0,100.0,90.9,5.1,1.9,60.0,11.5,92.0,2021,0.5,Yes,East St Louis SD 189,SIU Charter Sch of East St Louis,Regular school,113
1285,50082189022001C,113.0,0.9,96.5,0.9,97.3,88.0,15.5,4.9,92.3,14.9,92.3,2019,0.5,Yes,East St Louis SD 189,SIU Charter Sch of East St Louis,Regular school,113
1286,50082189022001C,107.0,0.0,97.2,0.0,87.9,85.0,7.9,0.9,89.3,17.0,88.5,2018,0.5,Yes,East St Louis SD 189,SIU Charter Sch of East St Louis,Regular school,113
1287,500821890220043,1170.0,0.0,97.9,0.9,99.5,66.8,11.4,5.8,70.9,21.2,87.6,2021,0.5,No,East St Louis SD 189,East St Louis Senior High School,Regular school,1170
1288,500821890220043,1089.0,0.8,98.1,0.6,97.2,78.6,23.0,9.9,69.3,23.2,81.4,2019,0.5,No,East St Louis SD 189,East St Louis Senior High School,Regular school,1170
1289,500821890220043,1235.0,0.0,98.1,0.9,92.1,76.7,17.2,2.6,76.4,20.0,74.0,2018,0.5,No,East St Louis SD 189,East St Louis Senior High School,Regular school,1170
1290,500821960260001,262.0,82.8,0.0,0.0,57.6,90.2,10.4,4.7,80.3,16.4,85.5,2021,0.3636363636363636,No,Dupo CUSD 196,Dupo High School,Regular school,258
1291,500821960260001,264.0,88.3,2.3,2.3,51.5,92.2,12.1,9.5,78.0,18.4,86.0,2019,0.3636363636363636,No,Dupo CUSD 196,Dupo High School,Regular school,258
1292,500821960260001,278.0,88.5,0.0,0.0,52.2,92.4,14.5,5.4,73.4,15.0,87.5,2018,0.3636363636363636,No,Dupo CUSD 196,Dupo High School,Regular school,258
1293,500822010170001,2414.0,44.5,43.4,5.1,43.5,97.4,18.9,2.3,90.0,23.7,89.2,2021,0.5454545454545454,No,Belleville Twp HSD 201,Belleville High School-East,Regular school,2414
1294,500822010170001,2392.0,46.3,40.1,4.7,44.5,89.7,11.4,4.8,90.4,20.1,90.3,2019,0.5454545454545454,No,Belleville Twp HSD 201,Belleville High School-East,Regular school,2414
1295,500822010170001,2476.0,45.0,40.8,4.6,43.3,93.5,10.6,0.6,92.5,18.0,92.6,2018,0.5454545454545454,No,Belleville Twp HSD 201,Belleville High School-East,Regular school,2414
1296,500822010170002,2127.0,49.7,41.5,4.2,50.2,96.7,16.4,2.4,92.4,25.0,88.0,2021,0.5454545454545454,No,Belleville Twp HSD 201,Belleville High School-West,Regular school,2126
1297,500822010170002,2159.0,52.3,38.8,3.9,49.1,85.9,11.6,3.9,91.8,23.5,92.5,2019,0.5454545454545454,No,Belleville Twp HSD 201,Belleville High School-West,Regular school,2126
1298,500822010170002,2068.0,52.4,38.3,4.1,49.4,92.6,9.4,0.2,95.4,20.0,93.9,2018,0.5454545454545454,No,Belleville Twp HSD 201,Belleville High School-West,Regular school,2126
1299,500822030170001,2479.0,62.6,20.4,6.6,20.5,96.5,5.0,2.5,90.5,23.4,95.6,2021,0.5454545454545454,No,O Fallon Twp HSD 203,O Fallon High School,Regular school,2479
1300,500822030170001,2401.0,64.8,19.3,5.6,23.6,94.3,6.8,2.2,89.7,23.7,94.3,2019,0.5454545454545454,No,O Fallon Twp HSD 203,O Fallon High School,Regular school,2479
1301,500822030170001,2409.0,65.7,18.6,5.4,21.7,93.8,5.1,1.2,89.3,20.0,94.7,2018,0.5454545454545454,No,O Fallon Twp HSD 203,O Fallon High School,Regular school,2479
1302,510652130260001,321.0,95.3,0.0,0.0,29.9,92.7,4.1,2.8,87.0,18.7,95.1,2021,0.4090909090909091,No,Athens CUSD 213,Athens Sr High School,Regular school,314
1303,510652130260001,321.0,97.2,0.3,0.6,25.2,93.6,4.6,3.2,95.2,11.9,91.5,2019,0.4090909090909091,No,Athens CUSD 213,Athens Sr High School,Regular school,314
1304,510652130260001,303.0,94.7,0.0,0.0,27.7,92.8,2.3,0.0,89.7,13.0,90.2,2018,0.4090909090909091,No,Athens CUSD 213,Athens Sr High School,Regular school,314
1305,510840010260001,155.0,92.9,0.0,0.0,89.0,97.5,10.2,3.8,91.2,13.4,88.6,2021,0.4545454545454545,No,Tri City CUSD 1,Tri-City High School,Regular school,150
1306,510840010260001,150.0,92.7,2.0,0.7,34.7,93.2,5.6,2.6,91.7,12.1,73.8,2019,0.4545454545454545,No,Tri City CUSD 1,Tri-City High School,Regular school,150
1307,510840010260001,139.0,95.0,0.0,0.0,33.1,92.3,2.8,2.2,96.3,12.0,63.0,2018,0.4545454545454545,No,Tri City CUSD 1,Tri-City High School,Regular school,150
1308,51084003A260001,758.0,91.8,2.2,0.0,13.7,97.2,3.7,0.5,95.1,23.1,92.1,2021,0.5454545454545454,No,Rochester CUSD 3A,Rochester High School,Regular school,742
1309,51084003A260001,801.0,92.8,1.6,0.9,11.1,94.3,3.7,1.9,93.1,24.9,86.8,2019,0.5454545454545454,No,Rochester CUSD 3A,Rochester High School,Regular school,742
1310,51084003A260001,766.0,93.2,1.7,0.0,10.3,94.9,2.8,0.5,94.8,24.0,88.0,2018,0.5454545454545454,No,Rochester CUSD 3A,Rochester High School,Regular school,742
1311,510840050260001,1461.0,78.4,5.6,4.0,18.3,92.5,4.3,2.5,90.3,22.5,88.4,2021,0.5,No,Ball Chatham CUSD 5,Glenwood High School,Regular school,1414
1312,510840050260001,1395.0,78.6,5.2,4.5,19.1,93.4,6.2,2.9,93.4,24.1,89.7,2019,0.5,No,Ball Chatham CUSD 5,Glenwood High School,Regular school,1414
1313,510840050260001,1403.0,79.5,4.8,4.8,17.7,93.5,5.8,1.1,93.0,20.0,89.9,2018,0.5,No,Ball Chatham CUSD 5,Glenwood High School,Regular school,1414
1314,510840080260001,400.0,91.0,2.5,0.0,19.3,95.6,4.1,3.2,90.1,18.6,90.4,2021,0.4545454545454545,No,Pleasant Plains CUSD 8,Pleasant Plains High School,Regular school,388
1315,510840080260001,420.0,91.7,2.1,2.1,12.6,97.6,4.8,3.6,89.8,20.6,93.2,2019,0.4545454545454545,No,Pleasant Plains CUSD 8,Pleasant Plains High School,Regular school,388
1316,510840080260001,420.0,91.2,0.0,2.9,11.0,94.1,4.5,0.5,94.7,21.0,92.7,2018,0.4545454545454545,No,Pleasant Plains CUSD 8,Pleasant Plains High School,Regular school,388
1317,510840100260001,387.0,92.0,0.0,2.6,26.1,92.9,7.1,2.2,88.5,19.6,87.1,2021,0.409090909090909,No,Auburn CUSD 10,Auburn High School,Regular school,368
1318,510840100260001,414.0,95.2,0.5,1.0,32.1,93.7,12.4,3.1,87.7,20.2,88.2,2019,0.409090909090909,No,Auburn CUSD 10,Auburn High School,Regular school,368
1319,510840100260001,393.0,96.4,0.0,0.0,30.0,93.3,5.9,1.3,95.3,22.0,86.4,2018,0.409090909090909,No,Auburn CUSD 10,Auburn High School,Regular school,368
1320,510840140260001,398.0,88.7,3.8,2.8,44.5,94.0,12.0,4.3,72.7,14.4,77.8,2021,0.5000000000000001,No,Riverton CUSD 14,Riverton High School,Regular school,373
1321,510840140260001,403.0,91.6,2.5,1.2,48.1,91.6,12.3,4.8,83.0,20.7,76.2,2019,0.5000000000000001,No,Riverton CUSD 14,Riverton High School,Regular school,373
1322,510840140260001,407.0,93.1,2.7,0.0,43.0,90.8,9.3,2.0,90.2,15.0,81.0,2018,0.5000000000000001,No,Riverton CUSD 14,Riverton High School,Regular school,373
1323,510840150260001,469.0,94.0,0.0,0.0,12.2,97.3,6.3,0.7,99.2,18.3,95.6,2021,0.5000000000000001,No,Williamsville CUSD 15,Williamsville High School,Regular school,455
1324,510840150260001,447.0,94.2,1.6,0.9,11.2,95.8,3.2,0.2,94.0,18.1,94.4,2019,0.5000000000000001,No,Williamsville CUSD 15,Williamsville High School,Regular school,455
1325,510840150260001,467.0,94.2,0.0,0.0,8.8,95.5,2.5,0.0,100.0,17.0,91.0,2018,0.5000000000000001,No,Williamsville CUSD 15,Williamsville High School,Regular school,455
1326,510840160260001,262.0,92.4,0.0,0.0,24.8,94.4,11.9,3.3,96.7,17.2,81.4,2021,0.15,No,New Berlin CUSD 16,New Berlin High School,Regular school,242
1327,510840160260001,273.0,93.8,0.4,0.7,27.5,94.9,16.3,2.1,92.4,19.7,82.2,2019,0.15,No,New Berlin CUSD 16,New Berlin High School,Regular school,242
1328,510840160260001,249.0,94.0,0.0,0.0,26.9,94.4,13.3,0.8,90.2,14.0,87.8,2018,0.15,No,New Berlin CUSD 16,New Berlin High School,Regular school,242
1329,510841860250001,1084.0,46.2,38.7,2.4,68.2,66.9,13.3,8.5,67.8,19.0,86.0,2021,0.6818181818181819,No,Springfield SD 186,Lanphier High School,Regular school,1016
1330,510841860250001,1132.0,48.6,38.4,2.4,63.4,86.5,23.7,11.7,59.2,19.0,84.9,2019,0.6818181818181819,No,Springfield SD 186,Lanphier High School,Regular school,1016
1331,510841860250001,1199.0,48.3,39.1,2.3,76.3,86.6,22.1,1.4,73.1,17.0,91.9,2018,0.6818181818181819,No,Springfield SD 186,Lanphier High School,Regular school,1016
1332,510841860250002,1488.0,52.3,28.7,4.5,32.9,84.8,9.5,4.5,82.3,23.1,88.8,2021,0.6818181818181819,No,Springfield SD 186,Springfield High School,Regular school,1412
1333,510841860250002,1477.0,53.2,28.0,4.3,31.7,93.5,13.5,4.4,82.0,21.8,90.3,2019,0.6818181818181819,No,Springfield SD 186,Springfield High School,Regular school,1412
1334,510841860250002,1415.0,55.0,26.5,4.8,39.4,93.2,10.6,1.1,82.5,21.0,92.8,2018,0.6818181818181819,No,Springfield SD 186,Springfield High School,Regular school,1412
1335,510841860250003,1232.0,34.7,50.3,2.8,60.2,75.0,15.8,10.3,63.5,18.9,87.9,2021,0.6818181818181819,No,Springfield SD 186,Springfield Southeast High Sch,Regular school,1136
1336,510841860250003,1229.0,36.9,51.1,2.8,56.4,88.0,21.6,6.0,78.5,19.9,87.1,2019,0.6818181818181819,No,Springfield SD 186,Springfield Southeast High Sch,Regular school,1136
1337,510841860250003,1233.0,39.7,50.0,2.9,68.3,88.9,20.8,3.6,73.6,18.0,91.3,2018,0.6818181818181819,No,Springfield SD 186,Springfield Southeast High Sch,Regular school,1136
1338,530601260260001,295.0,94.6,0.0,0.0,42.0,95.0,14.9,2.8,91.9,17.1,78.2,2021,0.1363636363636363,No,Havana CUSD 126,Havana High School,Regular school,295
1339,530601260260001,266.0,96.6,0.0,0.0,38.0,95.8,8.8,5.4,82.4,15.6,75.0,2019,0.1363636363636363,No,Havana CUSD 126,Havana High School,Regular school,295
1340,530601260260001,276.0,97.8,0.0,0.0,43.1,95.5,6.0,1.8,92.9,15.0,82.6,2018,0.1363636363636363,No,Havana CUSD 126,Havana High School,Regular school,295
1341,530601890260001,188.0,93.1,0.0,0.0,44.7,85.5,12.4,5.4,86.4,12.0,97.1,2021,0.3636363636363636,No,Illini Central CUSD 189,Illini Central High School,Regular school,186
1342,530601890260001,179.0,92.7,0.0,2.2,49.2,93.3,7.5,6.2,84.8,12.8,81.1,2019,0.3636363636363636,No,Illini Central CUSD 189,Illini Central High School,Regular school,186
1343,530601890260001,193.0,94.8,0.0,0.0,45.6,93.1,8.6,2.1,87.1,7.0,78.3,2018,0.3636363636363636,No,Illini Central CUSD 189,Illini Central High School,Regular school,186
1344,530601910260001,285.0,95.8,0.0,0.0,46.3,87.6,17.8,6.1,79.5,17.6,92.4,2021,0.0909090909090909,No,Midwest Central CUSD 191,Midwest Central High School,Regular school,284
1345,530601910260001,319.0,95.9,1.6,1.6,48.3,93.5,12.0,5.1,84.7,20.6,90.6,2019,0.0909090909090909,No,Midwest Central CUSD 191,Midwest Central High School,Regular school,284
1346,530601910260001,291.0,96.2,0.0,0.0,49.8,94.1,16.3,2.7,81.1,17.0,88.9,2018,0.0909090909090909,No,Midwest Central CUSD 191,Midwest Central High School,Regular school,284
1347,530903030160002,1827.0,90.2,0.0,3.4,48.1,84.7,9.1,2.6,88.1,15.8,90.9,2021,0.4545454545454545,No,Pekin CSD 303,Pekin Community High School,Regular school,1832
1348,530903030160002,1821.0,91.1,0.7,3.0,44.9,90.4,9.4,5.0,84.7,19.9,89.2,2019,0.4545454545454545,No,Pekin CSD 303,Pekin Community High School,Regular school,1832
1349,530903030160002,1824.0,91.3,0.7,2.9,42.4,90.3,9.5,2.0,81.8,19.0,85.0,2018,0.4545454545454545,No,Pekin CSD 303,Pekin Community High School,Regular school,1832
1350,530903080160001,1395.0,87.8,1.7,3.8,22.1,95.5,5.3,1.9,92.2,21.5,92.8,2021,0.2272727272727272,No,Washington CHSD 308,Washington Comm High School,Regular school,1393
1351,530903080160001,1366.0,90.4,0.6,3.5,21.5,95.5,6.5,2.8,91.3,22.3,93.4,2019,0.2272727272727272,No,Washington CHSD 308,Washington Comm High School,Regular school,1393
1352,530903080160001,1340.0,91.9,1.3,2.7,21.5,94.2,5.2,0.4,91.1,18.0,95.0,2018,0.2272727272727272,No,Washington CHSD 308,Washington Comm High School,Regular school,1393
1353,530903090160001,995.0,84.2,2.3,5.8,52.8,95.4,13.2,3.3,83.5,18.0,90.6,2021,0.3636363636363636,No,East Peoria CHSD 309,East Peoria High School,Regular school,982
1354,530903090160001,974.0,85.0,2.6,6.0,49.1,93.1,14.2,3.7,89.8,18.5,91.7,2019,0.3636363636363636,No,East Peoria CHSD 309,East Peoria High School,Regular school,982
1355,530903090160001,983.0,85.4,1.9,5.2,51.0,90.3,12.0,1.1,95.0,14.0,91.8,2018,0.3636363636363636,No,East Peoria CHSD 309,East Peoria High School,Regular school,982
1356,530907010260001,310.0,95.5,0.0,0.0,20.6,95.9,5.6,1.3,98.8,16.5,89.0,2021,0.0909090909090909,No,Deer Creek-Mackinaw CUSD 701,Dee-Mack High School,Regular school,310
1357,530907010260001,341.0,95.6,0.6,2.1,22.0,93.7,6.8,2.0,94.7,19.1,90.0,2019,0.0909090909090909,No,Deer Creek-Mackinaw CUSD 701,Dee-Mack High School,Regular school,310
1358,530907010260001,345.0,94.5,0.0,0.0,18.3,94.8,3.7,0.6,95.3,18.0,92.9,2018,0.0909090909090909,No,Deer Creek-Mackinaw CUSD 701,Dee-Mack High School,Regular school,310
1359,530907020260001,330.0,90.9,0.0,3.6,14.5,91.6,5.3,1.5,91.6,15.6,88.4,2021,0.1363636363636363,No,Tremont CUSD 702,Tremont High School,Regular school,327
1360,530907020260001,336.0,91.7,1.5,3.9,13.1,96.5,4.4,2.0,93.2,19.7,88.7,2019,0.1363636363636363,No,Tremont CUSD 702,Tremont High School,Regular school,327
1361,530907020260001,313.0,91.4,0.0,3.8,11.5,95.5,3.2,1.9,86.1,11.0,91.7,2018,0.1363636363636363,No,Tremont CUSD 702,Tremont High School,Regular school,327
1362,530907030260001,132.0,93.2,0.0,0.0,25.0,98.2,3.9,5.8,86.1,13.7,79.5,2021,0.0,No,Delavan CUSD 703,Delavan High School,Regular school,132
1363,530907030260001,141.0,93.6,2.1,3.5,26.2,95.4,11.5,5.8,83.8,15.2,87.9,2019,0.0,No,Delavan CUSD 703,Delavan High School,Regular school,132
1364,530907030260001,137.0,93.4,0.0,0.0,30.7,95.2,6.4,1.5,94.1,11.0,90.3,2018,0.0,No,Delavan CUSD 703,Delavan High School,Regular school,132
