,schoolcode,schoolname,districtname,mathpass,totaltested,percenttotaltested,male,female,white,black,hispanic,asian,disability,lowincome,year,schoolmode,SchoolType,EnrollmentTotal
327,150162990250861,Goode STEM Academy HS,City of Chicago SD 299,0.052000000000000005,212.0,0.981,0.5141509433962265,0.4858490566037736,0.0,0.3584905660377358,0.6320754716981132,0.0,0.1745283018867924,0.7735849056603774,2021,0.7727272727272727,Regular school,936
328,150162990250861,Goode STEM Academy HS,City of Chicago SD 299,0.105,220.0,0.995,0.509090909090909,0.4909090909090909,0.0,0.4954545454545455,0.4863636363636364,0.0,0.209090909090909,0.8181818181818182,2019,0.7727272727272727,Regular school,936
329,150162990250861,Goode STEM Academy HS,City of Chicago SD 299,0.13699999999999998,212.0,1.0,0.5235849056603774,0.4764150943396226,0.0,0.4669811320754717,0.5188679245283019,0.0,0.1462264150943396,0.9009433962264152,2018,0.7727272727272727,Regular school,936
330,150162990250862,Chicago Excel Academy HS,City of Chicago SD 299,0.0,65.0,0.38,0.3538461538461538,0.6461538461538462,0.0,1.0,0.0,0.0,0.2153846153846154,0.8615384615384616,2021,0.8636363636363638,Regular school,295
331,150162990250862,Chicago Excel Academy HS,City of Chicago SD 299,0.0,57.0,0.792,0.3508771929824561,0.6491228070175439,0.0,1.0,0.0,0.0,0.175438596491228,0.8947368421052632,2019,0.8636363636363638,Regular school,295
332,150162990250862,Chicago Excel Academy HS,City of Chicago SD 299,0.0,85.0,0.914,0.4235294117647059,0.5764705882352941,0.0,0.9882352941176472,0.0,0.0,0.0,0.9882352941176472,2018,0.8636363636363638,Regular school,295
333,160194240260001,Genoa-Kingston High School,Genoa Kingston CUSD 424,0.195,113.0,1.0,0.5575221238938053,0.4424778761061947,0.8230088495575221,0.0,0.1504424778761062,0.0,0.1150442477876106,0.2566371681415929,2021,0.4545454545454545,Regular school,485
334,160194240260001,Genoa-Kingston High School,Genoa Kingston CUSD 424,0.319,144.0,0.986,0.5763888888888888,0.4236111111111111,0.7986111111111112,0.0,0.1666666666666666,0.0,0.0,0.2847222222222222,2019,0.4545454545454545,Regular school,485
335,160194240260001,Genoa-Kingston High School,Genoa Kingston CUSD 424,0.25,140.0,0.993,0.5071428571428571,0.4928571428571429,0.85,0.0,0.1357142857142857,0.0,0.0714285714285714,0.3285714285714285,2018,0.4545454545454545,Regular school,485
336,160194250260001,Indian Creek High School,Indian Creek CUSD 425,0.311,62.0,0.9540000000000001,0.5161290322580645,0.4838709677419355,0.8709677419354839,0.0,0.0,0.0,0.1935483870967742,0.2096774193548387,2021,0.1363636363636363,Regular school,247
337,160194250260001,Indian Creek High School,Indian Creek CUSD 425,0.264,53.0,0.981,0.6037735849056604,0.3962264150943396,0.9433962264150944,0.0,0.0,0.0,0.0,0.2641509433962264,2019,0.1363636363636363,Regular school,247
338,160194250260001,Indian Creek High School,Indian Creek CUSD 425,0.38,50.0,1.0,0.5,0.5,0.98,0.0,0.0,0.0,0.0,0.32,2018,0.1363636363636363,Regular school,247
339,160194270260001,Sycamore High School,Sycamore CUSD 427,0.27899999999999997,280.0,0.966,0.4892857142857142,0.5107142857142857,0.8285714285714286,0.0,0.1107142857142857,0.0,0.1642857142857142,0.125,2021,0.7727272727272727,Regular school,1158
340,160194270260001,Sycamore High School,Sycamore CUSD 427,0.45799999999999996,323.0,0.988,0.4891640866873065,0.5108359133126935,0.8297213622291022,0.0340557275541795,0.0928792569659442,0.0,0.1795665634674922,0.1950464396284829,2019,0.7727272727272727,Regular school,1158
341,160194270260001,Sycamore High School,Sycamore CUSD 427,0.435,299.0,0.993,0.5451505016722408,0.4548494983277591,0.8260869565217391,0.0434782608695652,0.0869565217391304,0.0,0.0769230769230769,0.2140468227424749,2018,0.7727272727272727,Regular school,1158
342,160194280260011,DeKalb High School,DeKalb CUSD 428,0.187,358.0,0.882,0.5111731843575419,0.4888268156424581,0.494413407821229,0.1508379888268156,0.2793296089385474,0.0,0.1955307262569832,0.4804469273743016,2021,0.5909090909090908,Regular school,1804
343,160194280260011,DeKalb High School,DeKalb CUSD 428,0.266,458.0,0.9620000000000001,0.4890829694323144,0.5109170305676856,0.4934497816593886,0.1768558951965065,0.2707423580786026,0.0,0.1965065502183406,0.5021834061135371,2019,0.5909090909090908,Regular school,1804
344,160194280260011,DeKalb High School,DeKalb CUSD 428,0.223,431.0,0.9890000000000001,0.5197215777262181,0.4802784222737819,0.5452436194895591,0.1252900232018561,0.2737819025522042,0.0,0.1368909512761021,0.4617169373549884,2018,0.5909090909090908,Regular school,1804
345,160194290260003,Hinckley-Big Rock High School,Hinckley Big Rock CUSD 429,0.308,52.0,0.8809999999999999,0.5576923076923077,0.4423076923076923,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,2021,0.4090909090909091,Regular school,193
346,160194290260003,Hinckley-Big Rock High School,Hinckley Big Rock CUSD 429,0.409,44.0,1.0,0.5681818181818182,0.4318181818181818,0.9090909090909092,0.0,0.0,0.0,0.0,0.0,2019,0.4090909090909091,Regular school,193
347,160194290260003,Hinckley-Big Rock High School,Hinckley Big Rock CUSD 429,0.41,61.0,0.968,0.5081967213114754,0.4918032786885246,0.8852459016393442,0.0,0.0,0.0,0.0,0.0,2018,0.4090909090909091,Regular school,193
348,160194300260001,Sandwich Community High School,Sandwich CUSD 430,0.25,130.0,0.922,0.5461538461538461,0.4538461538461538,0.8153846153846154,0.0,0.1,0.0,0.2,0.2,2021,0.3636363636363636,Regular school,522
349,160194300260001,Sandwich Community High School,Sandwich CUSD 430,0.32,153.0,1.0,0.5620915032679739,0.4379084967320261,0.803921568627451,0.0,0.1699346405228758,0.0,0.1045751633986928,0.3202614379084967,2019,0.3636363636363636,Regular school,522
350,160194300260001,Sandwich Community High School,Sandwich CUSD 430,0.284,183.0,0.9890000000000001,0.4972677595628415,0.5027322404371585,0.7923497267759563,0.0,0.1857923497267759,0.0,0.1092896174863388,0.3387978142076502,2018,0.3636363636363636,Regular school,522
351,160194320260003,Somonauk High School,Somonauk CUSD 432,0.23399999999999999,64.0,0.955,0.53125,0.46875,0.953125,0.0,0.0,0.0,0.171875,0.28125,2021,0.5,Regular school,236
352,160194320260003,Somonauk High School,Somonauk CUSD 432,0.307,75.0,0.987,0.44,0.56,0.88,0.0,0.0,0.0,0.0,0.24,2019,0.5,Regular school,236
353,160194320260003,Somonauk High School,Somonauk CUSD 432,0.3,60.0,0.968,0.5333333333333333,0.4666666666666667,0.9333333333333332,0.0,0.0,0.0,0.0,0.2166666666666666,2018,0.5,Regular school,236
354,170200150260001,Clinton High School,Clinton CUSD 15,0.131,108.0,0.871,0.5092592592592593,0.4907407407407407,0.8981481481481481,0.0,0.0,0.0,0.0,0.2962962962962963,2021,0.1363636363636363,Regular school,462
355,170200150260001,Clinton High School,Clinton CUSD 15,0.146,137.0,0.958,0.5036496350364964,0.4963503649635036,0.9051094890510948,0.0,0.0,0.0,0.1605839416058394,0.3722627737226277,2019,0.1363636363636363,Regular school,462
356,170200150260001,Clinton High School,Clinton CUSD 15,0.171,129.0,0.977,0.4883720930232558,0.5116279069767442,0.9457364341085271,0.0,0.0,0.0,0.0852713178294573,0.3178294573643411,2018,0.1363636363636363,Regular school,462
357,170200180260001,Blue Ridge High School,Blue Ridge CUSD 18,0.306,49.0,0.961,0.4285714285714285,0.5714285714285714,0.9183673469387756,0.0,0.0,0.0,0.2857142857142857,0.2448979591836734,2021,0.3636363636363636,Regular school,196
358,170200180260001,Blue Ridge High School,Blue Ridge CUSD 18,0.268,50.0,0.909,0.56,0.44,0.94,0.0,0.0,0.0,0.3,0.48,2019,0.3636363636363636,Regular school,196
359,170200180260001,Blue Ridge High School,Blue Ridge CUSD 18,0.35200000000000004,54.0,0.9640000000000001,0.4629629629629629,0.5370370370370371,0.9629629629629628,0.0,0.0,0.0,0.0,0.4074074074074074,2018,0.3636363636363636,Regular school,196
360,170530050260001,Woodland High School,Woodland CUSD 5,0.297,37.0,0.9490000000000001,0.4054054054054054,0.5945945945945946,1.0,0.0,0.0,0.0,0.2702702702702703,0.4324324324324324,2021,0.7727272727272727,Regular school,130
361,170530050260001,Woodland High School,Woodland CUSD 5,0.239,41.0,0.932,0.5365853658536586,0.4634146341463415,0.951219512195122,0.0,0.0,0.0,0.0,0.4146341463414634,2019,0.7727272727272727,Regular school,130
362,170530050260001,Woodland High School,Woodland CUSD 5,0.282,39.0,1.0,0.4358974358974359,0.5641025641025641,0.9743589743589745,0.0,0.0,0.0,0.0,0.0,2018,0.7727272727272727,Regular school,130
363,17053006J260001,Tri-Point High School,Tri Point CUSD 6-J,0.172,29.0,0.935,0.5172413793103449,0.4827586206896552,0.8620689655172413,0.0,0.0,0.0,0.0,0.4482758620689655,2021,0.2727272727272727,Regular school,110
364,17053006J260001,Tri-Point High School,Tri Point CUSD 6-J,0.192,26.0,1.0,0.4615384615384615,0.5384615384615384,0.9230769230769232,0.0,0.0,0.0,0.0,0.5,2019,0.2727272727272727,Regular school,110
365,17053006J260001,Tri-Point High School,Tri Point CUSD 6-J,0.174,23.0,1.0,0.0,0.6521739130434783,0.9565217391304348,0.0,0.0,0.0,0.0,0.5652173913043478,2018,0.2727272727272727,Regular school,110
366,170530080260001,Prairie Central High School,Prairie Central CUSD 8,0.205,118.0,0.9440000000000001,0.5932203389830508,0.4067796610169492,0.8898305084745762,0.0,0.0,0.0,0.2033898305084746,0.2966101694915254,2021,0.1363636363636363,Regular school,544
367,170530080260001,Prairie Central High School,Prairie Central CUSD 8,0.287,136.0,0.971,0.4852941176470588,0.5147058823529411,0.9117647058823528,0.0,0.0,0.0,0.1323529411764706,0.2941176470588235,2019,0.1363636363636363,Regular school,544
368,170530080260001,Prairie Central High School,Prairie Central CUSD 8,0.353,116.0,0.951,0.5344827586206896,0.4655172413793103,0.8879310344827587,0.0,0.0,0.0,0.1293103448275862,0.2241379310344827,2018,0.1363636363636363,Regular school,544
369,170530740270001,Flanagan-Cornell High School,Flanagan-Cornell Dist 74,0.11900000000000001,42.0,0.955,0.5238095238095238,0.4761904761904761,0.9047619047619048,0.0,0.0,0.0,0.0,0.4047619047619047,2021,0.0,Regular school,129
370,170530740270001,Flanagan-Cornell High School,Flanagan-Cornell Dist 74,0.06,33.0,0.943,0.4545454545454545,0.5454545454545454,0.8787878787878788,0.0,0.0,0.0,0.0,0.4545454545454545,2019,0.0,Regular school,129
371,170530740270001,Flanagan-Cornell High School,Flanagan-Cornell Dist 74,0.256,43.0,1.0,0.4651162790697674,0.5348837209302325,0.9302325581395348,0.0,0.0,0.0,0.0,0.2558139534883721,2018,0.0,Regular school,129
372,170530900170001,Pontiac High School,Pontiac Twp HSD 90,0.248,162.0,0.9359999999999999,0.5123456790123457,0.4876543209876543,0.8765432098765432,0.0,0.0,0.0,0.1234567901234567,0.3209876543209876,2021,0.4545454545454545,Regular school,602
373,170530900170001,Pontiac High School,Pontiac Twp HSD 90,0.257,144.0,0.973,0.5347222222222222,0.4652777777777778,0.875,0.0,0.0763888888888889,0.0,0.125,0.3333333333333333,2019,0.4545454545454545,Regular school,602
374,170530900170001,Pontiac High School,Pontiac Twp HSD 90,0.301,173.0,0.9940000000000001,0.4913294797687861,0.5086705202312138,0.815028901734104,0.0,0.1040462427745664,0.0,0.1676300578034682,0.3757225433526011,2018,0.4545454545454545,Regular school,602
375,170532300170001,Dwight High School,Dwight Twp HSD 230,0.20800000000000002,48.0,0.98,0.7291666666666666,0.2708333333333333,0.8958333333333334,0.0,0.0,0.0,0.0,0.3333333333333333,2021,0.2727272727272727,Regular school,317
376,170532300170001,Dwight High School,Dwight Twp HSD 230,0.4,55.0,1.0,0.6363636363636364,0.3636363636363636,0.9272727272727272,0.0,0.0,0.0,0.0,0.2363636363636363,2019,0.2727272727272727,Regular school,317
377,170532300170001,Dwight High School,Dwight Twp HSD 230,0.426,61.0,1.0,0.5409836065573771,0.4590163934426229,0.8852459016393442,0.0,0.0,0.0,0.0,0.3114754098360656,2018,0.2727272727272727,Regular school,317
378,170540230260001,Mount Pulaski High School,Mt Pulaski CUSD 23,0.263,38.0,1.0,0.631578947368421,0.3684210526315789,0.9736842105263158,0.0,0.0,0.0,0.0,0.4473684210526316,2021,0.0454545454545454,Regular school,153
379,170540230260001,Mount Pulaski High School,Mt Pulaski CUSD 23,0.235,51.0,1.0,0.5098039215686274,0.4901960784313725,0.9607843137254902,0.0,0.0,0.0,0.2549019607843137,0.3529411764705882,2019,0.0454545454545454,Regular school,153
380,170540230260001,Mount Pulaski High School,Mt Pulaski CUSD 23,0.212,33.0,1.0,0.4242424242424242,0.5757575757575758,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,2018,0.0454545454545454,Regular school,153
381,170544040160001,Lincoln Comm High School,Lincoln CHSD 404,0.214,211.0,0.968,0.4786729857819905,0.5213270142180095,0.8957345971563981,0.0,0.0,0.0,0.0710900473933649,0.4218009478672986,2021,0.2272727272727272,Regular school,771
382,170544040160001,Lincoln Comm High School,Lincoln CHSD 404,0.324,188.0,0.995,0.526595744680851,0.4734042553191489,0.9095744680851064,0.0,0.0,0.0,0.1595744680851064,0.4361702127659574,2019,0.2272727272727272,Regular school,771
383,170544040160001,Lincoln Comm High School,Lincoln CHSD 404,0.249,189.0,0.99,0.5238095238095238,0.4761904761904761,0.8888888888888888,0.0,0.0,0.0,0.0952380952380952,0.4391534391534391,2018,0.2272727272727272,Regular school,771
384,170640020260003,LeRoy High School,LeRoy CUSD 2,0.245,49.0,0.98,0.5918367346938775,0.4081632653061224,0.9591836734693876,0.0,0.0,0.0,0.2857142857142857,0.0,2021,0.0,Regular school,224
385,170640020260003,LeRoy High School,LeRoy CUSD 2,0.278,54.0,1.0,0.5370370370370371,0.4629629629629629,0.9814814814814816,0.0,0.0,0.0,0.0,0.2777777777777778,2019,0.0,Regular school,224
386,170640020260003,LeRoy High School,LeRoy CUSD 2,0.35700000000000004,56.0,1.0,0.6785714285714286,0.3214285714285714,0.9821428571428572,0.0,0.0,0.0,0.0,0.0,2018,0.0,Regular school,224
387,170640030260002,Tri-Valley High School,Tri Valley CUSD 3,0.429,70.0,0.972,0.5571428571428572,0.4428571428571428,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,2021,0.2727272727272727,Regular school,308
388,170640030260002,Tri-Valley High School,Tri Valley CUSD 3,0.519,77.0,1.0,0.5064935064935064,0.4935064935064935,0.922077922077922,0.0,0.0,0.0,0.1948051948051948,0.0,2019,0.2727272727272727,Regular school,308
389,170640030260002,Tri-Valley High School,Tri Valley CUSD 3,0.6,95.0,1.0,0.6210526315789474,0.3789473684210526,0.9263157894736842,0.0,0.0,0.0,0.1368421052631579,0.0,2018,0.2727272727272727,Regular school,308
390,170640050260001,Normal Community High School,McLean County USD 5,0.41100000000000003,491.0,0.965,0.4989816700610998,0.5010183299389002,0.659877800407332,0.1079429735234216,0.0733197556008146,0.1018329938900203,0.1221995926680244,0.2382892057026476,2021,0.5909090909090908,Regular school,2078
391,170640050260001,Normal Community High School,McLean County USD 5,0.47600000000000003,529.0,0.983,0.4896030245746692,0.5103969754253308,0.6351606805293005,0.10586011342155,0.107750472589792,0.107750472589792,0.1606805293005671,0.2438563327032136,2019,0.5909090909090908,Regular school,2078
392,170640050260001,Normal Community High School,McLean County USD 5,0.46799999999999997,502.0,0.992,0.5099601593625498,0.4900398406374502,0.6733067729083665,0.1075697211155378,0.0856573705179282,0.0876494023904382,0.1015936254980079,0.2370517928286852,2018,0.5909090909090908,Regular school,2078
393,170640050260002,Normal Community West High Sch,McLean County USD 5,0.278,370.0,0.9440000000000001,0.5135135135135135,0.4864864864864865,0.745945945945946,0.1108108108108108,0.0729729729729729,0.0,0.2216216216216216,0.3108108108108108,2021,0.5909090909090908,Regular school,1614
394,170640050260002,Normal Community West High School,McLean County USD 5,0.318,381.0,0.982,0.5039370078740157,0.4960629921259842,0.7322834645669292,0.1338582677165354,0.0813648293963254,0.0,0.2388451443569554,0.3149606299212598,2019,0.5909090909090908,Regular school,1614
395,170640050260002,Normal Community West High School,McLean County USD 5,0.376,402.0,0.993,0.5099502487562189,0.4900497512437811,0.7064676616915423,0.1194029850746268,0.0870646766169154,0.0,0.1144278606965174,0.2935323383084577,2018,0.5909090909090908,Regular school,1614
396,170640070260002,Lexington High School,Lexington CUSD 7,0.313,32.0,1.0,0.53125,0.46875,0.90625,0.0,0.0,0.0,0.0,0.34375,2021,0.1363636363636363,Regular school,142
397,170640070260002,Lexington High School,Lexington CUSD 7,0.345,29.0,0.9670000000000001,0.5862068965517241,0.4137931034482758,0.9310344827586208,0.0,0.0,0.0,0.0,0.0,2019,0.1363636363636363,Regular school,142
398,170640070260002,Lexington High School,Lexington CUSD 7,0.5,28.0,1.0,0.5357142857142857,0.4642857142857143,0.9642857142857144,0.0,0.0,0.0,0.0,0.0,2018,0.1363636363636363,Regular school,142
399,170640160260009,Olympia High School,Olympia CUSD 16,0.35200000000000004,105.0,0.991,0.5047619047619047,0.4952380952380952,0.8952380952380953,0.0,0.0,0.0,0.1714285714285714,0.4,2021,0.3636363636363636,Regular school,492
400,170640160260009,Olympia High School,Olympia CUSD 16,0.368,136.0,1.0,0.4705882352941176,0.5294117647058824,0.9264705882352942,0.0,0.0,0.0,0.1323529411764706,0.3235294117647059,2019,0.3636363636363636,Regular school,492
401,170640160260009,Olympia High School,Olympia CUSD 16,0.424,118.0,0.992,0.4915254237288136,0.5084745762711864,0.940677966101695,0.0,0.0,0.0,0.1525423728813559,0.3305084745762712,2018,0.3636363636363636,Regular school,492
402,170640190260001,Ridgeview High School,Ridgeview CUSD 19,0.214,42.0,0.977,0.4761904761904761,0.5238095238095238,0.7857142857142857,0.0,0.0,0.0,0.0,0.3333333333333333,2021,0.1363636363636363,Regular school,168
