,schoolcode,year,mathpass,totaltested,percenttotaltested,white,black,hispanic,disability,lowincome,classsize,schoolmode
818,310453000260004,2018,0.395,519.0,0.99,0.6724470134874759,0.0308285163776493,0.1772639691714836,0.0886319845857418,0.2157996146435452,26.0,0.0
819,310453010260001,2021,0.469,340.0,0.971,0.5882352941176471,0.0,0.2088235294117647,0.1323529411764706,0.1264705882352941,24.5,0.4545454545454545
820,310453010260001,2019,0.497,292.0,0.997,0.6095890410958904,0.0,0.2123287671232876,0.1506849315068493,0.1712328767123287,25.1,0.0
821,310453010260001,2018,0.414,251.0,0.996,0.5657370517928287,0.0,0.2270916334661354,0.0597609561752988,0.1434262948207171,20.0,0.0
822,310453020260001,2021,0.344,311.0,0.957,0.7717041800643086,0.0321543408360128,0.1061093247588424,0.180064308681672,0.1543408360128617,21.0,0.0
823,310453020260001,2019,0.421,340.0,0.991,0.7705882352941177,0.0323529411764705,0.1441176470588235,0.2176470588235294,0.1617647058823529,24.4,0.0
824,310453020260001,2018,0.392,309.0,0.994,0.8155339805825242,0.0,0.1035598705501618,0.0841423948220064,0.1229773462783171,22.0,0.0
825,310453030260011,2021,0.518,559.0,0.962,0.7728085867620751,0.0,0.1449016100178891,0.1949910554561717,0.1538461538461538,20.6,0.5454545454545454
826,310453030260011,2019,0.502,617.0,0.987,0.7649918962722853,0.0,0.1393841166936791,0.2479740680713128,0.1896272285251215,21.7,0.0
827,310453030260011,2018,0.573,581.0,1.0,0.774526678141136,0.0,0.1359724612736661,0.1204819277108433,0.1910499139414802,19.0,0.0
828,310453030260012,2021,0.541,461.0,0.991,0.7960954446854663,0.0,0.0954446854663774,0.1908893709327548,0.0759219088937093,22.6,0.5454545454545454
829,310453030260012,2019,0.66,488.0,0.996,0.8483606557377049,0.0,0.0491803278688524,0.1782786885245901,0.0737704918032786,23.3,0.0
830,310453030260012,2018,0.672,522.0,1.0,0.8333333333333334,0.0,0.0632183908045977,0.0708812260536398,0.0613026819923371,22.0,0.0
831,310453040260001,2021,0.552,451.0,0.976,0.8647450110864745,0.0,0.0709534368070953,0.2039911308203991,0.0399113082039911,20.7,0.3636363636363636
832,310453040260001,2019,0.638,478.0,0.99,0.8577405857740585,0.0,0.0774058577405857,0.1820083682008368,0.0481171548117154,23.7,0.0
833,310453040260001,2018,0.61,462.0,0.996,0.8744588744588745,0.0,0.0779220779220779,0.119047619047619,0.0519480519480519,24.0,0.0
834,320380030260001,2021,0.063,16.0,1.0,0.9375,0.0,0.0,0.0,0.0,9.2,0.0454545454545454
835,320380030260001,2019,0.121,33.0,0.971,0.8484848484848485,0.0,0.0,0.0,0.5757575757575758,12.7,0.0
836,320380030260001,2018,0.105,19.0,0.95,0.8421052631578947,0.0,0.0,0.0,0.5789473684210527,24.0,0.0
837,320380040260001,2021,0.1169999999999999,77.0,0.963,0.8701298701298701,0.0,0.0,0.2337662337662337,0.2987012987012987,15.7,0.2727272727272727
838,320380040260001,2019,0.296,81.0,1.0,0.925925925925926,0.0,0.0,0.1358024691358024,0.3086419753086419,19.9,0.0
839,320380040260001,2018,0.402,92.0,0.989,0.8369565217391305,0.0,0.0,0.1195652173913043,0.358695652173913,19.0,0.0
840,320380060260001,2021,0.083,12.0,0.8,0.9166666666666666,0.0,0.0,0.0,0.0,10.5,0.1363636363636363
841,320380060260001,2019,0.263,19.0,1.0,0.9473684210526316,0.0,0.0,0.0,0.0,10.9,0.0
842,320380060260001,2018,0.417,24.0,0.96,0.875,0.0,0.0,0.0,0.0,12.0,0.0
843,320380100260001,2021,0.131,84.0,0.977,0.6904761904761905,0.0,0.2976190476190476,0.1666666666666666,0.5476190476190477,16.7,0.0909090909090909
844,320380100260001,2019,0.1669999999999999,84.0,1.0,0.6785714285714286,0.0,0.2738095238095238,0.2619047619047619,0.5833333333333334,17.4,0.0
845,320380100260001,2018,0.125,64.0,1.0,0.578125,0.0,0.421875,0.15625,0.5625,16.0,0.0
846,320381240260001,2021,0.306,36.0,0.973,0.8888888888888888,0.0,0.0,0.0,0.4722222222222222,8.9,0.0
847,320381240260001,2019,0.28,50.0,1.0,0.94,0.0,0.0,0.0,0.48,11.7,0.0
848,320381240260001,2018,0.35,40.0,1.0,0.85,0.0,0.0,0.0,0.45,10.0,0.0
849,320460010260003,2021,0.1009999999999999,79.0,0.952,0.4556962025316455,0.1772151898734177,0.2911392405063291,0.2784810126582278,0.7088607594936709,14.7,0.2272727272727272
850,320460010260003,2019,0.14,86.0,0.956,0.4883720930232558,0.2441860465116279,0.2441860465116279,0.2790697674418604,0.5930232558139535,18.1,0.0
851,320460010260003,2018,0.081,86.0,0.989,0.4186046511627907,0.2325581395348837,0.2906976744186046,0.127906976744186,0.6395348837209303,18.0,0.0
852,320460020260001,2021,0.357,126.0,0.992,0.9682539682539684,0.0,0.0,0.1746031746031746,0.2222222222222222,18.1,0.2272727272727272
853,320460020260001,2019,0.309,136.0,1.0,0.9558823529411764,0.0,0.0,0.1838235294117647,0.2573529411764705,21.1,0.0
854,320460020260001,2018,0.436,140.0,0.986,0.9642857142857144,0.0,0.0,0.1,0.1928571428571428,19.0,0.0
855,320460050260005,2021,0.253,154.0,0.975,0.8636363636363636,0.0,0.0844155844155844,0.2012987012987013,0.3701298701298701,18.7,0.2727272727272727
856,320460050260005,2019,0.208,173.0,0.994,0.7861271676300579,0.0693641618497109,0.1098265895953757,0.2601156069364161,0.3641618497109826,20.3,0.0
857,320460050260005,2018,0.251,167.0,1.0,0.8502994011976048,0.0,0.0898203592814371,0.1017964071856287,0.3053892215568862,22.0,0.0
858,320460060260001,2021,0.115,27.0,1.0,0.7777777777777778,0.0,0.0,0.0,0.0,11.9,0.1818181818181818
859,320460060260001,2019,0.2339999999999999,47.0,1.0,0.9148936170212766,0.0,0.0,0.2127659574468085,0.2978723404255319,14.1,0.0
860,320460060260001,2018,0.366,41.0,1.0,0.8780487804878049,0.0,0.0,0.0,0.4146341463414634,12.0,0.0
861,320461110250014,2021,0.065,277.0,0.8009999999999999,0.1985559566787003,0.4259927797833935,0.3610108303249097,0.1263537906137184,0.7833935018050542,0.0,0.8636363636363638
862,320461110250014,2019,0.065,321.0,0.944,0.190031152647975,0.4610591900311526,0.3395638629283489,0.0996884735202492,0.7975077881619937,21.0,0.0
863,320461110250014,2018,0.086,268.0,0.954,0.1902985074626865,0.503731343283582,0.2947761194029851,0.0783582089552238,0.6082089552238806,14.0,0.0
864,320463020160001,2021,0.043,47.0,0.959,0.2765957446808511,0.3191489361702128,0.2978723404255319,0.0,0.8936170212765957,11.3,0.2727272727272727
865,320463020160001,2019,0.14,57.0,1.0,0.3508771929824561,0.4035087719298245,0.0,0.0,0.7543859649122807,13.0,0.0
866,320463020160001,2018,0.154,52.0,0.981,0.4230769230769231,0.2692307692307692,0.2307692307692307,0.0,0.75,12.0,0.0
867,320463070160001,2021,0.152,428.0,0.922,0.6869158878504673,0.0957943925233644,0.1542056074766355,0.2126168224299065,0.4322429906542056,21.2,0.0
868,320463070160001,2019,0.2019999999999999,505.0,0.981,0.693069306930693,0.100990099009901,0.1227722772277227,0.2277227722772277,0.4237623762376237,25.2,0.0
869,320463070160001,2018,0.243,461.0,0.981,0.6898047722342733,0.1323210412147505,0.1149674620390455,0.1106290672451193,0.420824295010846,24.0,0.0
870,330362350260001,2021,0.103,58.0,0.967,0.9482758620689656,0.0,0.0,0.1896551724137931,0.4137931034482758,14.7,0.3636363636363636
871,330362350260001,2019,0.192,52.0,0.981,0.9807692307692308,0.0,0.0,0.1923076923076923,0.5192307692307693,14.6,0.0
872,330362350260001,2018,0.102,59.0,0.952,0.864406779661017,0.0,0.0,0.0,0.5084745762711864,12.0,0.0
873,330482020260001,2021,0.321,78.0,0.929,0.9743589743589745,0.0,0.0,0.0,0.2692307692307692,15.1,0.3181818181818182
874,330482020260001,2019,0.263,80.0,1.0,0.9375,0.0,0.0,0.1625,0.35,16.0,0.0
875,330482020260001,2018,0.316,95.0,0.99,0.9052631578947368,0.0,0.0,0.1473684210526315,0.3368421052631579,18.0,0.0
876,330482050260023,2021,0.191,251.0,0.845,0.6573705179282868,0.1075697211155378,0.1354581673306772,0.1792828685258964,0.5776892430278885,21.4,0.5909090909090908
877,330482050260023,2019,0.208,268.0,0.944,0.6828358208955224,0.1194029850746268,0.1044776119402985,0.2276119402985074,0.5298507462686567,21.5,0.0
878,330482050260023,2018,0.241,278.0,0.962,0.6798561151079137,0.1330935251798561,0.1043165467625899,0.1151079136690647,0.4568345323741007,13.0,0.0
879,330482100260001,2021,0.1669999999999999,18.0,1.0,0.8888888888888888,0.0,0.0,0.0,0.0,8.0,0.5454545454545454
880,330482100260001,2019,0.2,20.0,1.0,0.95,0.0,0.0,0.0,0.0,7.5,0.0
881,330482100260001,2018,0.2,15.0,1.0,0.9333333333333332,0.0,0.0,0.0,0.0,9.0,0.0
882,330482760260001,2021,0.0819999999999999,73.0,0.948,0.9041095890410958,0.0,0.0,0.2054794520547945,0.3972602739726027,13.7,0.4545454545454545
883,330482760260001,2019,0.075,67.0,1.0,1.0,0.0,0.0,0.0,0.4328358208955223,16.1,0.0
884,330482760260001,2018,0.02,49.0,1.0,0.9183673469387756,0.0,0.0,0.0,0.3469387755102041,15.0,0.0
885,330664040260001,2021,0.174,86.0,0.977,0.9418604651162792,0.0,0.0,0.1744186046511628,0.313953488372093,14.6,0.2727272727272727
886,330664040260001,2019,0.326,86.0,0.989,0.9069767441860463,0.0,0.0,0.127906976744186,0.3488372093023256,17.8,0.0
887,330664040260001,2018,0.305,95.0,0.979,0.9578947368421052,0.0,0.0,0.0,0.2631578947368421,18.0,0.0
888,330942380260001,2021,0.221,113.0,0.89,0.584070796460177,0.0,0.2920353982300885,0.1238938053097345,0.4424778761061947,17.2,0.4545454545454545
889,330942380260001,2019,0.1689999999999999,130.0,0.985,0.6,0.0,0.2769230769230769,0.123076923076923,0.4307692307692308,17.7,0.0
890,330942380260001,2018,0.203,123.0,1.0,0.6666666666666666,0.0,0.2195121951219512,0.0,0.5121951219512195,15.0,0.0
891,340490600260022,2021,0.053,838.0,0.7859999999999999,0.0334128878281622,0.1062052505966587,0.8221957040572793,0.1241050119331742,0.6133651551312649,22.9,0.8181818181818182
892,340490600260022,2019,0.096,1051.0,0.9,0.0313986679352997,0.1170313986679353,0.8087535680304472,0.1303520456707897,0.5632730732635585,22.7,0.0
893,340490600260022,2018,0.103,1153.0,0.931,0.033824804856895,0.1162185602775368,0.803122289679098,0.0980052038161318,0.6157849089332177,23.0,0.0
894,340490950260001,2021,0.544,428.0,0.957,0.7897196261682243,0.0,0.0771028037383177,0.2593457943925233,0.0817757009345794,13.9,0.5454545454545454
895,340490950260001,2019,0.601,426.0,0.995,0.8004694835680751,0.0234741784037558,0.0727699530516431,0.2652582159624413,0.1126760563380281,24.4,0.0
896,340490950260001,2018,0.5920000000000001,453.0,0.987,0.8388520971302428,0.0,0.0618101545253863,0.1125827814569536,0.1125827814569536,21.0,0.0
897,340491130170001,2021,0.6679999999999999,402.0,0.983,0.8582089552238806,0.0,0.0522388059701492,0.1592039800995024,0.0373134328358208,0.0,0.6363636363636364
898,340491130170001,2019,0.733,378.0,0.982,0.8809523809523809,0.0,0.0529100529100529,0.1375661375661375,0.0343915343915343,23.1,0.0
899,340491130170001,2018,0.73,429.0,0.995,0.8834498834498834,0.0,0.0442890442890442,0.1328671328671328,0.0372960372960372,17.0,0.0
900,340491130170002,2021,0.534,432.0,0.933,0.6805555555555556,0.0300925925925925,0.2361111111111111,0.1296296296296296,0.1504629629629629,0.0,0.6363636363636364
901,340491130170002,2019,0.612,515.0,0.987,0.7242718446601941,0.0194174757281553,0.2019417475728155,0.141747572815534,0.1242718446601941,22.4,0.0
902,340491130170002,2018,0.637,504.0,0.988,0.7123015873015873,0.0297619047619047,0.2003968253968254,0.117063492063492,0.119047619047619,16.0,0.0
903,340491150160001,2021,0.664,360.0,0.96,0.8305555555555556,0.0,0.0638888888888888,0.2972222222222222,0.0333333333333333,19.6,0.6363636363636364
904,340491150160001,2019,0.747,392.0,0.99,0.8316326530612245,0.0,0.0663265306122449,0.2602040816326531,0.0,25.8,0.0
905,340491150160001,2018,0.705,390.0,0.995,0.9,0.0,0.0384615384615384,0.0974358974358974,0.0282051282051282,19.0,0.0
906,340491160260006,2021,0.089,492.0,0.885,0.1117886178861788,0.0772357723577235,0.782520325203252,0.1463414634146341,0.7134146341463414,22.3,0.8181818181818182
907,340491160260006,2019,0.11,508.0,0.964,0.1338582677165354,0.0669291338582677,0.7618110236220472,0.124015748031496,0.7716535433070866,23.3,0.0
908,340491160260006,2018,0.171,557.0,0.988,0.1454219030520646,0.059245960502693,0.7576301615798923,0.1274685816876122,0.6876122082585279,13.0,0.0
909,340491170160001,2021,0.321,302.0,0.962,0.7516556291390728,0.0,0.1490066225165563,0.1854304635761589,0.1059602649006622,21.6,0.6363636363636364
910,340491170160001,2019,0.3929999999999999,300.0,0.977,0.7633333333333333,0.0333333333333333,0.14,0.1833333333333333,0.1933333333333333,22.7,0.0
911,340491170160001,2018,0.3979999999999999,309.0,0.994,0.8090614886731392,0.0,0.0938511326860841,0.1067961165048543,0.1941747572815534,20.0,0.0
912,340491170160002,2021,0.405,317.0,0.975,0.7791798107255521,0.0,0.1072555205047318,0.1861198738170347,0.0946372239747634,22.1,0.6363636363636364
913,340491170160002,2019,0.479,328.0,0.982,0.8109756097560976,0.0,0.0975609756097561,0.1585365853658536,0.1189024390243902,22.7,0.0
914,340491170160002,2018,0.496,339.0,0.991,0.7640117994100295,0.0,0.1415929203539823,0.1120943952802359,0.1740412979351032,23.0,0.0
915,340491180260005,2021,0.257,328.0,0.932,0.6341463414634146,0.0,0.3018292682926829,0.2347560975609756,0.2225609756097561,23.1,0.7272727272727272
916,340491180260005,2019,0.306,317.0,0.984,0.5993690851735016,0.0,0.3312302839116719,0.2302839116719243,0.3880126182965299,26.5,0.0
917,340491180260005,2018,0.365,307.0,1.0,0.6449511400651465,0.0,0.260586319218241,0.0977198697068403,0.2801302931596091,20.0,0.0
918,340491200130001,2021,0.2739999999999999,493.0,0.943,0.3975659229208925,0.0,0.4624746450304259,0.1419878296146044,0.22920892494929,24.5,0.4545454545454545
919,340491200130001,2019,0.387,506.0,0.957,0.4367588932806324,0.0,0.4407114624505929,0.191699604743083,0.2865612648221344,25.0,0.0
920,340491200130001,2018,0.342,483.0,0.986,0.4057971014492754,0.0,0.4513457556935817,0.1469979296066252,0.3271221532091097,21.0,0.0
921,340491210170001,2021,0.342,931.0,0.958,0.3630504833512352,0.0977443609022556,0.3490870032223415,0.19656283566058,0.0601503759398496,23.6,0.6818181818181819
922,340491210170001,2019,0.418,984.0,0.982,0.4491869918699187,0.0914634146341463,0.2896341463414634,0.1869918699186991,0.1402439024390244,23.3,0.0
923,340491210170001,2018,0.379,975.0,0.983,0.4451282051282051,0.0974358974358974,0.2933333333333333,0.0953846153846153,0.1671794871794872,20.0,0.0
924,340491240160001,2021,0.235,429.0,0.925,0.5664335664335665,0.0466200466200466,0.289044289044289,0.1748251748251748,0.31002331002331,18.9,0.5000000000000001
925,340491240160001,2019,0.31,448.0,0.98,0.6160714285714286,0.0401785714285714,0.2723214285714285,0.1808035714285714,0.3727678571428571,20.4,0.0
926,340491240160001,2018,0.348,457.0,0.991,0.6345733041575492,0.0503282275711159,0.2100656455142232,0.0809628008752735,0.2954048140043763,21.0,0.0
927,340491250130001,2021,0.72,1061.0,0.975,0.53440150801131,0.0216776625824693,0.0669180018850141,0.0848256361922714,0.0395852968897266,23.2,0.6818181818181819
928,340491250130001,2019,0.7609999999999999,1015.0,0.992,0.5399014778325123,0.0275862068965517,0.0866995073891625,0.0955665024630541,0.0551724137931034,23.5,0.0
929,340491250130001,2018,0.8109999999999999,1061.0,1.0,0.590009425070688,0.0150801131008482,0.0735155513666352,0.0763430725730443,0.0377002827521206,20.0,0.0
930,340491260170001,2021,0.096,469.0,0.8320000000000001,0.1663113006396588,0.2388059701492537,0.5202558635394456,0.1492537313432835,0.605543710021322,19.8,1.0
931,340491260170001,2019,0.143,494.0,0.908,0.2307692307692307,0.2408906882591093,0.4412955465587044,0.194331983805668,0.48582995951417,21.7,0.0
932,340491260170001,2018,0.174,500.0,0.954,0.232,0.264,0.434,0.136,0.632,19.0,0.0
933,340491260170002,2021,0.067,75.0,0.915,0.0,0.28,0.5333333333333333,0.0,0.6,16.6,1.0
934,340491260170002,2019,0.156,70.0,0.946,0.2857142857142857,0.2428571428571428,0.3857142857142857,0.0,0.4,13.3,0.0
935,340491260170002,2018,0.214,84.0,0.988,0.3452380952380952,0.1547619047619047,0.4642857142857143,0.0,0.5357142857142857,20.0,0.0
936,340491270160001,2021,0.441,325.0,0.967,0.5723076923076923,0.0553846153846153,0.203076923076923,0.1753846153846154,0.1015384615384615,22.0,0.6818181818181819
937,340491270160001,2019,0.48,344.0,0.989,0.6046511627906976,0.0290697674418604,0.2122093023255813,0.1802325581395348,0.1017441860465116,21.7,0.0
938,340491270160001,2018,0.466,328.0,0.997,0.6067073170731707,0.0335365853658536,0.1951219512195122,0.1310975609756097,0.1097560975609756,21.0,0.0
939,340491270160002,2021,0.365,351.0,0.978,0.5811965811965812,0.0455840455840455,0.2849002849002849,0.2222222222222222,0.1339031339031339,20.9,0.6818181818181819
940,340491270160002,2019,0.449,354.0,0.981,0.596045197740113,0.0310734463276836,0.2627118644067797,0.1807909604519774,0.115819209039548,22.5,0.0
941,340491270160002,2018,0.483,358.0,0.997,0.6675977653631285,0.0279329608938547,0.2150837988826815,0.1089385474860335,0.106145251396648,21.0,0.0
942,340491280160002,2021,0.586,456.0,0.985,0.7960526315789473,0.0,0.0767543859649122,0.1842105263157894,0.050438596491228,21.9,0.7272727272727272
943,340491280160002,2019,0.7240000000000001,460.0,1.0,0.8195652173913044,0.0,0.067391304347826,0.1739130434782608,0.0543478260869565,23.0,0.0
944,340491280160002,2018,0.753,482.0,1.0,0.8132780082987552,0.0,0.0767634854771784,0.0684647302904564,0.0394190871369294,22.0,0.0
945,340491280160004,2021,0.64,381.0,0.974,0.5826771653543307,0.0,0.1443569553805774,0.1627296587926509,0.0997375328083989,22.0,0.6363636363636364
946,340491280160004,2019,0.731,342.0,0.997,0.6023391812865497,0.0380116959064327,0.1257309941520467,0.1812865497076023,0.1169590643274853,21.9,0.0
947,340491280160004,2018,0.731,349.0,1.0,0.6131805157593123,0.0429799426934097,0.1174785100286533,0.1117478510028653,0.0974212034383954,22.0,0.0
948,340491870260001,2021,0.038,156.0,0.784,0.1474358974358974,0.3461538461538461,0.4166666666666667,0.1153846153846153,0.9807692307692308,21.0,0.6818181818181819
949,340491870260001,2019,0.067,140.0,0.892,0.0,0.2928571428571428,0.6357142857142857,0.1928571428571428,0.9928571428571428,22.2,0.0
950,340491870260001,2018,0.078,179.0,0.962,0.0,0.329608938547486,0.6312849162011173,0.1005586592178771,1.0,19.0,0.0
951,340492200260004,2021,0.636,670.0,0.944,0.6179104477611941,0.0,0.1626865671641791,0.2044776119402985,0.1626865671641791,22.3,0.4545454545454545
952,340492200260004,2019,0.66,770.0,0.992,0.6727272727272727,0.0129870129870129,0.1649350649350649,0.2584415584415584,0.1857142857142857,23.8,0.0
953,340492200260004,2018,0.648,702.0,0.992,0.6666666666666666,0.0,0.1595441595441595,0.1282051282051282,0.1566951566951566,23.0,0.0
954,350500010260001,2021,0.154,13.0,0.929,0.8461538461538461,0.0,0.0,0.0,0.0,9.1,0.409090909090909
955,350500010260001,2019,0.16,25.0,1.0,0.72,0.0,0.0,0.0,0.52,11.5,0.0
956,350500010260001,2018,0.143,21.0,1.0,0.9523809523809524,0.0,0.0,0.0,0.4761904761904761,14.0,0.0
957,350500020260001,2021,0.098,41.0,0.953,0.926829268292683,0.0,0.0,0.2682926829268293,0.2926829268292683,13.3,0.2272727272727272
958,350500020260001,2019,0.122,49.0,0.961,0.8163265306122449,0.0,0.0,0.0,0.2244897959183673,15.2,0.0
959,350500020260001,2018,0.1669999999999999,54.0,1.0,0.9074074074074074,0.0,0.0,0.0,0.2407407407407407,14.0,0.0
960,350500090260001,2021,0.216,37.0,1.0,0.8918918918918919,0.0,0.0,0.0,0.3513513513513513,12.1,0.409090909090909
961,350500090260001,2019,0.3329999999999999,27.0,1.0,0.8888888888888888,0.0,0.0,0.0,0.0,14.4,0.0
962,350500090260001,2018,0.294,34.0,1.0,0.8529411764705882,0.0,0.0,0.0,0.0,10.0,0.0
963,350500400170001,2021,0.1169999999999999,197.0,0.934,0.7258883248730964,0.0507614213197969,0.1725888324873096,0.1725888324873096,0.4010152284263959,17.3,0.4090909090909091
964,350500400170001,2019,0.1939999999999999,191.0,0.96,0.7068062827225131,0.0,0.1989528795811518,0.2617801047120419,0.5026178010471204,21.3,0.0
965,350500400170001,2018,0.155,194.0,0.995,0.7164948453608248,0.0,0.1804123711340206,0.1597938144329896,0.4845360824742268,19.0,0.0
966,350501200170001,2021,0.154,285.0,0.953,0.7508771929824561,0.0421052631578947,0.1824561403508772,0.1684210526315789,0.3929824561403509,22.0,0.5454545454545454
967,350501200170001,2019,0.254,280.0,0.986,0.7714285714285715,0.0,0.1821428571428571,0.1214285714285714,0.3428571428571428,22.8,0.0
968,350501200170001,2018,0.2339999999999999,299.0,0.987,0.7591973244147158,0.0334448160535117,0.1672240802675585,0.1170568561872909,0.3712374581939799,22.0,0.0
969,350501400170001,2021,0.185,266.0,0.927,0.8082706766917294,0.0,0.1428571428571428,0.1616541353383458,0.3157894736842105,19.6,0.4545454545454545
970,350501400170001,2019,0.254,276.0,0.958,0.8152173913043478,0.0,0.1050724637681159,0.1557971014492753,0.3804347826086957,21.8,0.0
971,350501400170001,2018,0.281,331.0,1.0,0.8459214501510574,0.0,0.1148036253776435,0.0996978851963746,0.2537764350453172,20.0,0.0
972,350501600170001,2021,0.306,85.0,1.0,0.9294117647058824,0.0,0.0,0.1529411764705882,0.2352941176470588,13.9,0.0
973,350501600170001,2019,0.327,101.0,0.981,0.8712871287128713,0.0,0.0,0.2475247524752475,0.2574257425742574,14.4,0.0
974,350501600170001,2018,0.231,117.0,0.967,0.9401709401709402,0.0,0.0,0.0854700854700854,0.2564102564102564,17.0,0.0
975,350502800170001,2021,0.239,134.0,0.993,0.5223880597014925,0.0,0.4402985074626865,0.1417910447761194,0.3208955223880597,14.8,0.0
976,350502800170001,2019,0.3279999999999999,128.0,1.0,0.5546875,0.0,0.3203125,0.171875,0.4921875,20.2,0.0
977,350502800170001,2018,0.2769999999999999,137.0,1.0,0.656934306569343,0.0,0.3284671532846715,0.1021897810218978,0.4671532846715328,20.0,0.0
978,350590050260001,2021,0.2189999999999999,32.0,1.0,0.96875,0.0,0.0,0.0,0.40625,12.2,0.1818181818181818
979,350590050260001,2019,0.217,46.0,1.0,0.9782608695652174,0.0,0.0,0.0,0.4565217391304347,14.4,0.0
980,350590050260001,2018,0.162,37.0,1.0,0.945945945945946,0.0,0.0,0.0,0.4864864864864865,11.0,0.0
981,350590070260001,2021,0.235,51.0,0.911,0.9215686274509804,0.0,0.0,0.0,0.3333333333333333,16.9,0.0909090909090909
982,350590070260001,2019,0.304,56.0,0.966,0.9642857142857144,0.0,0.0,0.0,0.375,18.4,0.0
983,350590070260001,2018,0.235,34.0,0.971,0.9705882352941176,0.0,0.0,0.0,0.3823529411764705,22.0,0.0
984,350785350260002,2021,0.236,55.0,0.948,0.8727272727272727,0.0,0.0,0.0,0.4181818181818181,17.1,0.4090909090909091
985,350785350260002,2019,0.254,63.0,1.0,0.8571428571428571,0.0,0.0,0.238095238095238,0.3333333333333333,15.2,0.0
986,350785350260002,2018,0.209,67.0,1.0,0.9253731343283582,0.0,0.0,0.1492537313432835,0.3432835820895522,14.0,0.0
987,390550010260001,2021,0.092,65.0,0.985,0.8307692307692308,0.0,0.0,0.0,0.4153846153846154,17.2,0.409090909090909
988,390550010260001,2019,0.179,67.0,1.0,0.8805970149253731,0.0,0.0,0.0,0.3880597014925373,18.6,0.0
989,390550010260001,2018,0.156,64.0,1.0,0.875,0.0,0.0,0.0,0.453125,14.0,0.0
990,390550020260001,2021,0.258,89.0,0.967,0.898876404494382,0.0,0.0,0.1348314606741573,0.247191011235955,16.5,0.4090909090909091
991,390550020260001,2019,0.284,95.0,1.0,0.8842105263157894,0.0,0.0,0.0,0.1894736842105263,19.9,0.0
992,390550020260001,2018,0.348,89.0,1.0,0.8314606741573034,0.0,0.0,0.0,0.1685393258426966,18.0,0.0
993,390550030260001,2021,0.421,172.0,0.983,0.9244186046511628,0.0,0.0,0.1046511627906976,0.1860465116279069,22.1,0.5454545454545454
994,390550030260001,2019,0.451,213.0,0.995,0.9342723004694836,0.0,0.0,0.0516431924882629,0.1502347417840375,22.1,0.0
995,390550030260001,2018,0.3829999999999999,167.0,1.0,0.940119760479042,0.0,0.0,0.0658682634730539,0.1497005988023952,11.0,0.0
996,390550090260001,2021,0.066,61.0,1.0,0.9508196721311476,0.0,0.0,0.2459016393442623,0.4426229508196721,13.0,0.4090909090909091
997,390550090260001,2019,0.375,64.0,0.985,0.921875,0.0,0.0,0.0,0.421875,15.3,0.0
998,390550090260001,2018,0.4,50.0,0.98,0.98,0.0,0.0,0.0,0.28,16.0,0.0
999,390550110260001,2021,0.165,79.0,0.94,0.8734177215189873,0.0,0.0,0.0,0.3037974683544304,18.5,0.409090909090909
1000,390550110260001,2019,0.103,78.0,0.987,0.9230769230769232,0.0,0.0,0.0,0.2307692307692307,19.3,0.0
1001,390550110260001,2018,0.2239999999999999,67.0,0.985,0.9253731343283582,0.0,0.0,0.0,0.3134328358208955,17.0,0.0
1002,390550150260001,2021,0.2289999999999999,70.0,0.972,0.9571428571428572,0.0,0.0,0.0,0.1714285714285714,13.6,0.409090909090909
1003,390550150260001,2019,0.222,54.0,1.0,0.925925925925926,0.0,0.0,0.0,0.2222222222222222,15.1,0.0
1004,390550150260001,2018,0.1939999999999999,67.0,1.0,0.9552238805970148,0.0,0.0,0.0,0.3432835820895522,13.0,0.0
1005,390550610250036,2021,0.038,186.0,0.718,0.3602150537634409,0.4946236559139785,0.0,0.1774193548387097,0.5913978494623656,11.5,0.7272727272727272
1006,390550610250036,2019,0.074,268.0,0.944,0.3880597014925373,0.4514925373134328,0.044776119402985,0.1529850746268656,0.6492537313432836,20.7,0.0
1007,390550610250036,2018,0.115,128.0,0.877,0.359375,0.5,0.0,0.1796875,0.671875,15.0,0.0
1008,390550610250038,2021,0.066,199.0,0.716,0.3266331658291457,0.4472361809045226,0.0804020100502512,0.1557788944723618,0.5125628140703518,22.6,0.7272727272727272
1009,390550610250038,2019,0.098,310.0,0.931,0.3451612903225806,0.5064516129032258,0.0580645161290322,0.1258064516129032,0.5290322580645161,22.5,0.0
1010,390550610250038,2018,0.139,135.0,0.894,0.437037037037037,0.4222222222222222,0.0,0.2222222222222222,0.4444444444444444,21.0,0.0
1011,390740050260001,2021,0.087,23.0,0.958,0.8695652173913043,0.0,0.0,0.0,0.0,10.2,0.1818181818181818
1012,390740050260001,2019,0.048,21.0,1.0,0.9523809523809524,0.0,0.0,0.0,0.0,11.3,0.0
1013,390740050260001,2018,0.188,32.0,1.0,1.0,0.0,0.0,0.0,0.375,9.0,0.0
1014,390740250260001,2021,0.314,121.0,0.992,0.9586776859504132,0.0,0.0,0.0991735537190082,0.2231404958677686,18.2,0.0
1015,390740250260001,2019,0.427,110.0,0.982,0.990909090909091,0.0,0.0,0.1454545454545454,0.1454545454545454,20.1,0.0
1016,390740250260001,2018,0.466,133.0,1.0,0.9548872180451128,0.0,0.0,0.0902255639097744,0.2481203007518796,19.0,0.0
1017,390740570260001,2021,0.0,13.0,0.867,1.0,0.0,0.0,0.0,0.0,11.5,0.1818181818181818
